frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,19,128
Aigle botté,2011,0,1
Alouette des champs,2022,17,67
Alouette lulu,2024,32,80
Autour des palombes,2020,1,15
Bécasse des bois,2022,2,7
Bec-croisé des sapins,2023,7,41
Bergeronnette des ruisseaux,2022,4,53
Bergeronnette grise,2023,15,87
Bergeronnette printanière,2015,0,14
Bondrée apivore,2023,8,57
Bouvreuil pivoine,2023,21,149
Bruant des roseaux,2022,1,2
Bruant fou,2018,0,4
Bruant jaune,2023,52,174
Bruant proyer,2021,1,2
Bruant zizi,2023,13,41
Busard cendré,2023,79,0
Busard des roseaux,2011,0,4
Busard Saint-Martin,2024,54,91
Buse variable,2024,171,384
Caille des blés,2021,5,13
Canard chipeau,2014,0,2
Canard colvert,2023,13,34
Chardonneret élégant,2023,59,116
Chevalier culblanc,2009,0,1
Chevêche d'Athéna,2024,4,17
Choucas des tours,2023,11,49
Chouette de Tengmalm,2014,0,1
Chouette hulotte,2023,12,62
Cigogne blanche,2016,0,1
Cigogne noire,2015,0,5
Cincle plongeur (C.c.cinclus),2023,3,23
Circaète Jean-le-Blanc,2023,7,28
Corbeau freux,2020,1,2
Corneille noire,2023,144,315
Coucou gris,2023,64,149
Effraie des clochers,2019,2,0
Engoulevent d'Europe,2023,5,21
Épervier d'Europe,2024,10,67
Étourneau sansonnet,2023,81,97
Faisan de Colchide,2023,11,15
Faucon crécerelle,2023,92,182
Faucon hobereau,2022,6,10
Faucon pèlerin,2009,0,2
Fauvette à tête noire,2023,199,381
Fauvette babillarde,2013,0,2
Fauvette des jardins,2023,9,32
Fauvette grisette,2023,43,110
Gallinule poule-d'eau,2012,0,2
Geai des chênes,2024,97,256
Gobemouche gris,2023,4,5
Gobemouche noir,2021,9,21
Goéland brun,2010,0,1
Goéland leucophée,2023,1,1
Grand Corbeau,2024,15,66
Grand Cormoran,2014,0,7
Grand-duc d'Europe,2024,18,37
Grimpereau des bois,2022,1,10
Grimpereau des jardins,2023,34,221
Grive draine,2024,59,261
Grive litorne,2023,19,36
Grive mauvis,2021,4,15
Grive musicienne,2023,68,244
Grosbec casse-noyaux,2023,17,113
Guêpier d'Europe,2018,0,2
Héron cendré,2021,14,35
Hibou moyen-duc,2020,1,4
Hirondelle de fenêtre,2023,16,39
Hirondelle de rochers,2020,1,7
Hirondelle rustique,2023,53,122
Huppe fasciée,2023,5,5
Hypolaïs polyglotte,2023,20,47
Linotte mélodieuse,2023,10,27
Locustelle tachetée,2015,0,1
Loriot d'Europe,2023,15,22
Martinet à ventre blanc,2020,2,6
Martinet noir,2023,17,53
Martin-pêcheur d'Europe,2020,1,7
Merle à plastron,2015,0,3
Merle noir,2024,201,445
Mésange à longue queue,2024,21,142
Mésange bleue,2024,108,245
Mésange boréale,2022,1,25
Mésange charbonnière,2024,171,398
Mésange huppée,2023,16,126
Mésange noire,2023,35,234
Mésange nonnette,2024,54,213
Milan noir,2023,55,31
Milan royal,2023,53,48
Moineau domestique,2023,82,92
Moineau friquet,2014,0,1
Perdrix rouge,2021,1,2
Pic épeiche,2023,64,181
Pic épeichette,2024,14,38
Pic mar,2023,4,0
Pic noir,2024,24,105
Pic vert,2023,37,111
Pie bavarde,2023,48,56
Pie-grièche écorcheur,2023,86,66
Pigeon biset domestique,2022,4,10
Pigeon colombin,2023,2,5
Pigeon ramier,2023,169,318
Pinson des arbres,2023,294,567
Pinson du Nord,2023,11,58
Pipit des arbres,2023,22,122
Pipit farlouse,2022,2,28
Pipit spioncelle,2018,0,1
Pouillot de Bonelli,2017,0,2
Pouillot fitis,2021,1,2
Pouillot siffleur,2023,2,1
Pouillot véloce,2023,106,275
Roitelet à triple bandeau,2024,22,88
Roitelet huppé,2023,37,174
Rossignol philomèle,2023,12,17
Rougegorge familier,2023,183,380
Rougequeue à front blanc,2023,15,14
Rougequeue noir,2023,64,140
Serin cini,2023,14,32
Sittelle torchepot,2023,46,224
Sizerin cabaret,2016,0,5
Sizerin flammé,2016,0,5
Tarier des prés,2014,0,7
Tarier pâtre,2023,42,72
Tarin des aulnes,2022,2,55
Torcol fourmilier,2023,2,8
Tourterelle des bois,2023,20,29
Tourterelle turque,2023,39,41
Traquet motteux,2019,1,13
Troglodyte mignon,2023,90,359
Vanneau huppé,2021,4,3
Vautour fauve,2022,3,3
Venturon montagnard,2018,0,4
Verdier d'Europe,2023,19,41
