frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,13,6
Aigle botté,2022,2,2
Aigrette garzette,2023,56,17
Alouette des champs,2024,51,12
Alouette lulu,2023,11,6
Autour des palombes,2023,4,11
Avocette élégante,2010,0,2
Barge rousse,2019,1,3
Bécasseau cocorli,2013,0,3
Bécasseau de Temminck,2011,0,2
Bécasseau maubèche,2011,0,2
Bécasseau minute,2014,0,23
Bécasseau sanderling,2023,1,0
Bécasseau variable,2022,18,59
Bécasse des bois,2024,12,1
Bécassine des marais,2023,44,57
Bec-croisé des sapins,2021,1,0
Bergeronnette des ruisseaux,2023,14,14
Bergeronnette flavéole (M.f.flavissima),2019,1,0
Bergeronnette grise,2023,52,25
Bergeronnette printanière,2023,29,12
Bernache du Canada,2023,40,8
Bihoreau gris,2023,24,5
Blongios nain,2020,1,2
Bondrée apivore,2023,7,10
Bouscarle de Cetti,2023,60,7
Bouvreuil pivoine,2023,7,7
Bruant des roseaux,2024,13,6
Bruant jaune,2024,17,13
Bruant proyer,2023,45,23
Bruant zizi,2024,21,7
Busard cendré,2023,25,15
Busard des roseaux,2023,51,17
Busard Saint-Martin,2023,58,40
Buse variable,2024,76,27
Caille des blés,2023,22,12
Canard chipeau,2023,94,82
Canard colvert,2024,147,145
Canard pilet,2023,32,15
Canard siffleur,2023,88,40
Canard souchet,2023,113,56
Chardonneret élégant,2024,51,13
Chevalier aboyeur,2023,32,19
Chevalier arlequin,2023,9,8
Chevalier culblanc,2023,41,46
Chevalier gambette,2023,17,6
Chevalier guignette,2023,32,15
Chevalier sylvain,2019,6,6
Chevêche d'Athéna,2023,19,8
Choucas des tours,2024,15,8
Chouette hulotte,2023,17,12
Cigogne blanche,2021,9,3
Cigogne noire,2023,62,11
Circaète Jean-le-Blanc,2023,12,16
Cisticole des joncs,2023,17,0
Combattant varié,2022,15,32
Corbeau freux,2024,5,2
Corneille noire,2024,18,6
Coucou gris,2023,38,13
Courlis cendré,2019,2,5
Courlis corlieu,2022,1,0
Cygne tuberculé,2023,113,132
Échasse blanche,2023,1,0
Effraie des clochers,2023,22,25
Élanion blanc,2023,5,0
Engoulevent d'Europe,2022,3,1
Épervier d'Europe,2023,18,6
Étourneau sansonnet,2024,41,22
Faisan de Colchide,2024,13,8
Faucon crécerelle,2023,66,23
Faucon émerillon,2023,4,4
Faucon hobereau,2023,18,11
Faucon pèlerin,2023,4,1
Fauvette à tête noire,2023,57,19
Fauvette des jardins,2023,7,2
Fauvette grisette,2023,15,14
Foulque macroule,2023,90,118
Fuligule à bec cerclé,2021,1,0
Fuligule milouin,2023,90,82
Fuligule morillon,2023,61,96
Fuligule nyroca,2008,0,1
Gallinule poule-d'eau,2023,17,12
Garrot à oeil d'or,2013,0,2
Geai des chênes,2024,47,17
Gobemouche gris,2023,4,5
Gobemouche noir,2023,9,1
Goéland cendré,2023,1,0
Goéland leucophée,2023,7,4
Grand Cormoran,2023,78,52
Grande Aigrette,2024,179,99
Grand Gravelot,2023,13,25
Grèbe à cou noir,2022,32,18
Grèbe castagneux,2023,116,35
Grèbe huppé,2023,140,84
Grimpereau des jardins,2024,64,18
Grive draine,2023,11,9
Grive litorne,2023,8,6
Grive mauvis,2023,4,3
Grive musicienne,2024,43,9
Grosbec casse-noyaux,2023,15,6
Guêpier d'Europe,2023,6,1
Guifette moustac,2022,25,5
Guifette noire,2023,9,4
Harelde boréale,2015,0,7
Harle bièvre,2010,0,2
Héron cendré,2024,163,114
Héron garde-boeufs,2023,18,14
Héron pourpré,2023,27,13
Hibou moyen-duc,2023,5,5
Hirondelle de fenêtre,2023,29,22
Hirondelle de rivage,2022,9,9
Hirondelle rustique,2023,66,26
Huîtrier pie,2007,0,1
Huppe fasciée,2023,4,7
Hypolaïs polyglotte,2023,11,12
Linotte mélodieuse,2023,6,17
Locustelle luscinioïde,2023,6,0
Locustelle tachetée,2020,2,4
Loriot d'Europe,2023,23,7
Marouette ponctuée,2022,1,0
Martinet noir,2023,14,7
Martin-pêcheur d'Europe,2023,113,30
Merle à plastron,2021,1,1
Merle noir,2024,80,25
Mésange à longue queue,2024,48,16
Mésange bleue,2024,66,17
Mésange charbonnière,2024,96,26
Mésange huppée,2023,1,7
Mésange noire,2021,1,0
Mésange nonnette,2024,32,12
Milan noir,2023,87,30
Milan royal,2023,9,2
Moineau domestique,2024,43,17
Moineau friquet,2024,1,0
Moineau soulcie,2021,1,0
Mouette mélanocéphale,2023,1,1
Mouette pygmée,2023,4,2
Mouette rieuse,2023,73,46
Mouette tridactyle,2022,15,1
Nette rousse,2023,44,16
Oedicnème criard,2023,41,39
Oie cendrée,2023,17,6
Oie des moissons,2011,0,1
Oie rieuse,2023,3,1
Ouette d'Égypte,2022,9,4
Paon bleu,2019,1,0
Perdrix grise,2022,2,5
Perdrix rouge,2022,3,5
Petit-duc scops,2020,1,0
Petit Gravelot,2019,4,23
Phragmite des joncs,2023,2,2
Pic cendré,2023,3,0
Pic épeiche,2024,75,32
Pic épeichette,2023,9,6
Pic mar,2024,18,11
Pic noir,2023,36,17
Pic vert,2024,47,12
Pie bavarde,2023,23,8
Pie-grièche écorcheur,2023,8,21
Pigeon biset domestique,2024,11,1
Pigeon biset (origine naturelle),2023,3,0
Pigeon colombin,2023,3,0
Pigeon ramier,2024,51,23
Pinson des arbres,2024,95,40
Pinson du Nord,2023,13,5
Pipit des arbres,2023,7,8
Pipit farlouse,2023,13,4
Pipit spioncelle,2023,11,12
Pluvier argenté,2023,6,8
Pluvier doré,2023,31,55
Pouillot de Bonelli,2022,6,4
Pouillot fitis,2022,1,2
Pouillot ibérique,2010,0,2
Pouillot siffleur,2022,5,0
Pouillot véloce,2023,76,18
Râle d'eau,2023,5,15
Roitelet à triple bandeau,2024,16,2
Roitelet huppé,2023,7,2
Rossignol philomèle,2023,38,20
Rougegorge familier,2024,97,23
Rougequeue à front blanc,2023,6,2
Rougequeue noir,2023,16,9
Rousserolle effarvatte,2023,5,1
Sarcelle d'été,2023,8,3
Sarcelle d'hiver,2023,86,75
Serin cini,2023,9,4
Sittelle torchepot,2024,61,23
Sizerin flammé,2022,1,0
Spatule blanche,2022,6,6
Sterne naine,2015,0,1
Sterne pierregarin,2022,4,0
Tadorne de Belon,2021,5,13
Tarier des prés,2023,5,1
Tarier pâtre,2023,20,21
Tarin des aulnes,2023,11,6
Torcol fourmilier,2011,0,1
Tourterelle des bois,2023,31,14
Tourterelle turque,2024,40,11
Traquet motteux,2023,6,8
Troglodyte mignon,2024,69,20
Vanneau huppé,2023,109,111
Vanneau sociable,2011,0,2
Vautour fauve,2023,1,0
Verdier d'Europe,2023,35,16
