frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,80,4
Aigle botté,2019,1,0
Aigrette garzette,2022,4,1
Alouette des champs,2023,177,2
Alouette lulu,2023,9,0
Bécassine des marais,2023,2,0
Bécassine sourde,2009,0,1
Bergeronnette des ruisseaux,2023,9,2
Bergeronnette grise,2024,185,15
Bergeronnette printanière,2023,67,1
Bondrée apivore,2023,1,1
Bouvreuil pivoine,2019,2,2
Bruant des roseaux,2023,6,2
Bruant jaune,2023,60,2
Bruant proyer,2023,31,2
Bruant zizi,2023,83,2
Busard cendré,2018,0,6
Busard des roseaux,2023,9,2
Busard Saint-Martin,2023,114,4
Buse variable,2023,209,5
Caille des blés,2023,4,1
Canard colvert,2024,41,3
Canard souchet,2009,0,1
Chardonneret élégant,2023,135,3
Chevalier guignette,2023,3,0
Chevêche d'Athéna,2023,5,0
Choucas des tours,2023,37,2
Chouette hulotte,2024,22,2
Cigogne blanche,2020,2,0
Cigogne noire,2023,1,0
Cisticole des joncs,2023,1,0
Cochevis huppé,2023,7,3
Corbeau freux,2023,69,12
Corneille noire,2024,55,14
Coucou gris,2023,63,1
Effraie des clochers,2023,6,2
Épervier d'Europe,2023,93,4
Étourneau sansonnet,2024,134,8
Faisan de Colchide,2023,147,5
Faucon crécerelle,2024,153,7
Faucon émerillon,2023,1,0
Faucon hobereau,2023,7,1
Faucon pèlerin,2023,2,0
Fauvette à tête noire,2023,114,3
Fauvette babillarde,2009,0,1
Fauvette des jardins,2023,29,1
Fauvette grisette,2023,32,1
Foulque macroule,2023,6,2
Fuligule milouin,2009,0,1
Gallinule poule-d'eau,2024,32,2
Geai des chênes,2023,89,3
Gobemouche gris,2023,11,1
Gobemouche noir,2021,8,0
Goéland brun,2022,2,0
Goéland leucophée,2023,28,1
Grand Cormoran,2023,14,1
Grande Aigrette,2022,2,1
Grèbe castagneux,2023,6,1
Grèbe huppé,2023,4,0
Grimpereau des jardins,2024,64,2
Grive draine,2024,20,2
Grive litorne,2023,21,1
Grive mauvis,2023,19,1
Grive musicienne,2023,95,3
Grosbec casse-noyaux,2023,5,1
Héron cendré,2024,105,3
Héron garde-boeufs,2023,14,0
Hibou des marais,2009,0,1
Hibou moyen-duc,2023,12,2
Hirondelle de fenêtre,2023,66,1
Hirondelle de rivage,2021,1,0
Hirondelle rustique,2023,142,1
Huppe fasciée,2022,5,0
Hypolaïs polyglotte,2023,26,1
Linotte mélodieuse,2023,114,2
Locustelle tachetée,2009,0,1
Loriot d'Europe,2023,27,1
Martinet noir,2023,58,2
Martin-pêcheur d'Europe,2023,3,0
Merle à plastron,2023,7,0
Merle noir,2024,219,7
Mésange à longue queue,2024,25,2
Mésange bleue,2024,150,5
Mésange charbonnière,2024,160,5
Mésange huppée,2023,4,1
Mésange noire,2023,14,1
Mésange nonnette,2023,4,2
Milan noir,2023,4,0
Moineau domestique,2024,118,6
Moineau friquet,2009,0,2
Mouette rieuse,2023,18,2
Oedicnème criard,2023,6,1
Oie cendrée,2022,4,0
Perdrix grise,2023,21,2
Perdrix rouge,2021,1,2
Perruche à collier,2023,5,1
Pic épeiche,2024,68,2
Pic épeichette,2023,4,2
Pic mar,2023,5,0
Pic noir,2023,14,2
Pic vert,2023,101,6
Pie bavarde,2024,139,32
Pigeon biset domestique,2024,9,2
Pigeon biset (origine naturelle),2023,4,0
Pigeon colombin,2023,46,2
Pigeon ramier,2024,232,13
Pinson des arbres,2024,244,6
Pinson du Nord,2023,33,1
Pipit des arbres,2023,22,1
Pipit farlouse,2023,147,2
Pluvier doré,2023,46,2
Pouillot fitis,2023,17,1
Pouillot véloce,2023,107,3
Roitelet à triple bandeau,2023,7,1
Roitelet huppé,2023,20,2
Rossignol philomèle,2023,33,1
Rougegorge familier,2024,191,3
Rougequeue à front blanc,2023,28,1
Rougequeue noir,2024,130,3
Rousserolle effarvatte,2023,10,1
Sarcelle d'hiver,2022,1,0
Serin cini,2023,42,2
Sittelle torchepot,2024,44,2
Tarier des prés,2023,1,0
Tarier pâtre,2023,20,2
Tarin des aulnes,2023,48,1
Tichodrome échelette,2020,1,0
Tourterelle des bois,2023,14,1
Tourterelle turque,2024,81,6
Traquet motteux,2023,9,0
Troglodyte mignon,2024,109,2
Vanneau huppé,2024,87,6
Verdier d'Europe,2023,63,2
