frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,9,7
Alouette des champs,2020,3,23
Alouette lulu,2020,1,3
Bécasse des bois,2022,1,0
Bécassine sourde,2016,0,1
Bergeronnette des ruisseaux,2020,1,2
Bergeronnette grise,2022,1,4
Bergeronnette printanière,2022,2,11
Bernache du Canada,2022,2,0
Bouvreuil pivoine,2021,4,11
Bruant jaune,2022,2,26
Busard cendré,2021,1,2
Busard des roseaux,2017,0,5
Busard Saint-Martin,2020,1,0
Buse variable,2020,5,31
Caille des blés,2017,0,1
Canard colvert,2022,2,0
Chardonneret élégant,2022,1,2
Choucas des tours,2020,1,2
Chouette hulotte,2020,1,0
Cigogne blanche,2016,0,1
Cigogne noire,2017,0,3
Cincle plongeur,2017,0,1
Corbeau freux,2016,0,17
Corneille noire,2020,11,40
Cygne tuberculé,2020,2,2
Effraie des clochers,2018,0,3
Épervier d'Europe,2020,2,4
Étourneau sansonnet,2020,9,13
Faisan de Colchide,2016,0,1
Faucon crécerelle,2022,5,38
Faucon hobereau,2017,0,1
Faucon pèlerin,2017,0,1
Fauvette à tête noire,2019,2,15
Fauvette babillarde,2022,2,4
Fauvette grisette,2018,0,8
Geai des chênes,2020,3,8
Gobemouche gris,2016,0,3
Grand Corbeau,2020,6,0
Grand Cormoran,2017,0,1
Grand-duc d'Europe,2012,0,2
Grimpereau des bois,2020,2,8
Grimpereau des jardins,2020,4,3
Grive draine,2020,2,4
Grive litorne,2016,0,4
Grive mauvis,2020,1,3
Grive musicienne,2020,4,22
Grosbec casse-noyaux,2020,4,5
Héron cendré,2015,0,4
Hirondelle de fenêtre,2016,0,5
Hirondelle rustique,2022,1,7
Linotte mélodieuse,2022,6,8
Loriot d'Europe,2013,0,1
Martinet noir,2020,3,8
Martin-pêcheur d'Europe,2019,0,1
Merle à plastron,2021,1,1
Merle noir,2021,20,41
Mésange à longue queue,2021,6,8
Mésange bleue,2021,33,19
Mésange charbonnière,2021,30,29
Mésange huppée,2020,1,1
Mésange noire,2020,1,1
Mésange nonnette,2021,7,9
Milan noir,2015,0,9
Milan royal,2019,1,22
Moineau domestique,2021,13,28
Moineau friquet,2020,2,9
Ouette d'Egypte,2016,0,1
Perdrix grise,2017,0,5
Pic épeiche,2022,15,9
Pic épeichette,2016,0,1
Pic mar,2020,1,1
Pic vert,2020,5,1
Pie bavarde,2021,19,34
Pie-grièche écorcheur,2015,0,1
Pie-grièche grise,2016,0,10
Pigeon biset domestique,2020,2,5
Pigeon ramier,2020,7,19
Pinson des arbres,2020,17,31
Pipit farlouse,2022,1,0
Pouillot fitis,2022,1,2
Pouillot siffleur,2015,0,1
Pouillot véloce,2020,6,22
Roitelet à triple bandeau,2020,2,5
Roitelet huppé,2020,1,2
Rossignol philomèle,2014,0,2
Rougegorge familier,2021,20,20
Rougequeue à front blanc,2020,2,3
Rougequeue noir,2022,9,19
Rousserolle verderolle,2015,0,1
Serin cini,2020,1,6
Sittelle torchepot,2020,9,8
Tarier des prés,2016,0,1
Tarier pâtre,2015,0,4
Tourterelle des bois,2017,0,5
Tourterelle turque,2020,9,27
Traquet motteux,2018,0,4
Troglodyte mignon,2021,10,14
Vanneau huppé,2017,0,5
Verdier d'Europe,2022,5,6
