frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,50,135
Aigrette garzette,2022,3,0
Alouette des champs,2024,162,194
Bécasse des bois,2024,5,9
Bécassine des marais,2013,0,3
Bécassine sourde,2012,0,1
Bec-croisé des sapins,2019,1,0
Bergeronnette des ruisseaux,2024,59,22
Bergeronnette grise,2024,116,182
Bergeronnette printanière,2023,82,153
Bernache du Canada,2023,55,37
Bihoreau gris,2023,5,1
Bondrée apivore,2022,3,10
Bouvreuil pivoine,2023,25,37
Bruant des roseaux,2022,1,11
Bruant jaune,2024,40,81
Bruant proyer,2023,79,149
Bruant zizi,2018,0,2
Busard cendré,2021,5,23
Busard des roseaux,2022,2,17
Busard pâle,2011,0,1
Busard Saint-Martin,2024,14,55
Buse variable,2023,73,164
Caille des blés,2023,41,103
Canard chipeau,2024,80,17
Canard colvert,2024,223,297
Canard pilet,2021,1,1
Canard siffleur,2019,2,1
Canard souchet,2024,27,11
Chardonneret élégant,2024,72,139
Chevalier aboyeur,2020,1,1
Chevalier culblanc,2024,12,19
Chevalier gambette,2020,2,2
Chevalier guignette,2023,14,37
Chevêche d'Athéna,2024,117,63
Choucas des tours,2024,73,55
Chouette hulotte,2024,20,18
Cigogne blanche,2022,9,12
Cigogne noire,2022,5,4
Cincle plongeur (C.c.cinclus),2019,1,0
Cochevis huppé,2017,0,36
Combattant varié,2019,1,3
Corbeau freux,2024,93,131
Corneille noire,2024,253,263
Coucou gris,2023,11,29
Courlis cendré,2012,0,1
Courlis corlieu,2013,0,1
Cygne tuberculé,2024,143,115
Effraie des clochers,2024,41,16
Épervier d'Europe,2024,52,100
Étourneau sansonnet,2024,48,103
Faisan de Colchide,2024,75,65
Faucon crécerelle,2024,104,149
Faucon émerillon,2023,2,4
Faucon hobereau,2023,6,22
Faucon pèlerin,2022,2,3
Fauvette à tête noire,2023,243,301
Fauvette babillarde,2023,46,37
Fauvette des jardins,2023,24,30
Fauvette grisette,2023,82,82
Foulque macroule,2024,86,128
Fuligule milouin,2024,4,7
Fuligule morillon,2021,6,27
Gallinule poule-d'eau,2024,99,112
Geai des chênes,2023,93,111
Gobemouche gris,2023,33,25
Gobemouche noir,2022,8,7
Gorgebleue à miroir,2023,2,1
Grand Corbeau,2021,1,0
Grand Cormoran,2024,88,158
Grand-duc d'Europe,2019,2,0
Grande Aigrette,2024,119,130
Grand Gravelot,2018,0,4
Grèbe castagneux,2024,45,37
Grèbe huppé,2023,14,23
Grimpereau des jardins,2024,75,72
Grive draine,2023,33,46
Grive litorne,2024,20,61
Grive mauvis,2024,13,16
Grive musicienne,2024,82,129
Grosbec casse-noyaux,2023,15,34
Harle bièvre,2024,4,2
Héron cendré,2024,97,186
Hibou des marais,2017,0,2
Hibou moyen-duc,2024,9,22
Hirondelle de fenêtre,2023,54,68
Hirondelle de rivage,2023,4,8
Hirondelle rustique,2023,109,144
Huppe fasciée,2021,2,2
Hypolaïs polyglotte,2023,63,78
Inséparable de Fischer,2019,1,0
Linotte mélodieuse,2024,119,165
Locustelle tachetée,2020,1,5
Loriot d'Europe,2023,46,41
Martinet noir,2023,68,92
Martin-pêcheur d'Europe,2024,78,58
Merle à plastron,2021,2,2
Merle noir,2024,334,381
Mésange à longue queue,2024,42,90
Mésange bleue,2024,178,270
Mésange boréale,2023,14,27
Mésange charbonnière,2024,235,331
Mésange huppée,2017,0,11
Mésange noire,2021,1,18
Mésange nonnette,2023,15,18
Milan noir,2022,8,9
Milan royal,2024,27,19
Moineau domestique,2024,103,179
Moineau friquet,2016,0,51
Mouette rieuse,2024,57,36
Nette rousse,2013,0,1
Oedicnème criard,2022,11,32
Oie cendrée,2019,2,3
Ouette d'Égypte,2022,24,7
Perdrix grise,2023,35,134
Petit Gravelot,2018,0,3
Phragmite des joncs,2018,0,5
Pic épeiche,2023,56,94
Pic épeichette,2023,8,12
Pic mar,2023,1,6
Pic noir,2024,29,26
Pic vert,2024,57,123
Pie bavarde,2024,113,162
Pie-grièche écorcheur,2023,17,71
Pigeon biset domestique,2024,37,48
Pigeon colombin,2024,4,5
Pigeon ramier,2024,279,340
Pinson des arbres,2024,260,359
Pinson du Nord,2024,23,40
Pipit des arbres,2023,25,48
Pipit farlouse,2023,26,44
Pipit spioncelle,2022,1,0
Pluvier argenté,2018,0,1
Pluvier doré,2021,2,2
Pluvier guignard,2018,0,1
Pouillot fitis,2023,18,24
Pouillot siffleur,2015,0,1
Pouillot véloce,2024,226,258
Râle d'eau,2024,1,0
Roitelet à triple bandeau,2024,18,19
Roitelet huppé,2024,32,23
Rossignol philomèle,2023,122,103
Rougegorge familier,2024,156,288
Rougequeue à front blanc,2023,14,61
Rougequeue noir,2024,105,253
Rousserolle effarvatte,2023,14,19
Rousserolle verderolle,2022,2,3
Sarcelle d'été,2022,6,0
Sarcelle d'hiver,2022,4,11
Serin cini,2023,26,44
Sittelle torchepot,2023,41,68
Sterne pierregarin,2023,72,51
Tadorne de Belon,2024,161,129
Tarier des prés,2023,10,25
Tarier pâtre,2023,47,77
Tarin des aulnes,2024,17,15
Torcol fourmilier,2016,0,3
Tourterelle des bois,2023,23,48
Tourterelle turque,2024,101,117
Traquet motteux,2022,13,35
Troglodyte mignon,2024,102,195
Vanneau huppé,2024,24,110
Verdier d'Europe,2024,62,124
