frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,355,173
Aigrette garzette,2023,2,0
Alouette des champs,2024,131,144
Alouette lulu,2019,1,0
Autour des palombes,2018,0,1
Barge à queue noire,2015,0,1
Bécasse des bois,2023,2,1
Bécassine des marais,2020,1,0
Bec-croisé des sapins,2020,2,1
Bergeronnette des ruisseaux,2024,25,49
Bergeronnette grise,2024,110,169
Bergeronnette printanière,2023,53,23
Bernache du Canada,2024,38,41
Bihoreau gris,2021,2,0
Blongios nain,2020,1,0
Bondrée apivore,2023,8,20
Bouscarle de Cetti,2023,1,2
Bouvreuil pivoine,2024,10,42
Bruant des roseaux,2024,5,21
Bruant jaune,2024,48,146
Bruant ortolan,2020,1,0
Bruant proyer,2009,0,1
Bruant zizi,2024,203,88
Busard des roseaux,2014,0,2
Busard Saint-Martin,2023,7,9
Buse variable,2024,187,223
Caille des blés,2021,36,2
Canard chipeau,2023,2,0
Canard colvert,2024,143,111
Canard mandarin,2022,2,0
Canard pilet,2013,0,2
Canard siffleur,2016,0,3
Canard souchet,2024,5,3
Chardonneret élégant,2024,154,123
Chevalier aboyeur,2021,2,5
Chevalier culblanc,2024,53,11
Chevalier gambette,2021,1,1
Chevalier guignette,2023,7,3
Chevêche d'Athéna,2021,3,11
Choucas des tours,2024,120,55
Chouette hulotte,2024,84,15
Cigogne blanche,2023,3,6
Cigogne noire,2021,2,0
Cisticole des joncs,2009,0,1
Cochevis huppé,2017,0,1
Corbeau freux,2024,48,79
Corneille noire,2024,389,381
Coucou gris,2023,34,36
Courlis cendré,2022,1,0
Courlis corlieu,2021,5,0
Cygne noir,2015,0,2
Cygne tuberculé,2024,12,27
Effraie des clochers,2023,36,8
Engoulevent d'Europe,2009,0,1
Épervier d'Europe,2024,35,35
Étourneau sansonnet,2024,333,266
Faisan de Colchide,2024,53,75
Faucon crécerelle,2024,149,251
Faucon émerillon,2016,0,2
Faucon hobereau,2023,15,18
Faucon pèlerin,2011,0,1
Fauvette à tête noire,2024,207,125
Fauvette des jardins,2023,18,23
Fauvette grisette,2023,85,84
Foulque macroule,2024,69,78
Fuligule milouin,2024,4,3
Fuligule morillon,2024,1,2
Gallinule poule-d'eau,2024,104,90
Geai des chênes,2024,128,76
Gobemouche gris,2023,8,7
Gobemouche noir,2020,1,1
Goéland argenté,2022,1,1
Grand Cormoran,2024,23,27
Grande Aigrette,2024,56,11
Grand Gravelot,2022,2,1
Grèbe castagneux,2024,22,12
Grèbe huppé,2024,19,47
Grimpereau des jardins,2024,123,64
Grive draine,2024,19,52
Grive litorne,2024,8,21
Grive mauvis,2024,24,26
Grive musicienne,2024,150,101
Grosbec casse-noyaux,2024,19,39
Héron cendré,2024,100,161
Héron garde-boeufs,2023,3,0
Héron pourpré,2012,0,1
Hibou des marais,2012,0,1
Hibou moyen-duc,2023,9,2
Hirondelle de fenêtre,2023,52,94
Hirondelle de rivage,2023,6,6
Hirondelle rustique,2023,57,114
Huppe fasciée,2022,7,1
Hypolaïs polyglotte,2023,17,33
Linotte mélodieuse,2023,59,83
Locustelle tachetée,2019,1,15
Loriot d'Europe,2023,20,21
Martinet noir,2023,33,56
Martin-pêcheur d'Europe,2024,17,23
Merle à plastron,2021,1,0
Merle noir,2024,668,388
Mésange à longue queue,2024,90,78
Mésange bleue,2024,978,272
Mésange charbonnière,2024,1001,331
Mésange huppée,2024,69,58
Mésange noire,2023,13,20
Mésange nonnette,2024,99,74
Milan noir,2024,10,2
Moineau domestique,2024,957,335
Moineau friquet,2021,4,3
Mouette mélanocéphale,2022,4,4
Mouette rieuse,2024,26,80
Nette rousse,2023,2,0
Oedicnème criard,2024,4,0
Oie à tête barrée,2022,1,0
Oie cendrée,2020,1,4
Ouette d'Égypte,2012,0,1
Paon bleu,2012,0,1
Perdrix grise,2021,2,19
Perdrix rouge,2024,7,16
Perruche à collier,2024,112,18
Petit Gravelot,2023,19,8
Pic épeiche,2024,189,115
Pic épeichette,2024,16,23
Pic mar,2024,44,28
Pic noir,2024,21,24
Pic vert,2024,241,199
Pie bavarde,2024,391,214
Pigeon biset domestique,2024,52,43
Pigeon colombin,2024,20,13
Pigeon ramier,2024,629,354
Pinson des arbres,2024,1077,454
Pinson du Nord,2024,31,14
Pipit des arbres,2023,19,20
Pipit farlouse,2024,40,77
Pipit rousseline,2016,0,1
Pipit spioncelle,2020,2,7
Pluvier argenté,2018,0,2
Pluvier doré,2021,4,22
Pouillot de Bonelli,2016,0,1
Pouillot fitis,2022,11,23
Pouillot siffleur,2017,0,5
Pouillot véloce,2024,186,189
Râle d'eau,2021,2,3
Roitelet à triple bandeau,2024,54,45
Roitelet huppé,2024,20,24
Rossignol philomèle,2023,45,42
Rougegorge familier,2024,912,360
Rougequeue à front blanc,2023,14,21
Rougequeue noir,2023,86,92
Rousserolle effarvatte,2009,0,1
Rousserolle verderolle,2009,0,1
Sarcelle d'été,2022,1,1
Sarcelle d'hiver,2024,9,4
Serin cini,2023,23,61
Sittelle torchepot,2024,194,114
Sizerin cabaret,2021,1,1
Sizerin flammé,2021,1,1
Sterne pierregarin,2021,2,3
Tadorne casarca,2015,0,1
Tarier des prés,2021,2,1
Tarier pâtre,2024,36,80
Tarin des aulnes,2024,32,24
Tourterelle des bois,2023,6,17
Tourterelle turque,2024,325,199
Traquet motteux,2021,1,4
Troglodyte mignon,2024,254,151
Vanneau huppé,2024,37,85
Verdier d'Europe,2024,163,113
