frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,84,29
Aigle botté,2024,98,69
Aigrette garzette,2024,671,648
Alouette calandrelle,2018,0,1
Alouette des champs,2024,112,84
Alouette lulu,2022,6,6
Autour des palombes,2022,2,3
Avocette élégante,2023,6,1
Barge à queue noire,2023,22,1
Bécasseau cocorli,2019,2,3
Bécasseau de Temminck,2023,7,2
Bécasseau minute,2023,10,18
Bécasseau variable,2023,8,8
Bécasse des bois,2023,1,1
Bécassine des marais,2024,817,165
Bécassine sourde,2023,29,0
Bec-croisé des sapins,2021,1,2
Bergeronnette citrine,2019,1,0
Bergeronnette des ruisseaux,2024,233,249
Bergeronnette flavéole (M.f.flavissima),2022,1,0
Bergeronnette grise,2024,1396,575
Bergeronnette printanière,2024,620,141
Bihoreau gris,2024,75,52
Blongios nain,2023,173,34
Bondrée apivore,2023,28,20
Bouscarle de Cetti,2024,2107,192
Bruant des roseaux,2024,998,100
Bruant fou,2023,34,14
Bruant ortolan,2021,5,1
Bruant proyer,2024,295,189
Bruant zizi,2024,182,19
Busard cendré,2021,3,2
Busard des roseaux,2024,161,34
Busard pâle,2021,4,0
Busard Saint-Martin,2021,3,3
Buse variable,2024,313,176
Butor étoilé,2024,89,41
Caille des blés,2015,0,1
Calopsitte élégante,2023,2,1
Canard à collier noir,2020,3,3
Canard chipeau,2023,139,28
Canard colvert,2024,2417,910
Canard mandarin,2023,25,1
Canard pilet,2021,6,0
Canard siffleur,2023,9,15
Canard souchet,2024,133,56
Capucin bec-de-plomb,2024,16,2
Chardonneret élégant,2024,2140,655
Chevalier aboyeur,2023,34,81
Chevalier arlequin,2024,3,5
Chevalier culblanc,2024,209,134
Chevalier gambette,2023,12,28
Chevalier guignette,2023,104,91
Chevalier sylvain,2024,192,194
Chevêche d'Athéna,2024,155,122
Choucas des tours,2024,1127,412
Chouette hulotte,2024,69,78
Cigogne blanche,2024,15,13
Cigogne noire,2023,8,1
Circaète Jean-le-Blanc,2024,51,22
Cisticole des joncs,2024,3523,363
Combattant varié,2023,17,7
Conure veuve,2020,1,0
Corbeau freux,2023,2,2
Cormoran huppé,2024,24,10
Corneille mantelée,2021,1,15
Corneille noire,2024,2117,755
Coucou geai,2021,11,6
Coucou gris,2023,20,11
Courlis cendré,2017,0,3
Courlis corlieu,2018,0,2
Crabier chevelu,2023,80,108
Crave à bec rouge,2012,0,2
Cygne tuberculé,2023,1,0
Dendrocygne à ventre noir,2017,0,5
Échasse blanche,2024,157,137
Effraie des clochers,2023,3,1
Engoulevent d'Europe,2022,2,5
Épervier d'Europe,2024,218,97
Étourneau roselin,2022,2,11
Étourneau sansonnet,2024,825,319
Faisan de Colchide,2024,43,30
Faucon crécerelle,2024,1350,365
Faucon crécerellette,2013,0,20
Faucon d'Éléonore,2021,3,0
Faucon émerillon,2023,6,1
Faucon hobereau,2023,15,6
Faucon kobez,2022,2,4
Faucon pèlerin,2024,33,18
Fauvette à tête noire,2024,3289,946
Fauvette des jardins,2023,21,7
Fauvette grisette,2023,33,5
Fauvette mélanocéphale,2024,3819,951
Fauvette pitchou,2023,24,31
Flamant rose,2023,1,14
Fou de Bassan,2021,2,8
Foulque macroule,2024,3155,561
Fuligule milouin,2022,75,70
Fuligule morillon,2024,10,6
Fuligule nyroca,2023,15,0
Gallinule poule-d'eau,2024,2056,280
Geai des chênes,2024,426,48
Glaréole à collier,2018,0,8
Gobemouche à collier,2018,0,3
Gobemouche gris,2023,57,17
Gobemouche nain,2023,2,0
Gobemouche noir,2024,85,69
Goéland d'Audouin,2023,1,0
Goéland leucophée,2024,4292,537
Goéland railleur,2022,1,1
Gorgebleue à miroir,2024,259,22
Grand Corbeau,2024,20,13
Grand Cormoran,2024,1475,246
Grand-duc d'Europe,2023,2,0
Grande Aigrette,2023,129,117
Grand Gravelot,2023,5,15
Grèbe à cou noir,2022,48,34
Grèbe castagneux,2024,1559,343
Grimpereau des jardins,2024,565,279
Grive draine,2024,4,6
Grive litorne,2023,3,2
Grive mauvis,2023,4,3
Grive musicienne,2024,116,65
Grosbec casse-noyaux,2023,7,4
Guêpier de Perse,2023,2,0
Guêpier d'Europe,2023,193,86
Guifette leucoptère,2020,1,0
Guifette moustac,2023,46,25
Guifette noire,2021,7,2
Héron cendré,2024,1210,544
Héron garde-boeufs,2024,230,188
Héron pourpré,2024,353,110
Hibou des marais,2023,3,3
Hibou moyen-duc,2020,2,1
Hirondelle de fenêtre,2024,487,184
Hirondelle de rivage,2024,388,97
Hirondelle de rochers,2024,472,160
Hirondelle rousseline,2024,138,13
Hirondelle rustique,2024,1279,351
Huppe fasciée,2024,290,83
Hypolaïs ictérine,2018,0,1
Hypolaïs polyglotte,2023,9,6
Ibis falcinelle,2024,149,27
Ibis sacré,2023,2,2
Linotte mélodieuse,2024,59,6
Locustelle luscinioïde,2024,51,0
Locustelle tachetée,2023,5,0
Loriot d'Europe,2023,169,58
Lusciniole à moustaches,2024,430,25
Macareux moine,2010,0,1
Marouette de Baillon,2022,47,4
Marouette ponctuée,2024,180,12
Marouette poussin,2024,388,5
Martinet à ventre blanc,2024,683,190
Martinet noir,2024,931,348
Martinet pâle,2024,283,75
Martin-pêcheur d'Europe,2024,632,289
Merle à plastron,2023,1,0
Merle noir,2024,204,167
Mésange à longue queue,2024,391,196
Mésange bleue,2024,2026,777
Mésange charbonnière,2024,3672,1180
Mésange huppée,2024,468,416
Mésange noire,2024,36,14
Milan noir,2024,33,15
Milan royal,2024,44,10
Moineau domestique,2024,527,193
Moineau friquet,2024,15,8
Monticole bleu,2023,36,17
Mouette mélanocéphale,2024,14,5
Mouette pygmée,2012,0,1
Mouette rieuse,2024,706,230
Nette rousse,2024,18,6
Océanite tempête,2010,0,1
Oedicnème criard,2024,10,4
Oie cendrée,2019,3,0
Ouette d'Égypte,2020,1,1
Outarde canepetière,2020,1,0
Perdrix rouge,2012,0,4
Perruche à collier,2024,6,5
Perruche ondulée,2021,1,0
Petit-duc scops,2024,89,112
Petit Gravelot,2024,103,38
Phragmite des joncs,2024,264,6
Pic épeiche,2024,93,10
Pic épeichette,2024,186,35
Pic vert,2024,1656,668
Pie bavarde,2024,7334,970
Pie-grièche à tête rousse,2024,45,28
Pie-grièche écorcheur,2023,21,9
Pigeon biset domestique,2024,1843,214
Pigeon colombin,2022,2,0
Pigeon ramier,2024,2009,438
Pingouin torda,2022,9,1
Pinson des arbres,2024,1887,787
Pinson du Nord,2021,16,11
Pipit à gorge rousse,2021,2,0
Pipit des arbres,2024,183,26
Pipit farlouse,2024,1231,301
Pipit rousseline,2023,15,20
Pipit spioncelle,2024,95,14
Plongeon arctique,2010,0,2
Pluvier doré,2022,1,8
Pouillot à grands sourcils,2023,3,4
Pouillot de Bonelli,2022,10,2
Pouillot fitis,2024,139,52
Pouillot siffleur,2023,21,9
Pouillot véloce,2024,2978,505
Puffin de Scopoli,2023,26,7
Puffin yelkouan,2023,21,8
Râle d'eau,2024,1144,89
Râle des genêts,2015,0,2
Rémiz penduline,2024,557,15
Roitelet à triple bandeau,2024,89,72
Roitelet huppé,2024,27,27
Rollier d'Europe,2023,33,8
Rossignol philomèle,2024,589,261
Rougegorge familier,2024,4037,849
Rougequeue à front blanc,2023,27,42
Rougequeue noir,2024,1155,612
Rousserolle effarvatte,2023,346,43
Rousserolle turdoïde,2024,596,51
Sarcelle d'été,2024,138,83
Sarcelle d'hiver,2024,186,135
Serin cini,2024,986,502
Sittelle torchepot,2009,0,2
Spatule blanche,2022,2,1
Sterne caspienne,2023,3,0
Sterne caugek,2024,14,24
Sterne hansel,2023,6,0
Sterne naine,2023,1,0
Sterne pierregarin,2023,5,4
Tadorne casarca,2023,1,1
