frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,65,13
Aigrette garzette,2024,13,6
Alouette des champs,2024,77,4
Alouette lulu,2022,6,0
Anser cygnoid,2015,0,1
Bécasse des bois,2024,9,4
Bécassine des marais,2024,2,2
Bec-croisé des sapins,2023,2,2
Bergeronnette des ruisseaux,2024,17,10
Bergeronnette flavéole (M.f.flavissima),2022,1,2
Bergeronnette grise,2024,63,13
Bergeronnette printanière,2022,6,5
Blongios nain,2020,1,0
Bondrée apivore,2022,4,2
Bouscarle de Cetti,2024,50,7
Bouvreuil pivoine,2024,26,11
Bruant des roseaux,2023,36,3
Bruant jaune,2024,28,12
Bruant proyer,2023,9,3
Bruant zizi,2009,0,1
Busard des roseaux,2022,2,0
Busard Saint-Martin,2022,13,4
Buse variable,2024,75,13
Caille des blés,2023,1,2
Calopsitte élégante,2016,0,1
Canard chipeau,2024,26,16
Canard colvert,2024,112,39
Canard pilet,2021,1,2
Canard siffleur,2022,1,3
Canard souchet,2024,21,10
Chardonneret élégant,2024,64,18
Chevalier aboyeur,2022,1,0
Chevalier culblanc,2021,1,0
Chevalier guignette,2022,3,3
Chevêche d'Athéna,2024,23,7
Choucas des tours,2022,1,3
Chouette hulotte,2024,93,14
Cigogne blanche,2023,2,0
Corbeau freux,2022,4,2
Corneille noire,2024,131,14
Coucou gris,2023,13,10
Cygne noir,2014,0,1
Cygne tuberculé,2024,87,73
Effraie des clochers,2024,28,4
Épervier d'Europe,2024,20,6
Étourneau sansonnet,2024,84,6
Faisan de Colchide,2024,42,5
Faucon crécerelle,2024,27,7
Faucon émerillon,2021,1,0
Faucon hobereau,2023,8,3
Faucon pèlerin,2023,2,0
Fauvette à tête noire,2024,107,23
Fauvette babillarde,2020,1,2
Fauvette des jardins,2023,33,8
Fauvette grisette,2023,19,8
Foulque macroule,2024,121,98
Fuligule milouin,2024,36,30
Fuligule milouinan,2014,0,1
Fuligule morillon,2024,74,52
Fuligule nyroca,2019,0,1
Gallinule poule-d'eau,2024,71,45
Garrot à oeil d'or,2020,1,3
Geai des chênes,2024,50,9
Gobemouche gris,2022,16,3
Goéland argenté,2024,51,5
Goéland brun,2024,11,1
Goéland cendré,2024,21,4
Goéland marin,2022,7,0
Gorgebleue à miroir,2021,1,1
Grand Cormoran,2024,61,31
Grand-duc d'Europe,2024,1,0
Grande Aigrette,2024,55,14
Grèbe à cou noir,2024,13,0
Grèbe castagneux,2024,69,74
Grèbe huppé,2024,81,65
Grimpereau des jardins,2024,78,14
Grive draine,2024,47,14
Grive litorne,2024,6,1
Grive mauvis,2024,62,2
Grive musicienne,2024,173,14
Grosbec casse-noyaux,2024,35,2
Harle bièvre,2023,6,0
Héron cendré,2024,72,27
Héron garde-boeufs,2024,8,0
Hibou moyen-duc,2024,3,3
Hirondelle de fenêtre,2023,22,4
Hirondelle de rivage,2022,3,0
Hirondelle rustique,2024,108,8
Huppe fasciée,2023,1,0
Hypolaïs polyglotte,2022,14,6
Linotte mélodieuse,2024,39,9
Locustelle tachetée,2022,2,4
Loriot d'Europe,2010,0,3
Martinet noir,2023,18,6
Martin-pêcheur d'Europe,2023,20,16
Merle à plastron,2022,3,0
Merle noir,2024,352,24
Mésange à longue queue,2024,36,14
Mésange bleue,2024,115,18
Mésange boréale,2009,0,1
Mésange charbonnière,2024,153,23
Mésange huppée,2024,20,8
Mésange noire,2023,4,4
Mésange nonnette,2024,42,11
Milan royal,2024,1,0
Moineau domestique,2024,211,13
Mouette mélanocéphale,2024,5,0
Mouette pygmée,2024,1,0
Mouette rieuse,2024,75,12
Nette rousse,2022,2,0
Oie cendrée,2024,4,3
Ouette d'Égypte,2024,1,0
Perdrix grise,2024,18,5
Perdrix rouge,2017,0,1
Petit Gravelot,2022,1,1
Phragmite des joncs,2024,41,7
Pic épeiche,2024,62,13
Pic épeichette,2024,3,1
Pic mar,2024,3,0
Pic noir,2024,12,7
Pic vert,2024,60,13
Pie bavarde,2024,47,10
Pie-grièche grise,2009,0,1
Pigeon biset domestique,2024,59,2
Pigeon colombin,2024,21,5
Pigeon ramier,2024,249,17
Pinson des arbres,2024,348,28
Pinson du Nord,2024,51,2
Pipit des arbres,2023,15,6
Pipit farlouse,2024,65,5
Pipit spioncelle,2024,4,0
Pouillot fitis,2023,7,6
Pouillot siffleur,2022,1,2
Pouillot véloce,2024,122,25
Râle d'eau,2023,20,7
Roitelet à triple bandeau,2024,41,6
Roitelet huppé,2023,38,11
Rossignol philomèle,2009,0,1
Rougegorge familier,2024,184,15
Rougequeue à front blanc,2022,6,1
Rougequeue noir,2024,36,5
Rousserolle effarvatte,2023,5,4
Rousserolle verderolle,2022,3,2
Sarcelle d'été,2022,1,1
Sarcelle d'hiver,2024,7,8
Serin cini,2023,8,4
Sittelle torchepot,2024,68,10
Sizerin cabaret,2024,2,0
Sizerin flammé,2024,2,0
Sterne pierregarin,2009,0,1
Tadorne de Belon,2022,1,3
Tarier pâtre,2022,16,7
Tarin des aulnes,2024,53,6
Tourterelle des bois,2022,2,4
Tourterelle turque,2024,222,10
Traquet motteux,2021,2,0
Troglodyte mignon,2024,189,20
Vanneau huppé,2022,1,2
Verdier d'Europe,2024,51,9
