frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,16,26
Alouette des champs,2023,17,23
Alouette lulu,2023,1,1
Autour des palombes,2023,2,21
Bécasse des bois,2022,4,24
Bécassine des marais,2019,1,2
Bécassine sourde,2013,0,1
Bec-croisé des sapins,2023,41,47
Bergeronnette des ruisseaux,2023,54,50
Bergeronnette grise,2023,93,114
Bernache du Canada,2023,21,4
Bondrée apivore,2023,2,16
Bouvreuil pivoine,2023,113,76
Bruant des roseaux,2023,2,13
Bruant jaune,2023,20,85
Bruant proyer,2023,1,5
Bruant zizi,2022,2,1
Busard des roseaux,2023,1,0
Busard Saint-Martin,2023,3,0
Buse variable,2023,64,175
Caille des blés,2012,0,2
Canard chipeau,2012,0,1
Canard colvert,2023,223,296
Canard pilet,2013,0,1
Canard siffleur,2013,0,1
Canard souchet,2023,3,3
Chardonneret élégant,2023,22,38
Chevalier culblanc,2018,0,1
Chevalier guignette,2023,3,10
Chevêche d'Athéna,2023,6,0
Chevêchette d'Europe,2023,85,123
Choucas des tours,2023,8,6
Chouette de Tengmalm,2023,1,23
Chouette hulotte,2023,88,76
Cigogne blanche,2023,44,17
Cigogne noire,2019,1,3
Cincle plongeur (C.c.cinclus),2015,0,8
Corbeau freux,2019,1,7
Corneille noire,2023,171,114
Coucou gris,2023,36,50
Cygne tuberculé,2022,2,1
Effraie des clochers,2022,1,5
Épervier d'Europe,2023,8,25
Étourneau sansonnet,2023,140,49
Faisan de Colchide,2023,2,13
Faucon crécerelle,2023,81,84
Faucon hobereau,2013,0,17
Faucon pèlerin,2023,13,29
Fauvette à tête noire,2023,209,217
Fauvette babillarde,2021,1,8
Fauvette des jardins,2023,27,46
Fauvette grisette,2022,3,18
Foulque macroule,2019,7,46
Fuligule milouin,2022,1,6
Fuligule morillon,2022,3,5
Gallinule poule-d'eau,2023,38,58
Geai des chênes,2023,217,168
Gobemouche à collier,2020,1,0
Gobemouche gris,2023,2,16
Gobemouche noir,2023,69,92
Grand Corbeau,2023,111,103
Grand Cormoran,2023,145,121
Grand-duc d'Europe,2023,48,47
Grande Aigrette,2023,135,202
Grèbe castagneux,2023,14,27
Grèbe huppé,2023,194,104
Grimpereau des bois,2023,55,107
Grimpereau des jardins,2023,40,20
Grive draine,2023,96,89
Grive litorne,2023,16,29
Grive mauvis,2023,1,3
Grive musicienne,2023,108,83
Grosbec casse-noyaux,2023,102,54
Guêpier d'Europe,2020,1,0
Harle bièvre,2018,0,5
Harle huppé,2013,0,1
Héron cendré,2023,166,161
Hibou moyen-duc,2020,1,12
Hirondelle de fenêtre,2023,34,95
Hirondelle de rivage,2013,0,1
Hirondelle rustique,2023,21,83
Huppe fasciée,2012,0,12
Hypolaïs polyglotte,2009,0,1
Jaseur boréal,2013,0,1
Linotte mélodieuse,2023,1,10
Locustelle tachetée,2022,3,27
Loriot d'Europe,2023,4,10
Marouette ponctuée,2018,0,1
Martinet noir,2023,11,38
Martin-pêcheur d'Europe,2023,19,48
Merle à plastron,2022,5,0
Merle noir,2023,558,324
Mésange à longue queue,2023,45,90
Mésange bleue,2023,332,137
Mésange boréale,2022,7,16
Mésange charbonnière,2023,456,227
Mésange huppée,2023,90,90
Mésange noire,2023,136,125
Mésange nonnette,2023,112,97
Milan noir,2023,7,1
Milan royal,2023,105,15
Moineau domestique,2023,151,74
Moineau friquet,2023,2,22
Mouette rieuse,2019,1,2
Nette rousse,2020,1,0
Oie cendrée,2019,0,2
Ouette d'Égypte,2023,16,2
Pic cendré,2023,40,71
Pic épeiche,2023,248,245
Pic épeichette,2023,17,37
Pic mar,2023,62,54
Pic noir,2023,234,230
Pic vert,2023,197,220
Pie bavarde,2023,216,113
Pie-grièche écorcheur,2023,60,140
Pie-grièche grise,2023,3,14
Pigeon biset domestique,2023,3,11
Pigeon colombin,2023,128,142
Pigeon ramier,2023,329,271
Pinson des arbres,2023,560,403
Pinson du Nord,2023,34,6
Pipit des arbres,2017,0,10
Pipit farlouse,2013,0,3
Pipit spioncelle,2013,0,1
Pouillot de Bonelli,2009,0,1
Pouillot fitis,2023,19,32
Pouillot siffleur,2023,69,82
Pouillot véloce,2023,152,169
Râle d'eau,2023,6,29
Râle des genêts,2021,1,0
Roitelet à triple bandeau,2023,18,36
Roitelet huppé,2023,53,58
Rossignol philomèle,2021,3,2
Rougegorge familier,2023,411,270
Rougequeue à front blanc,2023,18,61
Rougequeue noir,2023,212,167
Rousserolle effarvatte,2023,27,53
Rousserolle verderolle,2022,1,11
Sarcelle d'été,2023,1,0
Sarcelle d'hiver,2013,0,5
Serin cini,2023,10,23
Sittelle torchepot,2023,289,241
Sizerin cabaret,2023,1,0
Sizerin flammé,2023,1,0
Tarier des prés,2018,0,12
Tarier pâtre,2023,13,109
Tarin des aulnes,2023,76,79
Tichodrome échelette,2013,0,1
Torcol fourmilier,2022,3,13
Tourterelle des bois,2019,1,4
Tourterelle turque,2023,21,9
Traquet motteux,2023,1,1
Troglodyte mignon,2023,280,275
Vanneau huppé,2013,0,3
Verdier d'Europe,2023,85,99
