frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,46,61
Aigrette garzette,2023,1,0
Alouette des champs,2024,58,70
Alouette lulu,2023,10,33
Autour des palombes,2021,2,0
Bécasse des bois,2021,2,5
Bec-croisé des sapins,2021,1,0
Bergeronnette des ruisseaux,2023,16,47
Bergeronnette grise,2023,24,44
Bergeronnette printanière,2018,0,13
Bondrée apivore,2023,7,6
Bouscarle de Cetti,2023,1,1
Bouvreuil pivoine,2023,9,16
Bruant des roseaux,2022,2,9
Bruant jaune,2024,9,31
Bruant proyer,2023,4,9
Bruant zizi,2023,16,60
Busard cendré,2022,1,0
Busard des roseaux,2023,1,2
Busard Saint-Martin,2024,9,31
Buse variable,2024,65,113
Caille des blés,2018,0,7
Canard colvert,2023,18,20
Chardonneret élégant,2024,143,89
Chevalier aboyeur,2018,0,1
Chevalier culblanc,2023,1,4
Chevalier guignette,2023,2,0
Chevêche d'Athéna,2024,156,59
Choucas des tours,2023,16,61
Chouette hulotte,2024,17,40
Cigogne blanche,2018,0,7
Cigogne noire,2018,0,3
Cincle plongeur (C.c.cinclus),2023,1,20
Circaète Jean-le-Blanc,2023,2,5
Cisticole des joncs,2023,5,0
Corbeau freux,2017,0,1
Corneille noire,2024,34,184
Coucou gris,2024,73,54
Effraie des clochers,2024,7,40
Élanion blanc,2024,2,0
Engoulevent d'Europe,2023,8,19
Épervier d'Europe,2023,8,19
Étourneau sansonnet,2024,57,98
Faisan de Colchide,2023,20,19
Faucon crécerelle,2024,86,54
Faucon hobereau,2022,3,5
Faucon pèlerin,2023,17,19
Fauvette à tête noire,2024,79,140
Fauvette des jardins,2021,2,4
Fauvette grisette,2023,3,21
Foulque macroule,2022,1,0
Fuligule milouin,2011,0,2
Gallinule poule-d'eau,2023,6,7
Geai des chênes,2024,75,119
Gobemouche gris,2016,0,5
Gobemouche noir,2018,0,2
Grand Corbeau,2023,12,1
Grand Cormoran,2021,12,8
Grande Aigrette,2022,9,1
Grèbe castagneux,2022,2,1
Grimpereau des jardins,2023,23,54
Grive draine,2023,9,24
Grive litorne,2015,0,6
Grive mauvis,2022,4,12
Grive musicienne,2023,26,56
Grosbec casse-noyaux,2024,74,59
Guêpier d'Europe,2020,1,0
Héron cendré,2024,13,31
Héron garde-boeufs,2023,19,3
Hibou moyen-duc,2018,0,8
Hirondelle de fenêtre,2023,14,18
Hirondelle de rivage,2015,0,2
Hirondelle rustique,2024,28,63
Huppe fasciée,2024,74,16
Hypolaïs polyglotte,2023,8,34
Linotte mélodieuse,2022,3,50
Loriot d'Europe,2023,53,59
Martinet noir,2023,8,15
Martin-pêcheur d'Europe,2023,12,13
Merle noir,2024,227,202
Mésange à longue queue,2024,38,38
Mésange bleue,2024,192,163
Mésange charbonnière,2024,251,194
Mésange huppée,2021,3,0
Mésange noire,2022,21,1
Mésange nonnette,2023,40,34
Milan noir,2024,32,6
Milan royal,2022,7,6
Moineau domestique,2024,91,135
Moineau soulcie,2016,0,1
Oedicnème criard,2015,0,1
Perdrix grise,2020,1,0
Perdrix rouge,2024,18,4
Petit-duc scops,2023,1,4
Pic épeiche,2024,55,121
Pic épeichette,2023,6,7
Pic noir,2023,18,25
Pic vert,2024,86,65
Pie bavarde,2024,123,57
Pie-grièche écorcheur,2023,4,3
Pigeon biset domestique,2018,0,21
Pigeon colombin,2015,0,4
Pigeon ramier,2024,61,173
Pinson des arbres,2024,226,295
Pinson du Nord,2023,49,17
Pipit des arbres,2021,3,19
Pipit farlouse,2022,4,31
Pipit rousseline,2015,0,2
Pipit spioncelle,2015,0,1
Pluvier doré,2015,0,1
Pouillot de Bonelli,2023,4,42
Pouillot fitis,2021,1,1
Pouillot véloce,2023,35,104
Roitelet à triple bandeau,2023,12,59
Roitelet huppé,2020,4,7
Rossignol philomèle,2023,69,60
Rougegorge familier,2024,198,182
Rougequeue à front blanc,2023,7,17
Rougequeue noir,2024,114,57
Rousserolle effarvatte,2015,0,2
Serin cini,2023,7,19
Sittelle torchepot,2024,53,65
Tarier des prés,2016,0,5
Tarier pâtre,2024,11,23
Tarin des aulnes,2023,72,26
Torcol fourmilier,2018,0,4
Tourterelle des bois,2023,24,47
Tourterelle turque,2024,124,146
Traquet motteux,2022,1,5
Troglodyte mignon,2023,61,100
Vanneau huppé,2020,1,9
Vautour fauve,2023,1,1
Verdier d'Europe,2023,128,87
