frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,265,260
Aigle botté,2021,2,0
Aigrette garzette,2024,194,149
Alouette des champs,2024,856,683
Alouette lulu,2022,29,12
Autour des palombes,2023,8,4
Barge à queue noire,2023,4,16
Barge rousse,2023,1,0
Bécasseau de Temminck,2018,0,2
Bécasse des bois,2021,44,4
Bécassine des marais,2023,17,17
Bécassine sourde,2021,2,2
Bergeronnette des ruisseaux,2024,28,34
Bergeronnette grise,2024,277,200
Bergeronnette printanière,2023,163,108
Bihoreau gris,2018,0,6
Bondrée apivore,2023,21,23
Bouscarle de Cetti,2024,330,221
Bouvreuil pivoine,2023,1,6
Bruant des roseaux,2023,77,63
Bruant jaune,2023,167,172
Bruant proyer,2024,378,332
Bruant zizi,2024,259,310
Busard cendré,2023,41,44
Busard des roseaux,2023,125,128
Busard Saint-Martin,2024,139,117
Buse variable,2024,1243,621
Butor étoilé,2018,0,1
Caille des blés,2023,26,46
Canard chipeau,2014,0,5
Canard colvert,2024,110,88
Canard pilet,2023,15,12
Canard souchet,2023,12,20
Chardonneret élégant,2024,411,357
Chevalier aboyeur,2023,1,7
Chevalier culblanc,2023,19,33
Chevalier gambette,2023,4,13
Chevalier guignette,2023,19,11
Chevalier sylvain,2018,0,3
Chevêche d'Athéna,2024,85,74
Choucas des tours,2023,19,35
Chouette hulotte,2024,54,55
Cigogne blanche,2024,1308,693
Cigogne noire,2023,5,16
Circaète Jean-le-Blanc,2023,14,10
Cisticole des joncs,2023,164,73
Cochevis huppé,2023,133,213
Combattant varié,2023,2,1
Corbeau freux,2022,8,23
Corneille noire,2024,772,652
Coucou gris,2023,179,193
Courlis cendré,2017,0,3
Courlis corlieu,2012,0,1
Cygne tuberculé,2024,84,53
Échasse blanche,2014,0,9
Effraie des clochers,2024,74,103
Élanion blanc,2024,103,3
Engoulevent d'Europe,2023,75,22
Épervier d'Europe,2024,95,73
Étourneau sansonnet,2024,634,605
Faisan de Colchide,2023,78,87
Faisan vénéré,2016,0,1
Faucon crécerelle,2024,955,416
Faucon émerillon,2023,25,12
Faucon hobereau,2023,20,36
Faucon pèlerin,2021,3,2
Fauvette à tête noire,2023,698,474
Fauvette des jardins,2023,21,17
Fauvette grisette,2023,259,213
Fauvette pitchou,2020,1,2
Foulque macroule,2023,18,27
Gallinule poule-d'eau,2023,71,65
Geai des chênes,2024,309,219
Gobemouche gris,2023,23,19
Gobemouche noir,2022,46,32
Goéland argenté,2023,14,14
Goéland brun,2024,24,33
Goéland cendré,2021,1,0
Goéland leucophée,2023,26,25
Goéland marin,2014,0,3
Gorgebleue à miroir,2022,24,21
Grand Cormoran,2024,151,81
Grande Aigrette,2024,296,124
Grèbe castagneux,2023,24,12
Grèbe huppé,2021,3,1
Grimpereau des jardins,2024,183,80
Grive draine,2023,84,74
Grive litorne,2023,27,20
Grive mauvis,2024,69,26
Grive musicienne,2024,461,294
Grosbec casse-noyaux,2022,20,33
Guêpier d'Europe,2017,0,1
Héron cendré,2024,570,353
Héron garde-boeufs,2024,222,77
Héron pourpré,2023,19,35
Hibou des marais,2015,0,1
Hibou moyen-duc,2022,6,11
Hirondelle de fenêtre,2023,44,84
Hirondelle de rivage,2023,5,3
Hirondelle rustique,2023,363,486
Huppe fasciée,2023,169,153
Hypolaïs polyglotte,2023,218,217
Ibis falcinelle,2018,0,1
Linotte mélodieuse,2023,332,233
Locustelle luscinioïde,2021,5,16
Locustelle tachetée,2022,8,5
Loriot d'Europe,2023,198,208
Marouette ponctuée,2012,0,1
Martinet noir,2023,40,60
Martin-pêcheur d'Europe,2023,104,104
Merle noir,2024,816,725
Mésange à longue queue,2024,218,135
Mésange bleue,2024,329,268
Mésange charbonnière,2024,630,428
Mésange noire,2019,1,0
Mésange nonnette,2022,16,4
Milan noir,2023,364,267
Milan royal,2020,2,7
Moineau domestique,2024,629,602
Moineau friquet,2020,3,28
Moineau soulcie,2023,154,312
Mouette mélanocéphale,2021,1,2
Mouette rieuse,2024,122,111
Oedicnème criard,2024,272,141
Oie cendrée,2020,4,11
Ouette d'Égypte,2021,2,0
Outarde canepetière,2011,0,18
Perdrix grise,2022,7,2
Perdrix rouge,2023,121,63
Petit-duc scops,2022,5,2
Petit Gravelot,2013,0,4
