frname,lastobs,newcount,oldcount
Accenteur alpin,2021,4,11
Accenteur mouchet,2024,20,28
Aigle royal,2024,78,108
Aigrette garzette,2023,20,43
Alouette des champs,2024,23,40
Autour des palombes,2022,7,6
Bécasse des bois,2022,2,0
Bécassine des marais,2022,2,12
Bec-croisé des sapins,2023,2,6
Bergeronnette des ruisseaux,2024,41,64
Bergeronnette grise,2024,124,87
Bergeronnette printanière,2021,2,5
Bihoreau gris,2022,8,7
Blongios nain,2017,0,3
Bondrée apivore,2023,3,12
Bouscarle de Cetti,2023,1,0
Bouvreuil pivoine,2023,10,34
Bruant des roseaux,2024,25,37
Bruant fou,2024,11,27
Bruant jaune,2024,15,21
Bruant zizi,2024,16,23
Busard cendré,2018,0,2
Busard des roseaux,2022,3,9
Busard Saint-Martin,2023,4,12
Buse variable,2024,242,295
Caille des blés,2021,2,0
Canard chipeau,2023,4,2
Canard colvert,2024,125,188
Canard pilet,2022,1,0
Canard siffleur,2023,4,4
Canard souchet,2023,3,0
Cassenoix moucheté,2022,10,21
Chardonneret élégant,2023,91,103
Chevalier aboyeur,2020,1,3
Chevalier culblanc,2023,5,23
Chevalier guignette,2023,11,23
Chevalier sylvain,2015,0,2
Chevêche d'Athéna,2020,1,0
Chevêchette d'Europe,2012,0,2
Chocard à bec jaune,2023,26,43
Choucas des tours,2023,4,23
Chouette hulotte,2023,7,31
Cigogne blanche,2023,10,12
Cigogne noire,2014,0,1
Cincle plongeur (C.c.cinclus),2024,12,19
Circaète Jean-le-Blanc,2023,27,58
Cisticole des joncs,2016,0,2
Corbeau freux,2023,2,10
Corneille mantelée,2024,1,5
Corneille noire,2024,387,461
Coucou gris,2023,45,46
Courlis cendré,2020,1,0
Crabier chevelu,2021,1,5
Crave à bec rouge,2023,5,0
Cygne noir,2021,1,0
Cygne tuberculé,2023,1,1
Échasse blanche,2015,0,5
Effraie des clochers,2023,1,1
Épervier d'Europe,2023,27,40
Étourneau sansonnet,2023,60,71
Faisan de Colchide,2023,24,34
Faucon crécerelle,2024,46,98
Faucon hobereau,2023,5,14
Faucon kobez,2016,0,4
Faucon pèlerin,2024,39,64
Fauvette à tête noire,2024,301,229
Fauvette babillarde,2023,2,1
Fauvette des jardins,2022,3,9
Fauvette grisette,2023,2,6
Foulque macroule,2024,106,162
Fuligule milouin,2022,5,16
Fuligule morillon,2023,8,0
Gallinule poule-d'eau,2023,9,62
Geai des chênes,2024,126,167
Gélinotte des bois,2022,3,1
Gobemouche gris,2023,9,15
Gobemouche noir,2021,3,2
Goéland brun,2023,2,0
Goéland cendré,2023,1,0
Goéland leucophée,2024,46,36
Gorgebleue à miroir,2018,0,2
Grand Corbeau,2024,92,89
Grand Cormoran,2024,174,84
Grand-duc d'Europe,2020,1,2
Grande Aigrette,2024,48,83
Grand Gravelot,2015,0,1
Grèbe à cou noir,2014,0,2
Grèbe castagneux,2023,18,11
Grèbe huppé,2023,76,120
Grimpereau des bois,2023,6,12
Grimpereau des jardins,2024,61,57
Grive draine,2023,33,52
Grive litorne,2024,2,15
Grive mauvis,2023,3,5
Grive musicienne,2023,163,127
Grosbec casse-noyaux,2024,27,39
