frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,71,124
Aigle botté,2021,7,9
Aigle royal,2020,1,9
Aigrette garzette,2023,26,15
Alouette des champs,2023,33,117
Alouette lulu,2023,177,305
Autour des palombes,2017,0,5
Bécasse des bois,2018,0,8
Bec-croisé des sapins,2022,3,7
Bergeronnette des ruisseaux,2023,102,166
Bergeronnette grise,2023,67,189
Bergeronnette printanière,2018,0,4
Bihoreau gris,2016,0,1
Bondrée apivore,2023,20,51
Bouscarle de Cetti,2023,93,184
Bouvreuil pivoine,2015,0,1
Bruant des roseaux,2018,0,17
Bruant fou,2017,0,4
Bruant jaune,2012,0,1
Bruant ortolan,2020,1,1
Bruant proyer,2023,168,261
Bruant zizi,2023,158,393
Busard cendré,2023,67,36
Busard des roseaux,2023,4,10
Busard Saint-Martin,2023,15,27
Buse variable,2023,118,333
Caille des blés,2020,1,7
Canard colvert,2023,80,157
Chardonneret élégant,2023,179,436
Chevalier culblanc,2023,30,28
Chevalier guignette,2019,1,4
Chevêche d'Athéna,2020,1,7
Choucas des tours,2023,137,240
Chouette hulotte,2023,27,51
Cigogne blanche,2020,2,6
Cigogne noire,2020,1,1
Cincle plongeur (C.c.cinclus),2021,2,21
Circaète Jean-le-Blanc,2023,82,132
Cisticole des joncs,2023,138,207
Cochevis huppé,2023,60,238
Corbeau freux,2016,0,3
Corneille noire,2023,100,185
Coucou geai,2022,6,17
Coucou gris,2023,45,83
Échasse blanche,2017,0,4
Effraie des clochers,2009,0,7
Élanion blanc,2023,2,0
Engoulevent d'Europe,2023,2,10
Épervier d'Europe,2023,40,98
Étourneau sansonnet,2023,126,249
Faisan de Colchide,2023,5,13
Faucon crécerelle,2023,218,408
Faucon crécerellette,2023,4,0
Faucon d'Éléonore,2018,0,8
Faucon émerillon,2020,1,2
Faucon hobereau,2023,6,13
Faucon pèlerin,2022,5,4
Fauvette à tête noire,2023,186,412
Fauvette des jardins,2023,2,1
Fauvette grisette,2022,6,13
Fauvette mélanocéphale,2023,381,676
Fauvette orphée,2023,75,127
Fauvette passerinette,2023,41,91
Fauvette pitchou,2023,16,13
Foulque macroule,2018,0,2
Gallinule poule-d'eau,2021,3,19
Geai des chênes,2023,138,288
Gobemouche gris,2023,12,77
Gobemouche noir,2023,21,87
Goéland leucophée,2023,20,24
Grand Corbeau,2023,24,13
Grand Cormoran,2023,32,79
Grand-duc d'Europe,2023,66,78
Grande Aigrette,2013,0,4
Grèbe castagneux,2022,4,3
Grimpereau des jardins,2023,82,178
Grive draine,2023,99,252
Grive litorne,2022,6,13
Grive mauvis,2023,2,10
Grive musicienne,2023,109,283
Grosbec casse-noyaux,2020,2,1
Guêpier d'Europe,2023,97,155
Héron cendré,2023,58,112
Héron garde-boeufs,2022,3,8
Héron pourpré,2020,1,2
Hibou moyen-duc,2019,1,7
Hirondelle de fenêtre,2023,180,240
Hirondelle de rivage,2013,0,1
Hirondelle de rochers,2023,61,123
Hirondelle rousseline,2023,9,11
Hirondelle rustique,2023,59,80
Huppe fasciée,2023,90,220
Hypolaïs polyglotte,2023,43,88
Inséparable de Fischer,2014,0,1
Linotte mélodieuse,2023,102,166
Loriot d'Europe,2023,109,155
Martinet à ventre blanc,2023,6,7
Martinet noir,2023,51,80
Martin-pêcheur d'Europe,2023,71,141
Merle à plastron,2021,1,1
Merle noir,2023,223,487
Mésange à longue queue,2023,24,56
Mésange bleue,2023,93,328
Mésange charbonnière,2023,205,486
Mésange huppée,2023,49,97
Mésange noire,2022,8,9
Milan noir,2023,18,34
Milan royal,2023,15,33
Moineau domestique,2023,160,332
Moineau friquet,2023,9,15
Moineau soulcie,2023,63,153
Monticole bleu,2023,18,27
Mouette rieuse,2023,1,2
Oedicnème criard,2023,12,19
Oie cendrée,2017,0,1
Outarde canepetière,2021,1,7
Paon bleu,2019,1,5
Perdrix rouge,2023,121,326
Perruche à collier,2020,1,0
Petit-duc scops,2023,14,27
Petit Gravelot,2022,5,1
Pic de Sharpe,2023,1,1
Pic épeiche,2023,15,38
Pic épeichette,2023,34,46
Pic noir,2019,1,0
Pic vert,2023,52,229
Pie bavarde,2023,65,207
Pie-grièche à tête rousse,2023,161,291
Pie-grièche écorcheur,2021,4,15
Pie-grièche méridionale,2023,81,146
Pigeon biset domestique,2023,35,170
Pigeon colombin,2012,0,1
Pigeon ramier,2023,187,303
Pinson des arbres,2023,268,616
Pinson du Nord,2023,2,8
Pipit des arbres,2023,2,4
Pipit farlouse,2023,38,206
Pipit rousseline,2020,3,22
Pouillot de Bonelli,2023,28,51
Pouillot fitis,2023,9,22
Pouillot véloce,2023,73,215
Râle d'eau,2020,1,1
Roitelet à triple bandeau,2023,58,228
Roitelet huppé,2020,3,21
Rollier d'Europe,2023,63,136
Rossignol philomèle,2023,120,218
Rougegorge familier,2023,240,474
Rougequeue à front blanc,2023,45,54
Rougequeue noir,2023,122,379
Rousserolle effarvatte,2022,1,0
Sarcelle d'hiver,2020,2,0
Serin cini,2023,278,604
Tadorne de Belon,2017,0,2
Talève sultane,2018,0,1
Tarier des prés,2023,2,5
Tarier pâtre,2023,42,101
Tarin des aulnes,2023,8,13
Tichodrome échelette,2022,7,5
Torcol fourmilier,2009,0,1
Tourterelle des bois,2023,83,135
Tourterelle turque,2023,115,257
Traquet motteux,2023,14,16
Traquet oreillard,2013,0,2
Troglodyte mignon,2023,35,198
Vanneau huppé,2023,2,3
Vautour fauve,2023,23,16
Vautour moine,2018,0,1
Verdier d'Europe,2023,75,208
