frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,3,25
Aigle botté,2021,1,12
Aigle royal,2018,0,1
Bergeronnette des ruisseaux,2022,5,30
Bergeronnette grise,2022,5,35
Bondrée apivore,2021,3,5
Bouvreuil pivoine,2020,2,4
Bruant fou,2010,0,6
Bruant jaune,2020,3,9
Bruant zizi,2014,0,18
Buse variable,2022,10,46
Chardonneret élégant,2021,3,27
Chevalier guignette,2013,0,5
Chocard à bec jaune,2009,0,2
Cigogne blanche,2018,0,1
Cigogne noire,2020,4,0
Cincle plongeur,2021,1,10
Circaète Jean-le-Blanc,2021,1,2
Corneille noire,2022,5,41
Coucou gris,2014,0,5
Crave à bec rouge,2015,0,4
Engoulevent d'Europe,2010,0,4
Épervier d'Europe,2012,0,11
Étourneau sansonnet,2022,1,9
Faucon crécerelle,2018,0,18
Faucon hobereau,2019,1,3
Fauvette à tête noire,2022,17,47
Fauvette grisette,2010,0,6
Geai des chênes,2022,2,17
Gobemouche gris,2010,0,9
Gobemouche noir,2019,1,5
Grand Corbeau,2022,5,52
Grand Cormoran,2013,0,2
Grimpereau des jardins,2021,2,16
Grive draine,2012,0,1
Grive mauvis,2009,0,1
Grive musicienne,2021,4,32
Héron cendré,2015,0,7
Hirondelle de fenêtre,2021,7,28
Hirondelle de rivage,2010,0,3
Hirondelle de rochers,2014,0,25
Hirondelle rustique,2022,3,42
Hypolaïs polyglotte,2020,1,4
Linotte mélodieuse,2012,0,26
Martinet noir,2022,3,30
Merle noir,2022,14,57
Mésange à longue queue,2021,3,8
Mésange bleue,2022,4,28
Mésange charbonnière,2022,7,44
Mésange huppée,2012,0,1
Mésange noire,2016,0,1
Mésange nonnette,2010,0,6
Milan noir,2022,5,35
Milan royal,2022,15,46
Moineau domestique,2022,11,39
Pic épeiche,2021,3,14
Pic épeichette,2021,1,0
Pic mar,2020,4,0
Pic noir,2014,0,1
Pic vert,2021,3,10
Pie bavarde,2022,3,4
Pie-grièche à tête rousse,2013,0,1
Pie-grièche écorcheur,2020,7,8
Pigeon biset domestique,2012,0,1
Pigeon ramier,2021,3,6
Pinson des arbres,2022,5,32
Pipit des arbres,2020,1,23
Pipit farlouse,2015,0,1
Pipit spioncelle,2013,0,2
Pouillot de Bonelli,2010,0,5
Pouillot fitis,2010,0,1
Pouillot ibérique,2011,0,1
Pouillot véloce,2014,0,13
Roitelet à triple bandeau,2020,3,22
Rossignol philomèle,2010,0,1
Rougegorge familier,2022,12,46
Rougequeue à front blanc,2010,0,4
Rougequeue noir,2022,5,35
Serin cini,2022,2,23
Sittelle torchepot,2021,6,13
Tarier pâtre,2021,8,16
Tarin des aulnes,2009,0,1
Torcol fourmilier,2013,0,18
Tourterelle des bois,2010,0,3
Tourterelle turque,2021,3,29
Troglodyte mignon,2021,10,30
Vautour fauve,2022,14,38
Verdier d'Europe,2014,0,9
