frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,48,33
Aigrette garzette,2019,1,1
Alouette des champs,2024,55,33
Alouette lulu,2023,18,20
Bécasse des bois,2024,2,0
Bécassine des marais,2023,4,4
Bec-croisé des sapins,2023,1,1
Bergeronnette des ruisseaux,2023,7,11
Bergeronnette grise,2023,15,26
Bergeronnette printanière,2021,2,3
Bondrée apivore,2015,0,1
Bouvreuil pivoine,2022,15,18
Bruant des roseaux,2023,6,17
Bruant jaune,2023,9,17
Bruant zizi,2024,19,28
Busard des roseaux,2015,0,1
Busard Saint-Martin,2015,0,3
Buse variable,2024,47,26
Caille des blés,2009,0,1
Canard colvert,2024,4,1
Chardonneret élégant,2023,34,26
Chevalier culblanc,2023,2,0
Choucas des tours,2023,49,15
Chouette hulotte,2023,3,3
Cigogne blanche,2022,3,0
Cisticole des joncs,2021,4,4
Corbeau freux,2022,2,0
Corneille noire,2024,70,14
Courlis cendré,2009,0,1
Effraie des clochers,2021,3,1
Épervier d'Europe,2024,12,10
Étourneau sansonnet,2024,38,27
Faisan de Colchide,2022,2,5
Faucon crécerelle,2023,13,21
Faucon émerillon,2015,0,1
Faucon hobereau,2020,1,2
Faucon pèlerin,2019,0,1
Fauvette à tête noire,2024,53,18
Fauvette des jardins,2023,19,6
Fauvette grisette,2021,1,1
Fauvette pitchou,2015,0,2
Foulque macroule,2015,0,2
Gallinule poule-d'eau,2024,6,3
Geai des chênes,2024,45,11
Gobemouche gris,2022,2,1
Gobemouche noir,2021,1,0
Goéland argenté,2023,23,17
Goéland brun,2023,5,3
Goéland cendré,2020,1,0
Grand Corbeau,2020,1,0
Grand Cormoran,2021,3,7
Grande Aigrette,2022,1,1
Grèbe castagneux,2024,6,0
Grimpereau des jardins,2024,25,10
Grive draine,2024,27,12
Grive litorne,2023,9,22
Grive mauvis,2023,36,44
Grive musicienne,2024,40,29
Grosbec casse-noyaux,2021,1,1
Héron cendré,2023,13,17
Héron garde-boeufs,2024,11,7
Hirondelle de fenêtre,2021,5,8
Hirondelle de rivage,2021,2,0
Hirondelle rustique,2022,20,22
Huppe fasciée,2021,1,0
Hypolaïs polyglotte,2023,1,0
Linotte mélodieuse,2023,25,19
Locustelle tachetée,2019,1,1
Martinet noir,2023,13,5
Martin-pêcheur d'Europe,2024,2,1
Merle noir,2024,98,32
Mésange à longue queue,2024,13,5
Mésange bleue,2024,64,19
Mésange charbonnière,2024,66,22
Mésange huppée,2021,3,2
Mésange noire,2022,2,1
Mésange nonnette,2024,6,7
Moineau domestique,2024,23,19
Mouette mélanocéphale,2009,0,1
Mouette rieuse,2023,16,9
Pic épeiche,2024,28,10
Pic épeichette,2023,4,1
Pic mar,2024,2,0
Pic noir,2021,1,0
Pic vert,2024,20,16
Pie bavarde,2024,41,17
Pigeon colombin,2023,4,5
Pigeon ramier,2024,149,46
Pinson des arbres,2024,149,52
Pinson du Nord,2021,8,20
Pipit des arbres,2021,1,2
Pipit farlouse,2023,42,38
Pipit spioncelle,2019,1,0
Pluvier doré,2023,1,5
Pouillot fitis,2021,2,0
Pouillot véloce,2024,87,36
Roitelet à triple bandeau,2024,27,16
Roitelet huppé,2024,9,5
Rougegorge familier,2024,128,35
Rougequeue à front blanc,2021,1,1
Rougequeue noir,2009,0,1
Serin cini,2022,1,2
Sittelle torchepot,2024,28,9
Tarier des prés,2021,2,25
Tarier pâtre,2024,15,25
Tarin des aulnes,2023,4,8
Torcol fourmilier,2018,0,2
Tourterelle des bois,2023,2,4
Tourterelle turque,2023,16,16
Traquet motteux,2021,1,8
Troglodyte mignon,2024,87,20
Vanneau huppé,2024,7,16
Verdier d'Europe,2023,27,28
