frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,12,21
Aigle botté,2017,0,1
Alouette des champs,2018,0,10
Alouette lulu,2024,35,19
Autour des palombes,2023,1,0
Bécasse des bois,2023,3,0
Bergeronnette des ruisseaux,2024,23,39
Bergeronnette flavéole (M.f.flavissima),2012,0,2
Bergeronnette grise,2024,18,34
Bergeronnette printanière,2012,0,2
Bondrée apivore,2023,3,3
Bouscarle de Cetti,2023,1,0
Bouvreuil pivoine,2023,5,0
Bruant des roseaux,2019,0,4
Bruant jaune,2022,2,1
Bruant proyer,2023,1,1
Bruant zizi,2023,26,32
Busard Saint-Martin,2023,1,0
Buse variable,2024,63,62
Canard colvert,2024,13,14
Chardonneret élégant,2024,30,49
Chevalier guignette,2021,1,1
Chevêche d'Athéna,2022,28,20
Choucas des tours,2024,20,41
Chouette hulotte,2022,34,13
Cigogne blanche,2016,0,1
Cigogne noire,2023,1,0
Cincle plongeur (C.c.cinclus),2023,9,24
Circaète Jean-le-Blanc,2023,3,5
Cisticole des joncs,2023,1,0
Corbeau freux,2012,0,1
Corneille noire,2024,123,98
Coucou gris,2023,66,34
Effraie des clochers,2022,9,10
Élanion blanc,2020,1,0
Engoulevent d'Europe,2023,2,2
Épervier d'Europe,2022,2,6
Étourneau sansonnet,2024,46,36
Faisan de Colchide,2023,10,6
Faucon crécerelle,2024,18,50
Faucon hobereau,2018,0,2
Faucon pèlerin,2024,19,31
Fauvette à tête noire,2023,101,47
Fauvette des jardins,2021,2,0
Fauvette grisette,2023,20,2
Gallinule poule-d'eau,2024,3,4
Geai des chênes,2024,63,83
Gobemouche gris,2020,1,2
Gobemouche noir,2022,2,3
Grand Corbeau,2023,5,6
Grand Cormoran,2024,3,8
Grande Aigrette,2023,6,1
Grimpereau des jardins,2024,48,28
Grive draine,2024,31,18
Grive litorne,2016,0,2
Grive mauvis,2023,2,2
Grive musicienne,2024,37,22
Grosbec casse-noyaux,2023,4,16
Héron cendré,2024,18,21
Héron garde-boeufs,2023,8,0
Hibou moyen-duc,2020,1,4
Hirondelle de fenêtre,2023,6,14
Hirondelle rustique,2023,28,32
Huppe fasciée,2023,31,9
Hypolaïs polyglotte,2023,22,10
Linotte mélodieuse,2012,0,4
Loriot d'Europe,2023,39,13
Martinet noir,2023,8,11
Martin-pêcheur d'Europe,2023,11,5
Merle noir,2024,140,69
Mésange à longue queue,2024,17,18
Mésange bleue,2024,114,67
Mésange charbonnière,2024,131,91
Mésange huppée,2024,4,2
Mésange noire,2023,1,1
Mésange nonnette,2024,15,19
Milan noir,2023,30,21
Milan royal,2024,8,3
Moineau domestique,2024,40,37
Moineau friquet,2019,1,0
Moineau soulcie,2023,14,3
Perdrix rouge,2010,0,3
Petit-duc scops,2012,0,2
Pic épeiche,2024,79,63
Pic épeichette,2018,0,3
Pic mar,2020,2,4
Pic noir,2023,10,8
Pic vert,2024,61,59
Pie bavarde,2023,32,57
Pie-grièche écorcheur,2020,5,2
Pigeon biset domestique,2022,1,8
Pigeon colombin,2013,0,1
Pigeon ramier,2024,142,63
Pinson des arbres,2024,108,81
Pinson du Nord,2022,1,3
Pipit des arbres,2023,6,12
Pipit farlouse,2023,2,7
Pouillot de Bonelli,2023,39,19
Pouillot siffleur,2023,1,0
Pouillot véloce,2023,53,12
Roitelet à triple bandeau,2023,17,16
Roitelet huppé,2024,9,2
Rossignol philomèle,2023,45,18
Rougegorge familier,2024,104,76
Rougequeue à front blanc,2023,11,31
Rougequeue noir,2023,32,58
Rousserolle effarvatte,2022,3,0
Serin cini,2023,3,11
Sittelle torchepot,2024,57,76
Tarier des prés,2023,2,0
Tarier pâtre,2023,7,14
Tarin des aulnes,2024,4,10
Torcol fourmilier,2020,1,3
Tourterelle des bois,2023,15,6
Tourterelle turque,2024,47,49
Traquet motteux,2023,1,0
Troglodyte mignon,2024,49,50
Vanneau huppé,2009,0,2
Verdier d'Europe,2023,12,36
