frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,4,3
Alouette des champs,2022,84,10
Alouette lulu,2021,1,5
Autour des palombes,2018,0,5
Bécasseau variable,2020,1,0
Bécasse des bois,2020,1,4
Bec-croisé des sapins,2019,0,2
Bergeronnette des ruisseaux,2013,0,3
Bergeronnette grise,2022,11,2
Bergeronnette printanière,2023,14,2
Bondrée apivore,2023,6,0
Bouvreuil pivoine,2022,2,10
Bruant des roseaux,2009,0,1
Bruant jaune,2023,53,16
Bruant proyer,2023,18,10
Bruant zizi,2023,5,0
Busard cendré,2023,35,10
Busard des roseaux,2023,1,2
Busard Saint-Martin,2022,6,12
Buse variable,2023,30,18
Caille des blés,2023,10,5
Canard colvert,2020,1,5
Chardonneret élégant,2022,9,3
Chevêche d'Athéna,2023,9,5
Choucas des tours,2022,4,0
Chouette de Tengmalm,2009,0,1
Chouette hulotte,2021,1,3
Cigogne noire,2023,31,3
Cincle plongeur,2009,0,1
Corbeau freux,2023,3,1
Corneille noire,2022,30,11
Coucou gris,2022,3,1
Courlis cendré,2013,0,3
Cygne tuberculé,2019,1,0
Effraie des clochers,2022,1,4
Épervier d'Europe,2021,5,8
Étourneau sansonnet,2022,20,9
Faisan de Colchide,2022,1,2
Faucon crécerelle,2023,31,14
Faucon émerillon,2020,2,1
Faucon hobereau,2023,4,0
Faucon pèlerin,2022,1,0
Fauvette à tête noire,2023,15,2
Fauvette babillarde,2023,4,1
Fauvette des jardins,2020,4,1
Fauvette grisette,2023,24,4
Geai des chênes,2017,0,9
Gobemouche gris,2009,0,1
Gobemouche noir,2016,0,2
Grand Corbeau,2023,7,1
Grande Aigrette,2021,2,9
Grimpereau des bois,2016,0,13
Grimpereau des jardins,2022,1,3
Grive draine,2023,3,6
Grive litorne,2021,3,16
Grive mauvis,2015,0,4
Grive musicienne,2022,2,7
Grosbec casse-noyaux,2023,3,6
Guêpier d'Europe,2020,2,0
Héron cendré,2022,9,12
Hibou moyen-duc,2022,4,2
Hirondelle de fenêtre,2021,2,4
Hirondelle rustique,2022,13,2
Hypolaïs polyglotte,2022,1,1
Linotte mélodieuse,2023,36,8
Locustelle tachetée,2009,0,1
Loriot d'Europe,2023,7,1
Martinet noir,2023,5,0
Merle noir,2022,20,10
Mésange à longue queue,2022,1,5
Mésange bleue,2023,12,7
Mésange boréale,2009,0,1
Mésange charbonnière,2022,21,9
Mésange huppée,2021,1,4
Mésange noire,2009,0,1
Mésange nonnette,2015,0,3
Milan noir,2023,13,4
Milan royal,2023,42,35
Moineau domestique,2022,12,7
Moineau friquet,2022,7,5
Perdrix grise,2022,3,5
Phragmite des joncs,2009,0,1
Pic épeiche,2023,4,7
Pic épeichette,2009,0,1
Pic mar,2017,0,10
Pic noir,2022,3,5
Pic vert,2020,2,3
Pie bavarde,2022,19,9
Pie-grièche à tête rousse,2009,0,1
Pie-grièche écorcheur,2023,8,7
Pigeon biset domestique,2022,5,3
Pigeon colombin,2023,6,2
Pigeon ramier,2022,27,10
Pinson des arbres,2023,24,11
Pinson du Nord,2016,0,2
Pipit des arbres,2023,6,5
Pipit farlouse,2022,8,0
Pipit rousseline,2020,2,0
Pipit spioncelle,2013,0,2
Pluvier doré,2016,0,3
Pouillot fitis,2023,4,2
Pouillot siffleur,2016,0,3
Pouillot véloce,2022,5,4
Roitelet à triple bandeau,2012,0,2
Roitelet huppé,2017,0,5
Rossignol philomèle,2022,8,1
Rougegorge familier,2022,10,14
Rougequeue à front blanc,2022,4,1
Rougequeue noir,2013,0,3
Rousserolle verderolle,2019,2,0
Serin cini,2023,1,1
Sittelle torchepot,2015,0,5
Tarier des prés,2023,2,0
Tarier pâtre,2023,8,9
Tarin des aulnes,2022,1,1
Torcol fourmilier,2023,3,1
Tourterelle des bois,2023,7,6
Tourterelle turque,2022,23,6
Traquet motteux,2023,10,2
Troglodyte mignon,2022,8,8
Vanneau huppé,2022,2,12
Verdier d'Europe,2023,6,5
