frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,12,3
Aigrette garzette,2020,1,0
Alouette des champs,2024,10,8
Alouette lulu,2023,5,2
Bécasse des bois,2023,1,0
Bécassine des marais,2022,2,0
Bécassine sourde,2016,0,1
Bergeronnette des ruisseaux,2023,3,3
Bergeronnette grise,2024,10,9
Bondrée apivore,2023,2,0
Bouvreuil pivoine,2023,7,3
Bruant des roseaux,2021,3,4
Bruant jaune,2023,11,9
Bruant zizi,2023,3,1
Busard Saint-Martin,2023,2,0
Buse variable,2023,19,13
Caille des blés,2009,0,1
Canard colvert,2023,10,29
Canard siffleur,2009,0,1
Chardonneret élégant,2023,11,4
Chevalier culblanc,2022,1,3
Chevalier guignette,2023,2,2
Choucas des tours,2023,4,6
Chouette hulotte,2023,1,4
Cigogne noire,2017,0,1
Cisticole des joncs,2009,0,1
Corneille noire,2023,9,8
Coucou gris,2023,4,4
Courlis cendré,2022,1,0
Cygne tuberculé,2017,0,1
Effraie des clochers,2019,1,0
Élanion blanc,2021,1,0
Engoulevent d'Europe,2009,0,1
Épervier d'Europe,2009,0,2
Étourneau sansonnet,2023,11,7
Faisan de Colchide,2019,1,2
Faucon crécerelle,2024,7,15
Faucon hobereau,2023,2,1
Fauvette à tête noire,2023,18,2
Fauvette des jardins,2023,8,4
Fauvette grisette,2014,0,2
Foulque macroule,2023,14,17
Fuligule milouin,2014,0,2
Fuligule morillon,2022,2,3
Gallinule poule-d'eau,2023,10,21
Geai des chênes,2023,6,6
Gobemouche gris,2023,6,2
Goéland argenté,2023,11,12
Goéland brun,2024,6,3
Goéland cendré,2019,1,2
Goéland leucophée,2023,1,0
Goéland marin,2021,3,1
Grand Cormoran,2023,8,13
Grèbe castagneux,2022,4,3
Grèbe huppé,2023,12,13
Grimpereau des jardins,2024,11,3
Grive draine,2024,10,7
Grive litorne,2021,1,3
Grive mauvis,2024,9,3
Grive musicienne,2024,18,3
Grosbec casse-noyaux,2023,4,0
Héron cendré,2023,6,17
Héron garde-boeufs,2020,1,0
Hirondelle de fenêtre,2023,11,6
Hirondelle rustique,2023,7,4
Hypolaïs polyglotte,2023,2,8
Linotte mélodieuse,2023,5,4
Locustelle tachetée,2009,0,1
Martinet noir,2023,5,5
Martin-pêcheur d'Europe,2023,2,4
Merle noir,2024,30,4
Mésange à longue queue,2023,10,2
Mésange bleue,2024,20,7
Mésange charbonnière,2024,21,5
Mésange huppée,2023,5,3
Mésange nonnette,2023,4,1
Moineau domestique,2024,33,7
Moineau friquet,2013,0,1
Mouette rieuse,2023,4,7
Pic épeiche,2024,18,2
Pic épeichette,2014,0,2
Pic mar,2024,7,1
Pic noir,2024,3,1
Pic vert,2023,6,6
Pie bavarde,2023,14,8
Pigeon biset domestique,2023,3,4
Pigeon ramier,2023,30,9
Pinson des arbres,2024,43,12
Pinson du Nord,2014,0,1
Pipit des arbres,2022,8,5
Pipit farlouse,2024,9,5
Pipit spioncelle,2023,2,1
Pluvier doré,2024,1,0
Pouillot siffleur,2023,8,2
Pouillot véloce,2023,18,2
Roitelet à triple bandeau,2024,8,2
Roitelet huppé,2024,8,2
Rougegorge familier,2024,24,5
Rougequeue noir,2023,4,3
Sittelle torchepot,2024,14,4
Sterne pierregarin,2013,0,1
Tarier pâtre,2023,4,7
Tarin des aulnes,2024,2,3
Tourterelle des bois,2019,2,1
Tourterelle turque,2023,6,4
Troglodyte mignon,2024,20,5
Vanneau huppé,2024,6,7
Verdier d'Europe,2023,17,5
