frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,2,20
Aigrette garzette,2015,0,1
Alouette des champs,2024,233,315
Autour des palombes,2021,1,0
Barge à queue noire,2013,0,2
Bergeronnette des ruisseaux,2021,3,6
Bergeronnette grise,2024,29,82
Bergeronnette printanière,2023,68,126
Bondrée apivore,2023,2,0
Bouvreuil pivoine,2015,0,5
Bruant des roseaux,2021,2,6
Bruant jaune,2021,1,11
Bruant proyer,2024,95,173
Bruant zizi,2023,11,27
Busard cendré,2023,69,92
Busard des roseaux,2023,6,11
Busard pâle,2022,1,0
Busard Saint-Martin,2024,91,182
Buse variable,2024,224,227
Caille des blés,2023,11,43
Canard colvert,2021,4,9
Chardonneret élégant,2023,22,77
Chevalier aboyeur,2007,0,1
Chevalier guignette,2012,0,1
Chevêche d'Athéna,2023,6,0
Choucas des tours,2022,11,5
Chouette hulotte,2024,1,15
Cigogne blanche,2020,1,2
Cigogne noire,2016,0,1
Cochevis huppé,2024,43,94
Corbeau freux,2024,50,88
Corneille noire,2024,203,230
Coucou gris,2021,2,12
Effraie des clochers,2024,14,7
Élanion blanc,2022,1,0
Engoulevent d'Europe,2015,0,1
Épervier d'Europe,2020,2,14
Étourneau sansonnet,2024,91,171
Faisan de Colchide,2024,32,40
Faucon crécerelle,2024,227,288
Faucon émerillon,2013,0,7
Faucon hobereau,2021,1,9
Fauvette à tête noire,2023,93,128
Fauvette babillarde,2018,0,1
Fauvette des jardins,2023,8,12
Fauvette grisette,2022,13,37
Gallinule poule-d'eau,2022,2,13
Geai des chênes,2024,36,56
Gobemouche gris,2021,1,2
Gobemouche noir,2019,1,0
Goéland brun,2021,1,0
Goéland leucophée,2023,10,1
Gorgebleue à miroir,2013,0,1
Grande Aigrette,2024,7,0
Grimpereau des jardins,2023,10,30
Grive draine,2024,31,53
Grive litorne,2024,14,21
Grive mauvis,2023,2,0
Grive musicienne,2023,11,16
Grosbec casse-noyaux,2011,0,1
Héron cendré,2024,13,12
Hibou des marais,2023,5,7
Hibou moyen-duc,2024,6,12
Hirondelle de fenêtre,2023,28,28
Hirondelle de rivage,2014,0,3
Hirondelle rustique,2024,52,77
Huppe fasciée,2023,11,5
Hypolaïs polyglotte,2023,21,34
Linotte mélodieuse,2024,85,112
Locustelle tachetée,2010,0,2
Loriot d'Europe,2023,10,17
Martinet noir,2023,5,6
Merle noir,2024,162,291
Mésange à longue queue,2023,10,20
Mésange bleue,2024,16,66
Mésange charbonnière,2024,63,131
Mésange huppée,2023,10,11
Mésange noire,2022,1,3
Mésange nonnette,2023,3,11
Milan noir,2022,5,4
Milan royal,2023,3,3
Moineau domestique,2024,50,172
Moineau friquet,2016,0,6
Mouette mélanocéphale,2020,1,0
Mouette rieuse,2017,0,1
Oedicnème criard,2023,11,89
Outarde canepetière,2022,1,1
Perdrix grise,2024,63,152
Perdrix rouge,2023,4,9
Petit Gravelot,2012,0,2
Pic épeiche,2023,12,28
Pic épeichette,2018,0,1
Pic mar,2023,2,0
Pic noir,2023,2,2
Pic vert,2023,13,19
Pie bavarde,2024,26,28
Pie-grièche écorcheur,2022,2,5
Pigeon biset domestique,2023,27,49
Pigeon colombin,2022,2,5
Pigeon ramier,2024,228,353
Pinson des arbres,2024,146,281
Pinson du Nord,2012,0,4
Pipit des arbres,2023,6,7
Pipit farlouse,2023,4,15
Pluvier doré,2023,5,27
Pluvier guignard,2022,1,2
Pouillot fitis,2023,4,16
Pouillot véloce,2023,27,51
Roitelet à triple bandeau,2019,1,5
Roitelet huppé,2023,2,3
Rossignol philomèle,2023,20,32
Rougegorge familier,2023,55,115
Rougequeue à front blanc,2023,11,21
Rougequeue noir,2023,29,68
Rousserolle effarvatte,2022,1,0
Rousserolle verderolle,2010,0,1
Serin cini,2023,10,30
Sittelle torchepot,2023,7,39
Tadorne casarca,2012,0,1
Tarier des prés,2016,0,2
Tarier pâtre,2022,6,21
Tarin des aulnes,2012,0,2
Tourterelle des bois,2023,32,50
Tourterelle turque,2024,76,201
Traquet motteux,2023,10,40
Troglodyte mignon,2023,18,66
Vanneau huppé,2024,19,68
Verdier d'Europe,2023,18,82
