frname,lastobs,newcount,oldcount
Accenteur mouchet,2021,4,4
Alouette des champs,2023,2,10
Autour des palombes,2017,0,2
Bécasse des bois,2012,0,2
Bec-croisé des sapins,2021,2,9
Bergeronnette des ruisseaux,2022,8,11
Bergeronnette grise,2022,10,13
Bergeronnette printanière,2022,1,0
Bondrée apivore,2022,2,5
Bouvreuil pivoine,2022,11,19
Bruant des roseaux,2022,1,0
Bruant jaune,2022,9,18
Buse variable,2022,15,20
Caille des blés,2020,2,0
Canard colvert,2023,6,15
Cassenoix moucheté,2019,1,3
Chardonneret élégant,2022,16,12
Chevêche d'Athéna,2019,3,0
Choucas des tours,2022,6,2
Chouette hulotte,2019,3,3
Cigogne blanche,2013,0,1
Cigogne noire,2017,0,2
Cincle plongeur,2023,12,20
Corneille noire,2023,17,22
Coucou gris,2022,1,0
Engoulevent d'Europe,2020,1,0
Épervier d'Europe,2020,2,2
Étourneau sansonnet,2023,11,13
Faucon crécerelle,2022,16,9
Faucon pèlerin,2022,3,6
Fauvette à tête noire,2022,37,17
Fauvette des jardins,2022,4,4
Fauvette grisette,2019,1,1
Foulque macroule,2012,0,4
Gallinule poule-d'eau,2014,0,9
Geai des chênes,2023,20,17
Gélinotte des bois,2011,0,2
Gobemouche gris,2021,2,3
Grand Corbeau,2022,11,11
Grand Cormoran,2023,1,1
Grand-duc d'Europe,2023,4,5
Grande Aigrette,2014,0,2
Grimpereau des bois,2019,1,2
Grimpereau des jardins,2023,12,5
Grive draine,2023,18,25
Grive litorne,2023,3,25
Grive mauvis,2023,2,3
Grive musicienne,2022,13,16
Grosbec casse-noyaux,2022,7,13
Héron cendré,2023,7,10
Hibou moyen-duc,2021,2,1
Hirondelle de fenêtre,2022,8,10
Hirondelle rustique,2022,14,10
Hypolaïs polyglotte,2015,0,1
Linotte mélodieuse,2017,0,2
Locustelle tachetée,2021,1,2
Martinet noir,2022,9,5
Martin-pêcheur d'Europe,2021,3,3
Merle à plastron,2016,0,1
Merle noir,2023,60,30
Mésange à longue queue,2023,4,9
Mésange bleue,2023,26,20
Mésange boréale,2021,2,8
Mésange charbonnière,2023,45,25
Mésange huppée,2023,5,15
Mésange noire,2022,10,20
Mésange nonnette,2023,8,11
Milan noir,2021,2,1
Milan royal,2022,16,8
Moineau domestique,2022,49,18
Moineau friquet,2020,1,2
Oie cendrée,2015,0,1
Pic cendré,2022,4,2
Pic épeiche,2022,17,15
Pic épeichette,2020,1,0
Pic mar,2021,4,5
Pic noir,2021,6,8
Pic vert,2023,10,10
Pie bavarde,2022,18,13
Pie-grièche écorcheur,2022,20,47
Pigeon biset domestique,2012,0,1
Pigeon colombin,2012,0,3
Pigeon ramier,2022,25,14
Pinson des arbres,2022,55,22
Pinson du Nord,2019,0,5
Pipit des arbres,2021,3,3
Pipit farlouse,2019,1,0
Pipit spioncelle,2017,0,1
Pouillot fitis,2022,3,2
Pouillot siffleur,2019,1,1
Pouillot véloce,2023,23,10
Rémiz penduline,2012,0,1
Roitelet à triple bandeau,2021,3,1
Roitelet huppé,2021,5,5
Rossignol philomèle,2019,2,0
Rougegorge familier,2022,28,14
Rougequeue à front blanc,2022,8,8
Rougequeue noir,2022,16,12
Rousserolle verderolle,2015,0,8
Serin cini,2023,6,1
Sittelle torchepot,2022,6,12
Tarier des prés,2020,1,2
Tarier pâtre,2018,0,5
Tarin des aulnes,2021,4,13
Torcol fourmilier,2022,2,0
Tourterelle turque,2020,1,4
Troglodyte mignon,2023,9,12
Vanneau huppé,2015,0,1
Verdier d'Europe,2022,14,13
