frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,45,38
Aigle botté,2009,0,2
Aigrette garzette,2022,2,10
Alouette des champs,2024,69,80
Alouette lulu,2024,59,45
Autour des palombes,2022,11,5
Avocette élégante,2011,0,2
Bécasseau variable,2012,0,3
Bécasse des bois,2022,1,4
Bécassine des marais,2023,41,23
Bécassine sourde,2021,9,1
Bec-croisé des sapins,2017,0,10
Bergeronnette des ruisseaux,2024,5,13
Bergeronnette grise,2024,51,58
Bergeronnette printanière,2023,10,18
Bihoreau gris,2023,6,3
Bondrée apivore,2021,3,8
Bouscarle de Cetti,2024,14,6
Bouvreuil pivoine,2022,3,14
Bruant des roseaux,2022,8,15
Bruant jaune,2023,6,20
Bruant proyer,2024,53,34
Bruant zizi,2024,53,40
Busard cendré,2023,3,24
Busard des roseaux,2021,2,7
Busard Saint-Martin,2023,30,66
Buse variable,2024,87,110
Caille des blés,2023,8,9
Canard chipeau,2024,4,6
Canard colvert,2024,47,129
Canard mandarin,2019,1,0
Canard pilet,2011,0,2
Canard siffleur,2024,3,8
Canard souchet,2022,1,2
Chardonneret élégant,2024,61,67
Chevalier aboyeur,2023,3,6
Chevalier arlequin,2012,0,1
Chevalier culblanc,2022,9,27
Chevalier gambette,2019,1,0
Chevalier guignette,2023,10,15
Chevêche d'Athéna,2024,7,16
Choucas des tours,2024,31,39
Chouette hulotte,2024,3,8
Cigogne blanche,2023,6,9
Cigogne noire,2021,2,0
Circaète Jean-le-Blanc,2024,40,21
Cisticole des joncs,2019,1,1
Cochevis huppé,2012,0,2
Combattant varié,2022,1,0
Corbeau freux,2023,17,19
Corneille noire,2024,62,93
Coucou gris,2023,32,63
Courlis cendré,2022,2,18
Courlis corlieu,2021,1,0
Cygne tuberculé,2024,16,22
Effraie des clochers,2024,8,19
Élanion blanc,2024,29,0
Engoulevent d'Europe,2017,0,5
Épervier d'Europe,2023,20,33
Étourneau sansonnet,2024,53,73
Faisan de Colchide,2024,16,21
Faucon crécerelle,2024,51,66
Faucon émerillon,2018,0,5
Faucon hobereau,2023,8,5
Faucon pèlerin,2023,6,4
Fauvette à tête noire,2024,135,174
Fauvette des jardins,2023,3,10
Fauvette grisette,2023,54,67
Fauvette pitchou,2023,8,5
Foulque macroule,2024,39,50
Fuligule milouin,2023,12,19
Fuligule morillon,2023,3,1
Gallinule poule-d'eau,2023,25,38
Geai des chênes,2024,40,72
Gobemouche gris,2019,2,4
Gobemouche noir,2023,10,11
Goéland argenté,2012,0,1
Gorgebleue à miroir,2018,0,2
Grand Cormoran,2024,40,148
Grande Aigrette,2024,52,87
Grèbe à cou noir,2018,0,2
Grèbe castagneux,2023,9,5
Grèbe huppé,2024,23,33
Grimpereau des jardins,2024,24,53
Grive draine,2023,3,31
Grive litorne,2024,7,26
Grive mauvis,2022,8,13
Grive musicienne,2024,29,31
Grosbec casse-noyaux,2022,11,31
Guêpier d'Europe,2023,54,121
Héron cendré,2024,60,144
Héron garde-boeufs,2024,52,34
Héron pourpré,2023,4,12
Hibou moyen-duc,2020,1,5
Hirondelle de fenêtre,2023,51,40
Hirondelle de rivage,2023,36,51
Hirondelle rustique,2023,67,89
Huppe fasciée,2024,32,28
Hypolaïs polyglotte,2022,37,45
Linotte mélodieuse,2024,33,42
Locustelle tachetée,2023,6,8
Loriot d'Europe,2023,45,46
Martinet noir,2023,25,32
Martin-pêcheur d'Europe,2023,19,24
Merle à plastron,2023,2,1
Merle noir,2024,100,143
Mésange à longue queue,2024,24,58
Mésange bleue,2024,77,125
Mésange charbonnière,2024,101,116
Mésange huppée,2020,1,2
Mésange noire,2022,3,24
Mésange nonnette,2022,5,8
Milan noir,2023,24,39
Milan royal,2022,3,10
Moineau domestique,2024,129,128
Moineau friquet,2015,0,4
Mouette rieuse,2024,58,6
Mouette tridactyle,2022,1,0
Nette rousse,2015,0,2
Océanite culblanc,2023,1,0
Oedicnème criard,2023,30,43
Oie cendrée,2016,0,6
Ouette d'Égypte,2012,0,6
Perdrix grise,2021,2,3
Perdrix rouge,2021,3,8
Petit-duc scops,2017,0,2
Petit Gravelot,2023,2,7
Phragmite des joncs,2009,0,1
Pic épeiche,2024,44,58
Pic épeichette,2023,7,13
Pic mar,2024,4,1
Pic noir,2024,7,17
Pic vert,2024,42,53
Pie bavarde,2024,50,69
Pie-grièche à tête rousse,2019,1,8
Pie-grièche écorcheur,2023,48,60
Pigeon biset domestique,2024,9,8
Pigeon colombin,2021,2,5
Pigeon ramier,2024,103,146
Pinson des arbres,2024,140,226
Pinson du Nord,2023,22,11
Pipit des arbres,2023,37,58
Pipit farlouse,2024,34,22
Pipit rousseline,2023,4,5
Pipit spioncelle,2022,2,4
Pluvier doré,2018,0,13
Pouillot à grands sourcils,2022,1,0
Pouillot de Bonelli,2023,3,6
Pouillot fitis,2024,14,6
Pouillot siffleur,2009,0,1
Pouillot véloce,2024,98,141
Râle d'eau,2009,0,1
Rémiz penduline,2023,1,0
Roitelet à triple bandeau,2024,11,16
Roitelet huppé,2021,1,2
Rossignol philomèle,2023,66,119
Rougegorge familier,2024,77,98
Rougequeue à front blanc,2023,12,19
Rougequeue noir,2023,31,47
Rousserolle effarvatte,2023,16,8
Sarcelle d'été,2009,0,1
Sarcelle d'hiver,2024,5,25
Serin cini,2023,12,20
Sittelle torchepot,2024,11,24
Sizerin cabaret,2018,0,5
Sizerin flammé,2018,0,6
Sterne pierregarin,2022,1,0
Tadorne de Belon,2012,0,3
Tarier des prés,2022,1,3
Tarier pâtre,2024,61,70
Tarin des aulnes,2024,17,25
Tichodrome échelette,2007,0,1
Torcol fourmilier,2021,2,4
Tourterelle des bois,2023,48,73
Tourterelle turque,2024,37,75
Traquet motteux,2021,3,18
Troglodyte mignon,2024,35,58
Vanneau huppé,2024,18,110
Verdier d'Europe,2024,31,43
