frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,32,16
Aigle botté,2022,2,0
Aigrette garzette,2023,14,9
Alouette des champs,2024,348,184
Alouette lulu,2023,10,2
Autour des palombes,2013,0,2
Bécasse des bois,2018,0,2
Bécassine des marais,2023,5,8
Bécassine sourde,2022,2,0
Bergeronnette des ruisseaux,2024,8,13
Bergeronnette flavéole (M.f.flavissima),2019,1,0
Bergeronnette grise,2024,41,48
Bergeronnette printanière,2024,117,121
Bernache du Canada,2009,0,1
Bondrée apivore,2023,15,12
Bouscarle de Cetti,2024,24,17
Bouvreuil pivoine,2012,0,2
Bruant des roseaux,2023,7,14
Bruant jaune,2024,95,61
Bruant proyer,2024,211,195
Bruant zizi,2023,64,44
Busard cendré,2023,199,246
Busard des roseaux,2024,80,12
Busard pâle,2016,0,1
Busard Saint-Martin,2024,288,248
Buse variable,2024,239,170
Caille des blés,2024,95,53
Canard chipeau,2020,3,4
Canard colvert,2024,67,53
Canard pilet,2021,1,2
Canard souchet,2024,1,2
Chardonneret élégant,2024,77,45
Chevalier culblanc,2024,3,5
Chevalier gambette,2020,1,0
Chevalier guignette,2023,3,6
Chevêche d'Athéna,2023,32,56
Choucas des tours,2024,22,37
Chouette hulotte,2023,6,9
Cigogne blanche,2024,12,8
Cigogne noire,2020,2,1
Circaète Jean-le-Blanc,2024,63,34
Cisticole des joncs,2024,30,8
Cochevis huppé,2024,70,71
Corbeau freux,2023,13,23
Corneille noire,2024,69,40
Coucou gris,2024,51,45
Courlis cendré,2024,136,109
Courlis corlieu,2021,7,1
Cygne tuberculé,2023,26,9
Effraie des clochers,2024,16,41
Élanion blanc,2024,93,0
Engoulevent d'Europe,2019,1,1
Épervier d'Europe,2024,26,28
Étourneau sansonnet,2024,44,41
Faisan de Colchide,2024,122,52
Faisan vénéré,2023,1,0
Faucon crécerelle,2024,245,222
Faucon émerillon,2023,13,15
Faucon hobereau,2023,39,42
Faucon kobez,2023,41,0
Faucon pèlerin,2023,7,11
Fauvette à tête noire,2024,116,37
Fauvette des jardins,2021,1,6
Fauvette grisette,2023,80,45
Foulque macroule,2024,90,74
Fuligule milouin,2024,76,59
Fuligule morillon,2024,5,3
Gallinule poule-d'eau,2024,30,32
Geai des chênes,2024,29,24
Gobemouche gris,2023,7,5
Gobemouche noir,2023,13,2
Goéland brun,2023,1,2
Goéland leucophée,2024,9,5
Gorgebleue à miroir,2018,0,1
Grand Cormoran,2024,21,18
Grande Aigrette,2024,111,79
Grèbe castagneux,2024,18,31
Grèbe huppé,2024,89,64
Grimpereau des jardins,2024,30,19
Grive draine,2024,34,49
Grive litorne,2024,22,26
Grive mauvis,2023,4,1
Grive musicienne,2024,29,23
Grosbec casse-noyaux,2022,11,12
Guêpier d'Europe,2023,1,1
Héron cendré,2024,115,88
Héron garde-boeufs,2024,23,0
Héron pourpré,2021,4,2
Hibou des marais,2024,26,24
Hibou moyen-duc,2022,3,6
Hirondelle de fenêtre,2023,18,24
Hirondelle de rivage,2023,4,0
Hirondelle rustique,2024,112,62
Huppe fasciée,2023,4,12
Hypolaïs polyglotte,2023,52,28
Linotte mélodieuse,2024,75,58
Locustelle tachetée,2015,0,4
Loriot d'Europe,2023,43,23
Martinet noir,2023,13,6
Martinet pâle,2015,0,3
Martin-pêcheur d'Europe,2024,18,14
Merle à plastron,2023,5,2
Merle noir,2024,99,84
Mésange à longue queue,2024,27,12
Mésange bleue,2024,62,39
Mésange charbonnière,2024,70,48
Mésange huppée,2022,4,7
Mésange noire,2022,3,3
Mésange nonnette,2024,6,5
Milan noir,2023,18,7
Milan royal,2024,14,5
Moineau domestique,2024,81,80
Moineau friquet,2017,0,7
Mouette mélanocéphale,2022,19,31
Mouette rieuse,2023,12,12
Oedicnème criard,2024,389,305
Outarde canepetière,2024,832,714
Perdrix grise,2024,91,43
Perdrix rouge,2024,47,30
Petit Gravelot,2018,0,5
Phragmite des joncs,2017,0,7
Pic épeiche,2024,51,29
Pic épeichette,2023,5,4
Pic mar,2023,5,0
Pic noir,2023,6,9
Pic vert,2024,54,27
Pie bavarde,2024,31,26
Pie-grièche à tête rousse,2023,1,2
Pie-grièche écorcheur,2023,110,44
Pigeon biset domestique,2024,7,4
Pigeon colombin,2023,21,38
Pigeon ramier,2024,104,67
Pinson des arbres,2024,117,64
Pinson du Nord,2023,33,17
Pipit des arbres,2024,27,24
Pipit farlouse,2024,27,26
Pipit spioncelle,2018,0,1
Pluvier argenté,2012,0,1
Pluvier doré,2024,39,38
Pluvier guignard,2008,0,4
Pouillot de Bonelli,2020,1,2
Pouillot fitis,2023,8,6
Pouillot siffleur,2021,1,0
Pouillot véloce,2024,71,40
Râle d'eau,2016,0,2
Roitelet à triple bandeau,2024,12,4
Roitelet huppé,2020,1,12
Rossignol philomèle,2024,108,80
Rougegorge familier,2024,66,43
Rougequeue à front blanc,2023,18,6
Rougequeue noir,2023,31,41
Rousserolle effarvatte,2023,24,34
Sarcelle d'hiver,2020,3,6
Serin cini,2023,12,10
Sittelle torchepot,2024,40,9
Sterne pierregarin,2023,3,0
Tarier des prés,2023,29,20
Tarier pâtre,2024,119,78
Tarin des aulnes,2023,3,5
Torcol fourmilier,2023,1,1
Tourterelle des bois,2023,131,49
Tourterelle turque,2024,58,53
Traquet motteux,2024,119,91
Troglodyte mignon,2024,27,17
Vanneau huppé,2024,124,125
Verdier d'Europe,2024,65,41
