frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,12,18
Alouette des champs,2023,59,49
Alouette lulu,2023,8,11
Bécasse des bois,2012,0,3
Bécassine des marais,2018,0,3
Bergeronnette des ruisseaux,2023,7,17
Bergeronnette grise,2023,26,30
Bergeronnette printanière,2023,11,10
Bondrée apivore,2023,3,5
Bouvreuil pivoine,2022,1,13
Bruant des roseaux,2022,10,10
Bruant jaune,2023,13,41
Bruant proyer,2023,24,17
Bruant zizi,2023,20,27
Busard cendré,2019,1,0
Busard des roseaux,2019,2,1
Busard Saint-Martin,2022,3,12
Buse variable,2023,212,209
Caille des blés,2012,0,2
Canard chipeau,2010,0,2
Canard colvert,2023,21,39
Canard souchet,2017,0,3
Chardonneret élégant,2023,26,37
Chevalier culblanc,2016,0,3
Chevalier guignette,2023,1,1
Chevêche d'Athéna,2012,0,2
Choucas des tours,2023,9,11
Chouette hulotte,2023,11,11
Cigogne blanche,2020,3,6
Cigogne noire,2022,3,2
Cincle plongeur (C.c.cinclus),2012,0,2
Corbeau freux,2023,15,14
Corneille noire,2023,86,62
Coucou gris,2023,27,22
Cygne tuberculé,2023,6,9
Effraie des clochers,2022,6,6
Épervier d'Europe,2022,6,19
Étourneau sansonnet,2023,56,60
Faisan de Colchide,2023,15,7
Faucon crécerelle,2023,121,82
Faucon hobereau,2023,3,1
Fauvette à tête noire,2023,63,74
Fauvette babillarde,2023,1,10
Fauvette des jardins,2023,6,14
Fauvette grisette,2023,18,32
Foulque macroule,2023,4,10
Gallinule poule-d'eau,2023,5,11
Geai des chênes,2023,30,38
Gobemouche gris,2020,1,7
Gobemouche noir,2020,1,0
Goéland brun,2016,0,1
Goéland cendré,2017,0,2
Grand Cormoran,2023,20,19
Grande Aigrette,2023,109,73
Grand Gravelot,2016,0,1
Grèbe castagneux,2010,0,2
Grèbe huppé,2023,3,1
Grimpereau des jardins,2023,42,42
Grive draine,2023,18,35
Grive litorne,2020,1,17
Grive mauvis,2022,4,11
Grive musicienne,2023,22,59
Grosbec casse-noyaux,2023,4,15
Héron cendré,2023,84,88
Héron garde-boeufs,2023,3,0
Héron pourpré,2010,0,1
Hibou moyen-duc,2023,1,6
Hirondelle de fenêtre,2023,29,10
Hirondelle de rivage,2023,2,4
Hirondelle rustique,2023,52,34
Huppe fasciée,2022,5,10
Hypolaïs polyglotte,2023,6,15
Linotte mélodieuse,2023,24,38
Locustelle tachetée,2018,0,5
Loriot d'Europe,2023,16,28
Martinet noir,2023,10,11
Martin-pêcheur d'Europe,2023,5,11
Merle à plastron,2020,2,1
Merle noir,2023,85,89
Mésange à longue queue,2023,13,30
Mésange bleue,2023,53,57
Mésange boréale,2016,0,4
Mésange charbonnière,2023,58,68
Mésange huppée,2023,3,4
Mésange noire,2018,0,2
Mésange nonnette,2023,8,17
Milan noir,2023,88,63
Milan royal,2022,18,12
Moineau domestique,2023,27,41
Moineau friquet,2011,0,3
Mouette rieuse,2023,1,2
Oie cendrée,2019,1,1
Perdrix grise,2022,1,8
Perdrix rouge,2020,1,8
Perruche à collier,2021,1,0
Petit Gravelot,2023,2,4
Pic épeiche,2023,30,40
Pic épeichette,2020,1,12
Pic mar,2023,9,10
Pic noir,2023,7,14
Pic vert,2023,27,39
Pie bavarde,2023,21,19
Pie-grièche écorcheur,2023,13,19
Pie-grièche grise (L.e.excubitor),2009,0,5
Pigeon biset domestique,2023,9,14
Pigeon colombin,2023,7,10
Pigeon ramier,2023,93,71
Pinson des arbres,2023,128,114
Pinson du Nord,2019,2,0
Pipit des arbres,2023,4,18
Pipit farlouse,2023,10,18
Pipit spioncelle,2020,3,8
Pouillot fitis,2023,3,15
Pouillot siffleur,2023,6,9
Pouillot véloce,2023,70,64
Râle des genêts,2013,0,1
Roitelet à triple bandeau,2023,11,18
Roitelet huppé,2014,0,4
Rossignol philomèle,2023,28,41
Rougegorge familier,2023,72,51
Rougequeue à front blanc,2023,4,5
Rougequeue noir,2023,17,23
Rousserolle effarvatte,2023,3,8
Sarcelle d'été,2010,0,2
Sarcelle d'hiver,2017,0,6
Serin cini,2023,7,9
Sittelle torchepot,2023,32,31
Sterne pierregarin,2010,0,5
Tadorne casarca,2020,1,0
Tarier des prés,2021,2,4
Tarier pâtre,2023,46,57
Tarin des aulnes,2021,1,9
Torcol fourmilier,2014,0,3
Tourterelle des bois,2023,14,32
Tourterelle turque,2023,20,28
Traquet motteux,2018,0,2
Troglodyte mignon,2023,24,49
Vanneau huppé,2023,4,9
Vautour fauve,2023,1,0
Verdier d'Europe,2023,11,31
