frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,24,62
Aigle botté,2017,0,2
Aigrette garzette,2024,61,63
Alouette des champs,2023,6,18
Alouette lulu,2024,7,5
Bécasse des bois,2018,0,3
Bécassine des marais,2024,4,21
Bécassine sourde,2021,1,1
Bergeronnette des ruisseaux,2023,4,11
Bergeronnette grise,2024,47,86
Bergeronnette printanière,2015,0,3
Bihoreau gris,2024,3,0
Bondrée apivore,2021,1,13
Bouscarle de Cetti,2024,88,141
Bouvreuil pivoine,2024,1,3
Bruant des roseaux,2024,6,39
Bruant jaune,2023,1,4
Bruant proyer,2024,3,4
Bruant zizi,2024,10,37
Busard des roseaux,2024,7,25
Busard Saint-Martin,2024,17,66
Buse variable,2024,103,221
Caille des blés,2012,0,4
Canard colvert,2024,38,100
Canard mandarin,2017,0,1
Canard pilet,2016,0,2
Canard siffleur,2013,0,1
Canard souchet,2022,2,2
Chardonneret élégant,2024,33,85
Chevalier aboyeur,2016,0,3
Chevalier culblanc,2024,8,18
Chevalier gambette,2016,0,2
Chevalier guignette,2023,4,18
Chevêche d'Athéna,2024,75,86
Choucas des tours,2023,4,32
Chouette hulotte,2024,30,35
Cigogne blanche,2024,271,185
Cigogne noire,2021,5,0
Circaète Jean-le-Blanc,2021,2,4
Cisticole des joncs,2024,36,76
Corbeau freux,2015,0,1
Corneille noire,2024,136,212
Coucou gris,2023,27,92
Courlis cendré,2012,0,1
Cygne tuberculé,2024,9,3
Effraie des clochers,2024,19,22
Élanion blanc,2024,111,51
Engoulevent d'Europe,2014,0,5
Épervier d'Europe,2024,12,27
Étourneau sansonnet,2024,89,228
Faisan de Colchide,2024,7,27
Faucon crécerelle,2024,115,209
Faucon émerillon,2024,1,0
Faucon hobereau,2023,4,25
Faucon pèlerin,2024,2,7
Fauvette à tête noire,2024,50,113
Fauvette des jardins,2017,0,8
Fauvette grisette,2023,9,46
Fauvette pitchou,2016,0,1
Foulque macroule,2023,17,15
Gallinule poule-d'eau,2024,39,64
Geai des chênes,2023,16,47
Gobemouche gris,2020,1,11
Gobemouche noir,2021,1,11
Goéland argenté,2020,2,1
Goéland brun,2019,1,3
Goéland leucophée,2024,9,21
Grand Cormoran,2024,25,37
Grande Aigrette,2024,28,20
Grèbe castagneux,2023,12,6
Grèbe huppé,2009,0,1
Grimpereau des jardins,2023,25,58
Grive draine,2024,2,3
Grive litorne,2022,1,3
Grive mauvis,2022,4,11
Grive musicienne,2024,45,93
Grosbec casse-noyaux,2022,1,2
Guêpier d'Europe,2018,0,2
Héron cendré,2024,71,158
Héron garde-boeufs,2024,78,26
Héron pourpré,2021,4,12
Hibou des marais,2024,9,26
Hibou moyen-duc,2022,3,2
Hirondelle de fenêtre,2023,16,34
Hirondelle de rivage,2018,0,3
Hirondelle rustique,2023,22,99
Huppe fasciée,2024,26,40
Hypolaïs polyglotte,2023,14,48
Ibis sacré,2009,0,1
Léiothrix jaune,2017,0,2
Linotte mélodieuse,2024,8,27
Locustelle luscinioïde,2009,0,2
Loriot d'Europe,2023,35,48
Marouette ponctuée,2021,2,3
Martinet noir,2023,20,54
Martin-pêcheur d'Europe,2023,17,38
Merle noir,2024,104,178
Mésange à longue queue,2024,32,67
Mésange bleue,2024,59,98
Mésange charbonnière,2024,78,152
Mésange huppée,2019,1,1
Mésange noire,2024,1,3
Mésange nonnette,2023,5,3
Milan noir,2024,201,313
Milan royal,2019,1,4
Moineau domestique,2024,37,90
Moineau friquet,2024,2,7
Mouette rieuse,2024,24,59
Océanite culblanc,2022,1,0
Oie cendrée,2015,0,1
Petit-duc scops,2020,1,0
Petit Gravelot,2022,1,6
Phragmite des joncs,2017,0,13
Pic épeiche,2024,20,48
Pic épeichette,2023,3,29
Pic mar,2024,1,0
Pic noir,2024,14,9
Pic vert,2024,56,132
Pie bavarde,2024,67,87
Pie-grièche à tête rousse,2009,0,1
Pie-grièche écorcheur,2020,2,24
Pigeon biset domestique,2022,2,18
Pigeon ramier,2024,120,129
Pinson des arbres,2024,86,147
Pinson du Nord,2024,2,7
Pipit des arbres,2024,2,5
Pipit farlouse,2024,24,51
Pipit spioncelle,2022,1,12
Pluvier doré,2019,1,2
Pouillot de Bonelli,2009,0,2
Pouillot fitis,2021,3,8
Pouillot véloce,2024,55,129
Râle d'eau,2023,14,19
Roitelet à triple bandeau,2024,15,22
Roitelet huppé,2020,1,7
Rossignol philomèle,2023,11,88
Rougegorge familier,2024,111,170
Rougequeue à front blanc,2023,13,29
Rougequeue noir,2023,17,34
Rousserolle effarvatte,2023,5,44
Rousserolle turdoïde,2009,0,1
Sarcelle d'été,2015,0,3
Sarcelle d'hiver,2017,0,2
Serin cini,2024,13,49
Sittelle torchepot,2024,19,60
Spatule blanche,2023,7,1
Tadorne de Belon,2024,4,0
Tarier des prés,2013,0,1
Tarier pâtre,2024,35,72
Tarin des aulnes,2024,6,14
Torcol fourmilier,2021,1,22
Tourterelle des bois,2024,6,36
Tourterelle turque,2024,29,62
Traquet motteux,2017,0,5
Troglodyte mignon,2024,44,128
Vanneau huppé,2023,7,21
Verdier d'Europe,2024,21,73
