frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,80,77
Aigrette garzette,2022,14,9
Alouette des champs,2023,19,24
Alouette lulu,2024,2,2
Autour des palombes,2010,0,1
Bécasse des bois,2015,0,3
Bécassine des marais,2023,21,19
Bergeronnette des ruisseaux,2023,4,18
Bergeronnette grise,2024,88,142
Bergeronnette printanière,2023,5,1
Bihoreau gris,2021,1,1
Bondrée apivore,2023,2,4
Bouscarle de Cetti,2024,11,9
Bouvreuil pivoine,2023,1,0
Bruant des roseaux,2023,5,0
Bruant jaune,2023,6,9
Bruant proyer,2022,3,0
Bruant zizi,2023,9,6
Busard cendré,2013,0,12
Busard des roseaux,2023,1,1
Busard Saint-Martin,2024,44,87
Buse variable,2024,275,463
Caille des blés,2012,0,2
Canard colvert,2023,101,157
Canard souchet,2019,1,1
Chardonneret élégant,2024,104,212
Chevalier culblanc,2022,21,11
Chevalier guignette,2022,2,18
Chevêche d'Athéna,2023,45,119
Choucas des tours,2024,172,458
Chouette hulotte,2023,15,37
Cigogne blanche,2016,0,2
Cigogne noire,2011,0,1
Circaète Jean-le-Blanc,2019,1,0
Cisticole des joncs,2023,5,0
Cochevis huppé,2023,1,1
Corbeau freux,2024,11,23
Corneille noire,2024,148,676
Coucou gris,2023,25,30
Effraie des clochers,2023,36,64
Élanion blanc,2024,52,0
Épervier d'Europe,2023,10,25
Étourneau sansonnet,2024,321,859
Faisan de Colchide,2022,9,45
Faisan vénéré,2015,0,1
Faucon crécerelle,2024,200,431
Faucon émerillon,2013,0,5
Faucon hobereau,2022,1,1
Faucon pèlerin,2022,5,7
Fauvette à tête noire,2023,113,114
Fauvette des jardins,2023,8,4
Fauvette grisette,2023,17,8
Foulque macroule,2023,47,13
Fuligule milouin,2022,13,0
Gallinule poule-d'eau,2023,139,237
Geai des chênes,2024,150,206
Gobemouche gris,2023,4,1
Gobemouche noir,2022,2,3
Goéland argenté,2022,4,12
Goéland brun,2024,5,33
Goéland marin,2021,1,1
Grand Cormoran,2023,33,53
Grande Aigrette,2024,60,9
Grèbe castagneux,2023,46,48
Grèbe huppé,2022,3,8
Grimpereau des jardins,2024,64,42
Grive draine,2024,33,96
Grive litorne,2013,0,5
Grive mauvis,2022,8,34
Grive musicienne,2024,191,217
Grosbec casse-noyaux,2022,3,5
Héron cendré,2023,119,331
Héron garde-boeufs,2024,54,50
Héron pourpré,2023,2,0
Hibou moyen-duc,2023,13,12
Hirondelle de fenêtre,2022,35,88
Hirondelle de rivage,2021,2,0
Hirondelle rustique,2024,172,220
Huppe fasciée,2023,13,24
Hypolaïs polyglotte,2023,17,11
Linotte mélodieuse,2023,29,17
Loriot d'Europe,2023,15,71
Martinet noir,2023,47,82
Martin-pêcheur d'Europe,2023,18,31
Merle à plastron,2014,0,1
Merle noir,2024,361,1099
Mésange à longue queue,2024,53,45
Mésange bleue,2024,256,449
Mésange charbonnière,2024,296,598
Mésange huppée,2024,3,1
Mésange noire,2022,14,0
Mésange nonnette,2022,6,9
Milan noir,2022,9,3
Milan royal,2023,2,5
Moineau domestique,2024,170,558
Moineau friquet,2023,24,2
Mouette mélanocéphale,2019,0,4
Mouette rieuse,2023,69,112
Océanite culblanc,2009,0,3
Oedicnème criard,2023,3,1
Oie cendrée,2018,0,2
Perdrix grise,2021,2,9
Perdrix rouge,2022,10,52
Petit Gravelot,2021,1,2
Pic épeiche,2024,62,46
Pic épeichette,2023,9,13
Pic noir,2021,2,0
Pic vert,2024,86,229
Pie bavarde,2024,140,234
Pie-grièche écorcheur,2022,7,2
Pigeon biset domestique,2023,8,49
Pigeon colombin,2023,3,5
Pigeon ramier,2024,480,1169
Pinson des arbres,2024,382,864
Pinson du Nord,2022,21,14
Pipit des arbres,2021,1,2
Pipit farlouse,2023,21,30
Pipit spioncelle,2022,1,0
Pluvier doré,2017,0,28
Pouillot fitis,2021,1,0
Pouillot véloce,2023,105,148
Roitelet à triple bandeau,2023,16,30
Roitelet huppé,2022,1,14
Rossignol philomèle,2023,45,30
Rougegorge familier,2024,380,829
Rougequeue à front blanc,2021,1,0
Rougequeue noir,2023,30,64
Sarcelle d'hiver,2009,0,2
Serin cini,2022,4,2
Sittelle torchepot,2023,8,17
Sterne pierregarin,2015,0,1
Tadorne de Belon,2024,92,14
Tarier des prés,2021,1,3
Tarier pâtre,2023,71,34
Tarin des aulnes,2023,9,10
Tourterelle des bois,2023,71,173
Tourterelle turque,2024,135,665
Traquet motteux,2022,2,15
Troglodyte mignon,2024,157,180
Vanneau huppé,2023,8,140
Verdier d'Europe,2023,113,227
