frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,10,8
Aigle botté,2011,0,1
Aigrette garzette,2021,1,1
Alouette des champs,2023,175,72
Alouette lulu,2023,39,12
Autour des palombes,2013,0,12
Bécasse des bois,2016,0,7
Bécassine des marais,2022,2,4
Bergeronnette des ruisseaux,2022,2,4
Bergeronnette grise,2023,20,70
Bergeronnette printanière,2022,26,8
Bondrée apivore,2023,4,4
Bouvreuil pivoine,2023,2,1
Bruant des roseaux,2020,1,0
Bruant jaune,2022,15,56
Bruant proyer,2023,63,60
Bruant zizi,2023,92,81
Busard Saint-Martin,2023,3,9
Buse variable,2023,438,666
Caille des blés,2019,2,2
Canard colvert,2023,30,48
Chardonneret élégant,2023,42,54
Chevalier aboyeur,2022,2,0
Chevalier guignette,2015,0,1
Chevêche d'Athéna,2023,5,19
Choucas des tours,2023,11,13
Chouette hulotte,2023,2,30
Cigogne blanche,2020,1,2
Cigogne noire,2023,9,26
Corbeau freux,2023,62,65
Corneille noire,2023,414,366
Coucou gris,2023,16,11
Cygne tuberculé,2023,8,7
Effraie des clochers,2023,10,31
Engoulevent d'Europe,2011,0,2
Épervier d'Europe,2023,12,20
Étourneau sansonnet,2023,238,191
Faisan de Colchide,2021,1,9
Faucon crécerelle,2023,100,152
Faucon hobereau,2023,3,2
Faucon pèlerin,2023,3,2
Fauvette à tête noire,2023,384,310
Fauvette des jardins,2022,6,9
Fauvette grisette,2022,13,17
Foulque macroule,2018,0,66
Fuligule milouin,2013,0,5
Gallinule poule-d'eau,2020,2,24
Geai des chênes,2023,170,239
Gobemouche gris,2020,2,3
Gobemouche noir,2022,4,3
Grand Corbeau,2023,11,0
Grand Cormoran,2023,6,14
Grande Aigrette,2023,99,120
Grèbe huppé,2017,0,25
Grimpereau des jardins,2023,58,50
Grive draine,2023,85,97
Grive litorne,2023,3,12
Grive mauvis,2018,0,6
Grive musicienne,2023,69,85
Grosbec casse-noyaux,2023,15,35
Héron cendré,2023,89,122
Héron garde-boeufs,2022,2,0
Hibou moyen-duc,2022,3,16
Hirondelle de fenêtre,2021,8,14
Hirondelle rustique,2023,151,110
Huppe fasciée,2022,10,20
Hypolaïs polyglotte,2021,4,10
Linotte mélodieuse,2023,45,27
Loriot d'Europe,2022,15,14
Martinet noir,2022,2,5
Martin-pêcheur d'Europe,2022,8,8
Merle noir,2023,795,759
Mésange à longue queue,2023,26,42
Mésange bleue,2023,97,95
Mésange charbonnière,2023,280,259
Mésange huppée,2023,13,4
Mésange noire,2023,8,5
Mésange nonnette,2023,26,24
Milan noir,2022,12,22
Milan royal,2023,10,13
Moineau domestique,2023,406,417
Mouette rieuse,2023,1,0
Paon bleu,2020,2,0
Perdrix grise,2022,1,0
Perdrix rouge,2022,1,4
Petit Gravelot,2015,0,1
Pic cendré,2023,4,2
Pic épeiche,2023,106,100
Pic épeichette,2022,8,6
Pic mar,2023,5,12
Pic noir,2023,14,15
Pic vert,2023,79,91
Pie bavarde,2023,379,435
Pie-grièche à tête rousse,2010,0,2
Pie-grièche écorcheur,2023,49,50
Pigeon biset domestique,2023,35,40
Pigeon colombin,2023,2,1
Pigeon ramier,2023,541,376
Pinson des arbres,2023,545,542
Pinson du Nord,2023,8,1
Pipit des arbres,2023,15,20
Pipit farlouse,2023,1,3
Pipit spioncelle,2015,0,1
Pouillot fitis,2022,1,4
Pouillot siffleur,2022,14,15
Pouillot véloce,2023,168,152
Roitelet à triple bandeau,2023,26,8
Roitelet huppé,2023,5,27
Rossignol philomèle,2022,33,57
Rougegorge familier,2023,249,264
Rougequeue à front blanc,2023,18,15
Rougequeue noir,2023,90,89
Rousserolle effarvatte,2009,0,2
Sarcelle d'hiver,2016,0,1
Serin cini,2023,1,3
Sittelle torchepot,2023,75,72
Sterne pierregarin,2018,0,6
Tarier des prés,2019,2,3
Tarier pâtre,2023,80,100
Tarin des aulnes,2023,6,3
Torcol fourmilier,2022,1,4
Tourterelle des bois,2023,30,52
Tourterelle turque,2023,184,283
Traquet motteux,2022,3,4
Troglodyte mignon,2023,118,190
Vanneau huppé,2017,0,5
Verdier d'Europe,2023,57,76
