frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,5,23
Aigrette garzette,2024,1,0
Alouette des champs,2020,3,23
Alouette lulu,2016,0,4
Autour des palombes,2019,1,4
Bécasse des bois,2012,0,1
Bécassine des marais,2016,0,2
Bécassine sourde,2022,1,0
Bec-croisé des sapins,2016,0,5
Bergeronnette des ruisseaux,2024,14,28
Bergeronnette grise,2024,3,21
Bergeronnette printanière,2018,0,36
Bernache du Canada,2018,0,2
Bondrée apivore,2018,0,7
Bouvreuil pivoine,2020,2,32
Bruant des roseaux,2019,1,4
Bruant jaune,2024,23,37
Bruant proyer,2023,1,6
Busard cendré,2022,6,22
Busard des roseaux,2023,3,19
Busard Saint-Martin,2024,11,14
Buse variable,2024,7,47
Caille des blés,2023,2,9
Canard colvert,2024,2,17
Chardonneret élégant,2023,14,32
Chevalier culblanc,2017,0,3
Chevalier guignette,2016,0,4
Chevêche d'Athéna,2023,4,17
Choucas des tours,2022,3,10
Chouette hulotte,2022,3,18
Cigogne blanche,2024,1,1
Cigogne noire,2023,1,8
Cincle plongeur (C.c.cinclus),2023,13,55
Corbeau freux,2018,0,5
Corneille noire,2024,5,14
Coucou gris,2018,0,2
Courlis cendré,2016,0,1
Cygne tuberculé,2023,2,1
Effraie des clochers,2024,5,7
Épervier d'Europe,2022,8,33
Étourneau sansonnet,2023,4,20
Faisan de Colchide,2023,2,1
Faucon crécerelle,2024,25,43
Faucon émerillon,2017,0,3
Faucon hobereau,2022,1,12
Faucon pèlerin,2024,11,7
Fauvette à tête noire,2024,13,35
Fauvette babillarde,2023,8,14
Fauvette des jardins,2023,7,7
Fauvette grisette,2023,22,29
Foulque macroule,2023,1,1
Fuligule milouin,2016,0,1
Gallinule poule-d'eau,2023,1,17
Geai des chênes,2024,6,20
Gobemouche gris,2017,0,11
Gobemouche noir,2015,0,3
Grand Corbeau,2024,5,0
Grand Cormoran,2024,8,22
Grande Aigrette,2024,9,31
Grèbe castagneux,2023,1,16
Grèbe huppé,2009,0,1
Grimpereau des bois,2022,1,4
Grimpereau des jardins,2023,2,11
Grive draine,2024,2,20
Grive litorne,2019,1,21
Grive mauvis,2021,3,14
Grive musicienne,2024,7,32
Grosbec casse-noyaux,2024,7,25
Héron cendré,2024,11,32
Hibou des marais,2017,0,1
Hibou moyen-duc,2023,6,5
Hirondelle de fenêtre,2020,2,12
Hirondelle rustique,2021,3,24
Huppe fasciée,2018,0,2
Hypolaïs polyglotte,2023,1,1
Linotte mélodieuse,2023,5,25
Locustelle tachetée,2015,0,2
Loriot d'Europe,2023,2,3
Martinet noir,2022,6,10
Martin-pêcheur d'Europe,2023,5,45
Merle à plastron,2014,0,1
Merle noir,2024,9,39
Mésange à longue queue,2024,5,21
Mésange bleue,2024,6,43
Mésange boréale,2017,0,15
Mésange charbonnière,2024,10,36
Mésange huppée,2017,0,6
Mésange noire,2016,0,5
Mésange nonnette,2023,4,33
Milan noir,2023,10,21
Milan royal,2024,23,32
Moineau domestique,2024,9,14
Moineau friquet,2018,0,8
Mouette rieuse,2023,1,0
Oie cendrée,2019,1,0
Ouette d'Égypte,2023,2,1
Perdrix grise,2017,0,7
Pic épeiche,2024,14,29
Pic mar,2023,1,7
Pic noir,2018,0,5
Pic vert,2024,10,19
Pie bavarde,2024,7,10
Pie-grièche écorcheur,2023,28,57
Pie-grièche grise,2012,0,10
Pigeon biset domestique,2018,0,4
Pigeon colombin,2018,0,6
Pigeon ramier,2024,5,28
Pinson des arbres,2023,4,42
Pinson du Nord,2019,0,11
Pipit des arbres,2024,5,53
Pipit farlouse,2019,1,20
Pipit rousseline,2017,0,4
Pouillot fitis,2023,4,19
Pouillot siffleur,2016,0,3
Pouillot véloce,2023,9,35
Râle d'eau,2009,0,1
Roitelet à triple bandeau,2024,4,8
Roitelet huppé,2023,2,9
Rossignol philomèle,2023,6,9
Rougegorge familier,2024,16,34
Rougequeue à front blanc,2023,4,19
Rougequeue noir,2023,8,26
Rousserolle effarvatte,2009,0,1
Rousserolle verderolle,2013,0,3
Sarcelle d'été,2012,0,1
Sarcelle d'hiver,2023,1,3
Serin cini,2022,2,12
Sittelle torchepot,2024,2,23
Tarier des prés,2017,0,5
Tarier pâtre,2024,8,13
Tarin des aulnes,2023,3,34
Torcol fourmilier,2018,0,3
Tourterelle des bois,2023,4,18
Tourterelle turque,2024,4,11
Traquet motteux,2023,4,14
Troglodyte mignon,2023,8,37
Vanneau huppé,2023,3,33
Verdier d'Europe,2024,6,12
