frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,302,231
Aigrette garzette,2022,10,13
Alouette des champs,2021,5,19
Alouette lulu,2023,15,26
Autour des palombes,2022,1,2
Avocette élégante,2010,0,4
Bécasseau variable,2022,1,1
Bécasse des bois,2023,1,4
Bécassine des marais,2023,8,4
Bec-croisé des sapins,2015,0,1
Bergeronnette des ruisseaux,2023,443,156
Bergeronnette flavéole (M.f.flavissima),2022,4,0
Bergeronnette grise,2023,271,229
Bergeronnette printanière,2022,29,2
Bernache du Canada,2018,0,1
Bihoreau gris,2023,16,2
Bondrée apivore,2023,10,4
Bouscarle de Cetti,2020,4,0
Bouvreuil pivoine,2023,29,74
Bruant des roseaux,2023,24,7
Bruant jaune,2021,4,34
Bruant ortolan,2022,1,0
Bruant proyer,2022,2,1
Bruant zizi,2023,6,19
Busard des roseaux,2023,2,1
Busard Saint-Martin,2022,1,4
Buse variable,2023,168,184
Caille des blés,2017,0,4
Canard carolin,2023,19,9
Canard chipeau,2022,2,6
Canard colvert,2023,2250,569
Canard mandarin,2012,0,1
Canard pilet,2010,0,1
Canard siffleur,2022,1,5
Canard souchet,2023,144,8
Chardonneret élégant,2023,638,284
Chevalier aboyeur,2023,13,22
Chevalier culblanc,2022,15,8
Chevalier gambette,2023,17,6
Chevalier guignette,2023,188,144
Chevalier sylvain,2022,7,1
Chevêche d'Athéna,2023,35,70
Choucas des tours,2023,135,88
Chouette hulotte,2023,115,46
Cigogne blanche,2023,33,18
Cigogne noire,2023,4,3
Cincle plongeur (C.c.cinclus),2023,23,26
Cisticole des joncs,2021,5,0
Corbeau freux,2023,18,28
Corneille noire,2023,1046,446
Coucou gris,2023,55,87
Courlis corlieu,2022,2,0
Crabier chevelu,2021,1,0
Cygne tuberculé,2023,466,2
Échasse blanche,2017,0,3
Effraie des clochers,2023,9,23
Épervier d'Europe,2023,23,39
Étourneau sansonnet,2023,505,283
Faisan de Colchide,2023,20,26
Faisan vénéré,2019,1,0
Faucon crécerelle,2023,221,151
Faucon hobereau,2023,9,8
Faucon pèlerin,2023,15,40
Fauvette à tête noire,2023,1133,432
Fauvette des jardins,2023,17,10
Fauvette grisette,2023,65,62
Foulque macroule,2017,0,18
Fuligule milouin,2023,8,19
Fuligule morillon,2023,82,7
Gallinule poule-d'eau,2023,1620,533
Geai des chênes,2023,425,196
Gobemouche gris,2023,54,12
Gobemouche noir,2023,77,27
Goéland brun,2023,1,0
Goéland cendré,2017,0,2
Goéland leucophée,2023,2,3
Gorgebleue à miroir,2023,9,2
Grand Corbeau,2023,15,12
Grand Cormoran,2023,399,235
Grande Aigrette,2023,35,14
Grand Gravelot,2022,2,6
Grèbe castagneux,2023,301,136
Grèbe huppé,2023,37,82
Grimpereau des bois,2022,2,0
Grimpereau des jardins,2023,324,191
Grive draine,2023,29,51
Grive litorne,2013,0,3
Grive mauvis,2022,4,4
Grive musicienne,2023,192,128
Grosbec casse-noyaux,2023,186,109
Guêpier d'Europe,2023,2,2
Guifette moustac,2021,7,3
Harle bièvre,2019,2,4
Héron cendré,2023,859,567
Héron garde-boeufs,2023,6,1
Héron pourpré,2023,3,2
Hibou des marais,2014,0,1
Hibou moyen-duc,2021,1,0
Hirondelle de fenêtre,2023,32,98
Hirondelle de rivage,2022,3,1
Hirondelle rustique,2023,126,171
Huppe fasciée,2023,11,24
Hypolaïs polyglotte,2023,112,99
Linotte mélodieuse,2023,34,72
Locustelle tachetée,2012,0,3
Loriot d'Europe,2023,260,87
Marouette ponctuée,2022,30,1
Martinet noir,2023,149,68
Martin-pêcheur d'Europe,2023,552,155
Merle à plastron,2021,2,0
Merle noir,2023,1372,533
Mésange à longue queue,2023,396,145
Mésange bleue,2023,1005,371
Mésange charbonnière,2023,1131,470
Mésange huppée,2023,18,12
Mésange noire,2023,42,29
Mésange nonnette,2023,277,119
Milan noir,2023,118,59
Milan royal,2023,20,26
Moineau domestique,2023,193,253
Mouette mélanocéphale,2022,1,0
Mouette pygmée,2022,2,0
Mouette rieuse,2023,41,29
Mouette tridactyle,2022,4,2
Oie cendrée,2021,1,0
Ouette d'Égypte,2023,9,0
Perdrix grise,2018,0,1
Perdrix rouge,2018,0,10
Perruche à collier,2018,0,2
Petit Gravelot,2022,114,223
Phragmite des joncs,2023,6,1
Pic épeiche,2023,470,212
Pic épeichette,2023,16,10
Pic mar,2023,22,9
Pic noir,2023,14,25
Pic vert,2023,661,220
Pie bavarde,2023,1200,329
Pie-grièche à tête rousse,2020,1,0
Pie-grièche écorcheur,2023,43,61
Pigeon biset domestique,2023,71,8
Pigeon colombin,2023,2,0
Pigeon ramier,2023,1143,414
Pinson des arbres,2023,1093,528
Pinson du Nord,2023,219,65
Pipit des arbres,2022,6,18
Pipit farlouse,2022,17,12
Pipit rousseline,2022,2,0
Pipit spioncelle,2023,7,0
Pluvier doré,2018,0,1
Pouillot de Bonelli,2023,11,8
Pouillot fitis,2023,30,13
Pouillot siffleur,2019,1,8
Pouillot véloce,2023,495,327
Râle d'eau,2019,1,0
Roitelet à triple bandeau,2023,280,157
Roitelet huppé,2023,8,6
Rossignol philomèle,2023,40,84
Rougegorge familier,2023,1797,436
Rougequeue à front blanc,2023,92,42
Rougequeue noir,2023,125,148
Rousserolle effarvatte,2023,47,9
Sarcelle d'été,2021,2,6
Sarcelle d'hiver,2023,712,261
Serin cini,2023,34,49
Sittelle torchepot,2023,500,298
Sizerin flammé,2018,0,1
Spatule blanche,2014,0,2
Sterne pierregarin,2023,3,0
Tadorne casarca,2023,4,2
Tadorne de Belon,2020,18,1
Tarier des prés,2023,18,10
Tarier pâtre,2023,92,117
Tarin des aulnes,2023,265,115
Torcol fourmilier,2021,3,3
Tourterelle des bois,2020,7,32
Tourterelle turque,2023,377,235
Traquet motteux,2022,18,11
Troglodyte mignon,2023,712,359
Vanneau huppé,2020,1,14
Verdier d'Europe,2023,300,205
