frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,13,7
Aigle botté,2009,0,1
Aigrette garzette,2021,1,0
Alouette des champs,2009,0,2
Alouette lulu,2023,15,11
Autour des palombes,2009,0,1
Bécasse des bois,2024,2,1
Bécassine des marais,2009,0,1
Bergeronnette des ruisseaux,2023,28,6
Bergeronnette grise,2023,24,11
Bondrée apivore,2023,4,3
Bouvreuil pivoine,2020,1,2
Bruant des roseaux,2023,1,0
Bruant jaune,2020,2,2
Bruant lapon,2009,0,1
Bruant proyer,2024,6,0
Bruant zizi,2024,34,10
Busard Saint-Martin,2009,0,1
Buse variable,2024,113,55
Canard colvert,2023,23,11
Chardonneret élégant,2023,61,48
Chevalier culblanc,2023,4,0
Chevêche d'Athéna,2024,15,2
Choucas des tours,2023,9,6
Chouette hulotte,2024,12,4
Cigogne noire,2022,5,0
Cincle plongeur (C.c.cinclus),2020,2,7
Circaète Jean-le-Blanc,2023,4,2
Corbeau freux,2019,1,1
Corneille noire,2024,47,39
Coucou gris,2023,15,22
Effraie des clochers,2023,2,0
Épervier d'Europe,2023,5,4
Étourneau sansonnet,2024,56,35
Faisan de Colchide,2023,3,7
Faucon crécerelle,2024,38,9
Faucon hobereau,2021,2,1
Fauvette à tête noire,2024,60,54
Fauvette des jardins,2009,0,1
Fauvette grisette,2023,3,5
Fuligule milouin,2020,1,0
Gallinule poule-d'eau,2020,2,5
Geai des chênes,2024,47,22
Gobemouche gris,2009,0,1
Gobemouche noir,2023,4,0
Goéland leucophée,2021,1,0
Grand Corbeau,2024,5,0
Grand Cormoran,2023,6,1
Grand-duc d'Europe,2024,10,0
Grande Aigrette,2024,14,2
Grimpereau des jardins,2024,20,17
Grive draine,2023,15,13
Grive litorne,2021,2,1
Grive mauvis,2022,2,1
Grive musicienne,2024,19,14
Grosbec casse-noyaux,2023,32,13
Guêpier d'Europe,2023,6,0
Héron cendré,2024,37,10
Héron garde-boeufs,2023,10,0
Hibou moyen-duc,2020,1,0
Hirondelle de fenêtre,2023,17,6
Hirondelle de rivage,2019,1,0
Hirondelle de rochers,2019,1,1
Hirondelle rustique,2024,59,13
Huppe fasciée,2023,15,4
Hypolaïs polyglotte,2021,3,3
Linotte mélodieuse,2023,7,2
Loriot d'Europe,2023,3,1
Martinet noir,2023,3,8
Martin-pêcheur d'Europe,2023,1,1
Merle noir,2024,96,74
Mésange à longue queue,2023,11,7
Mésange bleue,2024,64,64
Mésange boréale,2019,1,1
Mésange charbonnière,2024,141,82
Mésange huppée,2009,0,1
Mésange noire,2020,1,4
Mésange nonnette,2023,22,26
Milan noir,2023,14,3
Milan royal,2024,48,3
Moineau domestique,2024,82,55
Moineau friquet,2019,0,3
Mouette rieuse,2023,1,0
Perdrix rouge,2024,1,1
Petit-duc scops,2020,1,1
Pic cendré,2009,0,1
Pic épeiche,2024,40,33
Pic épeichette,2023,3,2
Pic mar,2023,4,1
Pic noir,2024,9,1
Pic vert,2023,24,17
Pie bavarde,2024,35,20
Pie-grièche écorcheur,2023,20,6
Pie-grièche grise,2009,0,1
Pigeon biset domestique,2024,4,3
Pigeon colombin,2016,0,2
Pigeon ramier,2024,65,50
Pinson des arbres,2024,98,83
Pinson du Nord,2023,27,8
Pipit des arbres,2009,0,1
Pipit farlouse,2023,3,1
Pouillot fitis,2009,0,1
Pouillot siffleur,2023,2,0
Pouillot véloce,2024,34,22
Roitelet à triple bandeau,2022,2,4
Roitelet huppé,2020,1,3
Rollier d'Europe,2022,2,0
Rossignol philomèle,2023,21,25
Rougegorge familier,2024,95,46
Rougequeue à front blanc,2020,4,4
Rougequeue noir,2024,47,21
Serin cini,2023,6,4
Sittelle torchepot,2023,34,29
Tadorne de Belon,2023,1,0
Tarier des prés,2020,1,0
Tarier pâtre,2024,11,1
Tarin des aulnes,2023,26,15
Tourterelle des bois,2023,3,5
Tourterelle turque,2024,47,44
Traquet motteux,2019,1,0
Troglodyte mignon,2024,37,43
Vanneau huppé,2009,0,1
Verdier d'Europe,2023,44,46
