frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,1,9
Aigle botté,2009,0,2
Alouette des champs,2024,40,15
Alouette lulu,2023,35,23
Bécasse des bois,2010,0,1
Bergeronnette des ruisseaux,2016,0,6
Bergeronnette grise,2023,16,27
Bergeronnette printanière,2023,2,5
Bernache du Canada,2024,1,0
Bondrée apivore,2021,1,3
Bouvreuil pivoine,2013,0,6
Bruant jaune,2023,18,42
Bruant proyer,2024,106,47
Bruant zizi,2023,35,11
Busard cendré,2014,0,5
Buse variable,2024,205,241
Caille des blés,2022,6,1
Canard chipeau,2020,1,0
Canard colvert,2024,38,59
Canard pilet,2018,0,1
Chardonneret élégant,2023,16,25
Chevalier culblanc,2022,3,7
Chevêche d'Athéna,2023,11,9
Choucas des tours,2023,15,18
Chouette hulotte,2022,3,7
Cigogne blanche,2021,1,0
Cigogne noire,2023,2,17
Corbeau freux,2023,10,14
Corneille noire,2024,144,107
Coucou gris,2023,12,11
Crabier chevelu,2008,0,10
Cygne tuberculé,2024,7,0
Effraie des clochers,2019,1,4
Épervier d'Europe,2023,7,15
Étourneau sansonnet,2024,54,45
Faisan de Colchide,2013,0,2
Faucon crécerelle,2024,71,70
Faucon émerillon,2008,0,1
Faucon hobereau,2021,1,7
Faucon pèlerin,2017,0,3
Fauvette à tête noire,2023,134,87
Fauvette des jardins,2023,5,2
Fauvette grisette,2023,16,10
Foulque macroule,2023,7,5
Fuligule milouin,2021,2,6
Fuligule morillon,2020,1,0
Gallinule poule-d'eau,2023,3,4
Geai des chênes,2024,46,75
Gobemouche gris,2023,2,2
Goéland leucophée,2008,0,1
Grand Cormoran,2024,43,33
Grande Aigrette,2024,49,107
Grèbe castagneux,2023,2,0
Grèbe huppé,2023,11,10
Grimpereau des jardins,2024,30,28
Grive draine,2024,29,34
Grive litorne,2017,0,6
Grive mauvis,2013,0,2
Grive musicienne,2024,14,23
Grosbec casse-noyaux,2024,9,18
Héron cendré,2024,67,71
Héron garde-boeufs,2023,1,0
Hibou moyen-duc,2017,0,1
Hirondelle de fenêtre,2023,4,2
Hirondelle rustique,2024,73,65
Huppe fasciée,2023,17,41
Hypolaïs polyglotte,2023,11,9
Linotte mélodieuse,2023,12,13
Loriot d'Europe,2023,18,10
Martinet noir,2023,1,0
Martin-pêcheur d'Europe,2024,7,7
Merle noir,2024,207,197
Mésange à longue queue,2024,15,18
Mésange bleue,2024,65,59
Mésange charbonnière,2024,128,126
Mésange huppée,2022,3,8
Mésange noire,2022,1,2
Mésange nonnette,2023,6,27
Milan noir,2024,8,4
Milan royal,2024,18,12
Moineau domestique,2024,156,136
Perdrix rouge,2018,0,1
Pic épeiche,2024,46,51
Pic épeichette,2023,2,1
Pic mar,2023,3,8
Pic noir,2023,3,10
Pic vert,2023,41,28
Pie bavarde,2024,137,127
Pie-grièche à tête rousse,2017,0,10
Pie-grièche écorcheur,2023,39,37
Pigeon biset domestique,2024,14,6
Pigeon ramier,2024,145,94
Pinson des arbres,2024,214,175
Pinson du Nord,2023,4,6
Pipit des arbres,2023,4,12
Pipit farlouse,2023,1,2
Pipit spioncelle,2017,0,1
Pouillot fitis,2010,0,3
Pouillot siffleur,2021,1,0
Pouillot véloce,2024,96,47
Râle d'eau,2022,1,0
Roitelet à triple bandeau,2023,5,8
Roitelet huppé,2017,0,5
Rossignol philomèle,2023,48,38
Rougegorge familier,2024,115,96
Rougequeue à front blanc,2023,9,2
Rougequeue noir,2023,19,31
Rousserolle effarvatte,2023,3,0
Sarcelle d'hiver,2018,0,2
Serin cini,2023,2,3
Sittelle torchepot,2024,42,52
Tarier pâtre,2024,54,74
Torcol fourmilier,2009,0,2
Tourterelle des bois,2023,23,24
Tourterelle turque,2023,41,49
Traquet motteux,2023,1,0
Troglodyte mignon,2024,54,58
Vanneau huppé,2018,0,7
Verdier d'Europe,2024,17,19
