frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,126,39
Aigrette garzette,2024,118,153
Alouette des champs,2024,337,350
Alouette lulu,2020,2,4
Barge à queue noire,2017,0,1
Barge rousse,2015,0,1
Bécasseau minute,2009,0,2
Bécasseau sanderling,2019,1,4
Bécasseau variable,2023,2,5
Bécasseau violet,2015,0,1
Bécasse des bois,2022,3,2
Bécassine des marais,2023,22,20
Bergeronnette des ruisseaux,2023,59,87
Bergeronnette flavéole (M.f.flavissima),2021,3,0
Bergeronnette grise,2024,394,233
Bergeronnette printanière,2021,6,2
Bernache cravant,2024,103,26
Bihoreau gris,2012,0,1
Bondrée apivore,2023,3,3
Bouscarle de Cetti,2024,128,121
Bouvreuil pivoine,2024,61,59
Bruant des neiges,2022,1,12
Bruant des roseaux,2022,8,10
Bruant jaune,2023,62,129
Bruant lapon,2020,1,6
Bruant zizi,2024,64,40
Busard des roseaux,2022,3,0
Busard Saint-Martin,2022,3,2
Buse variable,2024,532,381
Caille des blés,2009,0,1
Canard chipeau,2017,0,2
Canard colvert,2023,174,225
Canard de Barbarie,2018,0,1
Canard siffleur,2011,0,3
Canard souchet,2019,1,6
Chardonneret élégant,2024,126,89
Chevalier aboyeur,2021,1,0
Chevalier culblanc,2020,1,29
Chevalier gambette,2021,1,0
Chevalier guignette,2023,14,22
Chevalier sylvain,2013,0,1
Chevêche d'Athéna,2023,1,1
Choucas des tours,2024,105,69
Chouette hulotte,2024,13,7
Cisticole des joncs,2023,59,85
Combattant varié,2020,1,0
Cormoran huppé,2024,88,126
Corneille noire,2024,109,23
Coucou gris,2021,2,4
Courlis cendré,2024,5,3
Courlis corlieu,2021,3,8
Crabier chevelu,2020,20,0
Crave à bec rouge,2020,3,0
Cygne chanteur,2020,1,0
Cygne tuberculé,2023,10,0
Effraie des clochers,2020,4,10
Eider à duvet,2021,1,0
Épervier d'Europe,2024,43,52
Étourneau sansonnet,2023,68,30
Faisan de Colchide,2023,31,43
Faisan vénéré,2017,0,1
Faucon crécerelle,2024,367,365
Faucon émerillon,2020,2,3
Faucon hobereau,2020,1,2
Faucon pèlerin,2024,60,111
Fauvette à tête noire,2024,132,31
Fauvette des jardins,2023,21,3
Fauvette grisette,2023,63,139
Fauvette pitchou,2022,8,11
Fou de Bassan,2024,99,92
Foulque macroule,2024,155,138
Fuligule milouin,2011,0,1
Fuligule morillon,2020,1,26
Fulmar boréal,2022,7,22
Gallinule poule-d'eau,2024,230,195
Geai des chênes,2024,58,15
Gobemouche gris,2023,8,7
Gobemouche noir,2016,0,1
Goéland argenté,2024,174,181
Goéland brun,2024,59,47
Goéland cendré,2024,47,23
Goéland marin,2024,74,66
Grand Corbeau,2024,64,89
Grand Cormoran,2024,55,39
Grand Gravelot,2023,2,7
Grand Labbe,2016,0,1
Grèbe castagneux,2024,184,176
Grèbe esclavon,2023,8,6
Grèbe huppé,2022,25,29
Grimpereau des jardins,2024,134,53
Grive draine,2024,137,86
Grive litorne,2024,38,19
Grive mauvis,2024,89,64
Grive musicienne,2024,111,26
Grosbec casse-noyaux,2017,0,2
Guêpier d'Europe,2010,0,1
Guillemot de Troïl,2024,8,9
Harle bièvre,2012,0,1
Harle huppé,2022,1,0
Harle piette,2010,0,4
Héron cendré,2024,84,109
Héron garde-boeufs,2024,116,47
Héron pourpré,2023,3,5
Hibou des marais,2018,0,1
Hibou moyen-duc,2023,1,1
Hirondelle de fenêtre,2023,38,17
Hirondelle de rivage,2023,82,81
Hirondelle de rochers,2009,0,1
Hirondelle rustique,2023,116,59
Huîtrier pie,2024,57,52
Labbe pomarin,2013,0,1
Linotte mélodieuse,2024,177,283
Locustelle tachetée,2012,0,1
Macareux moine,2016,0,1
Martinet noir,2023,18,9
Martin-pêcheur d'Europe,2023,18,18
Merle à plastron,2021,1,1
Merle noir,2024,216,69
Mésange à longue queue,2024,68,41
Mésange bleue,2024,147,32
Mésange charbonnière,2024,117,31
Mésange huppée,2023,26,50
Mésange noire,2021,1,5
Mésange nonnette,2024,20,21
Milan noir,2012,0,1
Milan royal,2022,1,0
Moineau domestique,2024,70,14
Moineau friquet,2013,0,1
Mouette mélanocéphale,2024,256,175
Mouette pygmée,2021,1,0
Mouette rieuse,2024,136,68
Mouette tridactyle,2022,3,7
Oie à bec court,2020,6,0
Ouette d'Égypte,2009,0,1
Perdrix rouge,2016,0,3
Phragmite des joncs,2021,3,2
Pic épeiche,2024,44,37
Pic épeichette,2023,6,1
Pic mar,2024,15,0
Pic noir,2024,9,12
Pic vert,2024,62,36
Pie bavarde,2024,60,14
Pigeon biset domestique,2024,36,68
Pigeon biset (origine naturelle),2009,0,1
Pigeon colombin,2024,80,59
Pigeon ramier,2024,189,24
Pingouin torda,2024,34,28
Pinson des arbres,2024,265,79
Pinson du Nord,2022,2,15
Pipit farlouse,2024,312,301
Pipit maritime,2023,31,78
Pipit spioncelle,2022,11,11
Plongeon arctique,2023,3,4
Plongeon catmarin,2024,17,11
Plongeon imbrin,2023,27,15
Pluvier argenté,2020,1,0
Pluvier doré,2024,77,48
Pouillot à grands sourcils,2016,0,1
Pouillot fitis,2022,4,8
Pouillot véloce,2024,335,186
Puffin des Anglais,2021,4,4
Puffin des Baléares,2022,3,4
Râle d'eau,2021,3,3
Roitelet à triple bandeau,2023,76,63
Roitelet huppé,2024,28,41
Rougegorge familier,2024,242,40
Rougequeue noir,2022,2,0
Rousserolle effarvatte,2010,0,1
Sarcelle d'été,2018,0,9
Sarcelle d'hiver,2024,9,14
Serin cini,2024,60,30
Sittelle torchepot,2024,92,46
Spatule blanche,2018,0,1
