frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,813,919
Aigle botté,2019,3,0
Aigrette garzette,2023,17,4
Alouette des champs,2024,274,430
Alouette lulu,2024,266,339
Autour des palombes,2024,35,32
Barge rousse,2016,0,1
Bécasseau variable,2022,1,0
Bécasse des bois,2021,1,10
Bécassine des marais,2023,3,5
Bergeronnette des ruisseaux,2023,8,20
Bergeronnette flavéole (M.f.flavissima),2014,0,1
Bergeronnette grise,2024,165,191
Bergeronnette printanière,2023,15,8
Bernache du Canada,2023,5,0
Bondrée apivore,2023,49,66
Bouscarle de Cetti,2024,28,14
Bouvreuil pivoine,2021,2,7
Bruant des roseaux,2021,4,9
Bruant jaune,2024,70,104
Bruant proyer,2024,42,103
Bruant zizi,2024,255,436
Busard cendré,2023,36,102
Busard des roseaux,2023,4,4
Busard Saint-Martin,2024,81,289
Buse variable,2024,336,675
Caille des blés,2023,8,4
Canard colvert,2024,48,120
Canard siffleur,2020,3,0
Canard souchet,2018,0,1
Chardonneret élégant,2024,464,939
Chevalier aboyeur,2023,7,1
Chevalier culblanc,2024,22,14
Chevalier gambette,2022,1,0
Chevalier guignette,2021,2,1
Chevalier sylvain,2020,1,0
Chevêche d'Athéna,2024,8,15
Choucas des tours,2024,245,771
Chouette hulotte,2024,37,99
Cigogne blanche,2019,1,1
Cigogne noire,2023,4,8
Circaète Jean-le-Blanc,2024,74,102
Cisticole des joncs,2024,32,2
Cochevis huppé,2023,4,7
Corbeau freux,2024,32,23
Corneille noire,2024,296,1578
Coucou gris,2024,228,421
Courlis cendré,2018,0,1
Cygne tuberculé,2024,3,1
Effraie des clochers,2024,21,44
Élanion blanc,2024,28,0
Engoulevent d'Europe,2023,11,9
Épervier d'Europe,2024,71,81
Étourneau sansonnet,2024,917,1743
Faisan de Colchide,2024,90,122
Faucon crécerelle,2024,248,1117
Faucon émerillon,2024,5,3
Faucon hobereau,2023,28,38
Faucon pèlerin,2024,4,4
Fauvette à tête noire,2024,571,370
Fauvette des jardins,2023,37,34
Fauvette grisette,2023,101,194
Foulque macroule,2024,15,4
Gallinule poule-d'eau,2023,15,32
Geai des chênes,2024,159,199
Gobemouche gris,2023,40,37
Gobemouche noir,2022,13,19
Goéland brun,2024,2,5
Goéland leucophée,2023,4,0
Grand Cormoran,2024,44,107
Grande Aigrette,2024,34,14
Grèbe castagneux,2023,4,2
Grèbe huppé,2018,0,2
Grimpereau des jardins,2024,79,37
Grive draine,2024,66,52
Grive litorne,2024,14,16
Grive mauvis,2023,29,40
Grive musicienne,2024,449,224
Grosbec casse-noyaux,2024,50,41
Guêpier d'Europe,2020,2,0
Héron cendré,2024,120,679
Héron garde-boeufs,2024,151,35
Héron pourpré,2022,1,0
Hibou moyen-duc,2024,8,3
Hirondelle de fenêtre,2023,110,526
Hirondelle de rivage,2023,7,1
Hirondelle rustique,2024,277,852
Huppe fasciée,2024,95,141
Hypolaïs polyglotte,2023,114,101
Linotte mélodieuse,2024,202,436
Loriot d'Europe,2023,124,76
Martinet noir,2023,157,30
Martin-pêcheur d'Europe,2023,11,9
Merle à plastron,2020,1,0
Merle noir,2024,1454,1765
Mésange à longue queue,2024,84,127
Mésange bleue,2024,1100,1363
Mésange charbonnière,2024,1184,1491
Mésange huppée,2023,9,11
Mésange noire,2022,12,3
Mésange nonnette,2023,11,5
Milan noir,2024,14,21
Milan royal,2023,2,4
Moineau domestique,2024,1382,1663
Mouette mélanocéphale,2024,2,5
Mouette rieuse,2024,16,286
Oedicnème criard,2024,86,153
Oie cendrée,2024,7,13
Perdrix grise,2023,5,9
Perdrix rouge,2024,50,113
Pic épeiche,2024,175,182
Pic épeichette,2024,23,40
Pic mar,2024,28,2
Pic noir,2024,48,38
Pic vert,2024,258,359
Pie bavarde,2024,196,1427
Pie-grièche à tête rousse,2016,0,5
Pie-grièche écorcheur,2023,98,59
Pigeon biset domestique,2024,44,1059
Pigeon colombin,2024,14,20
Pigeon ramier,2024,1215,1761
Pinson des arbres,2024,1311,1803
Pinson du Nord,2024,11,59
Pipit des arbres,2024,119,70
Pipit farlouse,2024,77,303
Pluvier doré,2022,2,11
Pouillot de Bonelli,2023,12,0
Pouillot fitis,2024,20,21
Pouillot siffleur,2023,51,32
Pouillot véloce,2024,346,336
Roitelet à triple bandeau,2023,52,41
Roitelet huppé,2023,11,16
Rossignol philomèle,2024,162,177
Rougegorge familier,2024,999,975
Rougequeue à front blanc,2023,7,12
Rougequeue noir,2024,414,808
Rousserolle effarvatte,2022,3,5
Sarcelle d'hiver,2023,3,0
Serin cini,2024,138,73
Sittelle torchepot,2024,97,33
Spatule blanche,2021,2,0
Sterne pierregarin,2023,14,3
Tadorne de Belon,2024,4,0
Tarier des prés,2023,7,5
Tarier pâtre,2024,186,103
Tarin des aulnes,2024,27,20
Torcol fourmilier,2018,0,3
Tourterelle des bois,2023,184,200
Tourterelle rieuse,2011,0,3
Tourterelle turque,2024,1093,1489
Traquet motteux,2023,27,15
Troglodyte mignon,2024,149,179
Vanneau huppé,2024,36,201
Verdier d'Europe,2024,665,1074
