frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,8,15
Alouette des champs,2022,66,26
Alouette lulu,2024,14,7
Autour des palombes,2023,2,5
Bécasse des bois,2021,1,2
Bécassine des marais,2021,1,8
Bec-croisé des sapins,2016,0,2
Bergeronnette des ruisseaux,2024,16,25
Bergeronnette grise,2023,21,36
Bergeronnette printanière,2019,1,7
Bondrée apivore,2023,5,18
Bouvreuil pivoine,2021,12,28
Bruant des roseaux,2022,1,3
Bruant jaune,2023,16,46
Bruant proyer,2023,6,4
Bruant zizi,2024,16,2
Busard cendré,2013,0,1
Busard des roseaux,2018,0,3
Busard Saint-Martin,2015,0,2
Buse variable,2023,31,104
Canard colvert,2024,31,36
Chardonneret élégant,2023,15,23
Chevalier culblanc,2021,1,4
Chevalier guignette,2017,0,2
Choucas des tours,2023,5,30
Chouette hulotte,2023,2,7
Cigogne blanche,2023,2,5
Cigogne noire,2022,8,19
Cincle plongeur (C.c.cinclus),2024,9,28
Corbeau freux,2023,1,15
Corneille noire,2022,28,41
Coucou gris,2021,6,11
Cygne tuberculé,2017,0,44
Effraie des clochers,2015,0,3
Engoulevent d'Europe,2020,1,0
Épervier d'Europe,2021,5,16
Étourneau sansonnet,2022,15,39
Faucon crécerelle,2022,18,18
Faucon hobereau,2020,3,5
Faucon kobez,2015,0,1
Faucon pèlerin,2021,1,0
Fauvette à tête noire,2023,52,37
Fauvette babillarde,2020,2,13
Fauvette des jardins,2022,3,22
Fauvette grisette,2022,6,7
Foulque macroule,2024,4,1
Gallinule poule-d'eau,2024,9,24
Geai des chênes,2023,22,40
Gobemouche gris,2021,1,7
Gobemouche noir,2014,0,1
Grand Corbeau,2023,5,1
Grand Cormoran,2024,8,13
Grande Aigrette,2024,11,28
Grèbe castagneux,2024,3,19
Grimpereau des bois,2024,2,3
Grimpereau des jardins,2023,35,20
Grive draine,2023,43,40
Grive litorne,2022,21,55
Grive mauvis,2021,10,6
Grive musicienne,2023,23,34
Grosbec casse-noyaux,2023,55,28
Guêpier d'Europe,2023,3,1
Héron cendré,2024,18,50
Héron pourpré,2011,0,1
Hirondelle de fenêtre,2023,16,26
Hirondelle de rivage,2017,0,6
Hirondelle rustique,2023,21,45
Huppe fasciée,2022,1,2
Hypolaïs polyglotte,2023,5,8
Linotte mélodieuse,2023,17,16
Locustelle tachetée,2017,0,1
Loriot d'Europe,2021,9,9
Martinet noir,2023,18,39
Martin-pêcheur d'Europe,2024,26,62
Merle noir,2024,81,85
Mésange à longue queue,2023,7,28
Mésange bleue,2024,76,44
Mésange boréale,2021,6,14
Mésange charbonnière,2024,94,71
Mésange huppée,2023,4,12
Mésange noire,2023,1,13
Mésange nonnette,2024,43,28
Milan noir,2023,31,35
Milan royal,2024,48,89
Moineau domestique,2024,14,29
Moineau friquet,2022,13,28
Petit Gravelot,2016,0,1
Phragmite des joncs,2014,0,1
Pic cendré,2021,1,1
Pic épeiche,2023,41,25
Pic épeichette,2021,2,3
Pic mar,2024,16,7
Pic noir,2024,6,17
Pic vert,2024,9,17
Pie bavarde,2024,11,34
Pie-grièche écorcheur,2023,10,31
Pie-grièche grise,2020,2,0
Pigeon biset domestique,2023,6,17
Pigeon colombin,2024,1,4
Pigeon ramier,2023,39,65
Pinson des arbres,2024,136,86
Pinson du Nord,2021,4,3
Pipit des arbres,2023,5,19
Pipit farlouse,2021,11,3
Pipit spioncelle,2024,3,0
Pouillot fitis,2021,13,27
Pouillot siffleur,2023,15,15
Pouillot véloce,2023,51,35
Râle d'eau,2008,0,1
Rémiz penduline,2019,1,0
Roitelet à triple bandeau,2024,8,14
Roitelet huppé,2023,6,28
Rossignol philomèle,2021,12,22
Rougegorge familier,2024,74,58
Rougequeue à front blanc,2022,7,29
Rougequeue noir,2023,22,23
Rousserolle effarvatte,2018,0,2
Serin cini,2022,5,11
Sittelle torchepot,2022,35,30
Sterne pierregarin,2016,0,1
Tarier des prés,2019,1,1
Tarier pâtre,2023,11,12
Tarin des aulnes,2023,12,0
Tichodrome échelette,2019,1,0
Torcol fourmilier,2018,0,6
Tourterelle des bois,2021,3,19
Tourterelle turque,2024,15,46
Traquet motteux,2021,4,1
Troglodyte mignon,2023,62,46
Vanneau huppé,2020,1,8
Verdier d'Europe,2023,16,22
