frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,81,43
Aigrette garzette,2023,14,36
Alouette des champs,2023,61,36
Alouette lulu,2023,53,41
Bécasseau minute,2017,0,1
Bécasseau variable,2022,2,3
Bécasse des bois,2015,0,3
Bécassine des marais,2023,10,12
Bec-croisé des sapins,2015,0,2
Bergeronnette des ruisseaux,2023,33,34
Bergeronnette grise,2023,162,172
Bergeronnette printanière,2023,20,44
Bernache cravant,2015,0,1
Bihoreau gris,2023,23,20
Bondrée apivore,2021,4,21
Bouscarle de Cetti,2023,5,0
Bouvreuil pivoine,2021,8,8
Bruant des roseaux,2023,39,64
Bruant fou,2019,1,0
Bruant jaune,2021,9,6
Bruant proyer,2023,13,33
Bruant zizi,2023,91,74
Busard cendré,2019,1,6
Busard des roseaux,2022,3,10
Busard Saint-Martin,2023,9,53
Buse variable,2023,358,524
Butor étoilé,2013,0,1
Caille des blés,2023,7,11
Canard chipeau,2023,6,28
Canard colvert,2023,193,288
Canard mandarin,2022,1,0
Canard pilet,2021,1,1
Canard siffleur,2020,1,4
Canard souchet,2023,2,1
Chardonneret élégant,2023,263,449
Chevalier aboyeur,2015,0,3
Chevalier culblanc,2023,20,22
Chevalier guignette,2023,31,39
Chevêche d'Athéna,2023,55,128
Choucas des tours,2023,116,87
Chouette hulotte,2023,15,91
Cigogne blanche,2023,23,22
Cigogne noire,2023,4,1
Cincle plongeur (C.c.cinclus),2017,0,6
Circaète Jean-le-Blanc,2023,2,3
Cisticole des joncs,2023,67,16
Conure veuve,2020,1,0
Corbeau freux,2023,284,280
Corneille noire,2023,761,1102
Coucou gris,2023,40,65
Courlis cendré,2023,8,120
Crabier chevelu,2022,1,0
Cygne tuberculé,2023,139,244
Échasse blanche,2019,1,0
Effraie des clochers,2023,11,62
Élanion blanc,2014,0,4
Épervier d'Europe,2023,51,92
Étourneau sansonnet,2023,649,749
Faisan de Colchide,2023,37,116
Faisan vénéré,2021,3,0
Faucon crécerelle,2023,354,393
Faucon émerillon,2022,2,4
Faucon hobereau,2022,7,27
Faucon pèlerin,2023,7,26
Fauvette à tête noire,2023,776,855
Fauvette babillarde,2023,3,5
Fauvette des jardins,2023,4,11
Fauvette grisette,2023,187,360
Foulque macroule,2023,71,86
Fuligule milouin,2023,3,16
Fuligule morillon,2020,1,22
Gallinule poule-d'eau,2023,47,93
Geai des chênes,2023,293,381
Gobemouche gris,2023,11,26
Gobemouche noir,2023,31,30
Goéland brun,2021,2,1
Goéland cendré,2012,0,2
