frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,231,358
Aigrette garzette,2024,143,178
Alouette calandrelle,2020,2,0
Alouette des champs,2024,22,29
Alouette lulu,2023,14,8
Autour des palombes,2021,3,3
Avocette élégante,2023,44,27
Barge à queue noire,2023,16,24
Barge rousse,2023,44,119
Bécasseau cocorli,2022,3,15
Bécasseau maubèche,2023,14,29
Bécasseau minute,2023,1,8
Bécasseau sanderling,2024,154,355
Bécasseau variable,2024,100,215
Bécasseau violet,2023,1,0
Bécasse des bois,2024,2,1
Bécassine des marais,2022,5,8
Bec-croisé des sapins,2019,5,5
Bergeronnette des ruisseaux,2024,38,163
Bergeronnette flavéole (M.f.flavissima),2022,9,16
Bergeronnette grise,2024,377,657
Bergeronnette printanière,2023,48,274
Bernache cravant,2024,140,302
Bernache nonnette,2016,0,1
Bondrée apivore,2023,4,4
Bouscarle de Cetti,2024,389,500
Bouvreuil pivoine,2022,2,2
Bruant des neiges,2021,12,5
Bruant des roseaux,2022,10,30
Bruant fou,2020,1,0
Bruant jaune,2019,1,3
Bruant lapon,2010,0,1
Bruant ortolan,2011,0,1
Bruant proyer,2020,1,6
Bruant zizi,2024,48,84
Busard cendré,2024,120,59
Busard des roseaux,2024,120,125
Busard pâle,2023,11,0
Busard Saint-Martin,2024,20,63
Buse variable,2024,71,137
Canard chipeau,2022,17,198
Canard colvert,2024,261,451
Canard pilet,2023,7,24
Canard siffleur,2022,14,77
Canard souchet,2024,182,369
Chardonneret élégant,2024,201,299
Chevalier aboyeur,2023,39,25
Chevalier culblanc,2023,22,36
Chevalier gambette,2024,41,27
Chevalier guignette,2023,81,187
Chevalier sylvain,2022,2,2
Chevêche d'Athéna,2017,0,1
Choucas des tours,2023,9,9
Chouette hulotte,2023,16,10
Cigogne blanche,2015,0,3
Cigogne noire,2023,2,2
Circaète Jean-le-Blanc,2023,3,14
Cisticole des joncs,2024,156,117
Cochevis huppé,2024,65,185
Combattant varié,2023,4,3
Corbeau freux,2013,0,4
Cormoran huppé,2023,5,0
Corneille noire,2024,145,203
Coucou gris,2023,10,22
Courlis cendré,2023,46,66
Courlis corlieu,2023,58,194
Cygne noir,2023,190,381
Cygne tuberculé,2024,352,581
Dendrocygne fauve,2022,1,0
Échasse blanche,2023,78,24
Effraie des clochers,2021,5,16
Eider à duvet,2023,1,1
Élanion blanc,2023,44,0
Engoulevent d'Europe,2023,38,59
Épervier d'Europe,2023,45,92
Érismature rousse,2019,1,12
Étourneau roselin,2013,0,1
Étourneau sansonnet,2024,35,98
Faisan de Colchide,2024,34,13
Faucon crécerelle,2024,186,280
Faucon d'Éléonore,2011,0,1
Faucon émerillon,2023,14,20
Faucon hobereau,2023,15,43
Faucon pèlerin,2023,20,16
Fauvette à tête noire,2024,87,90
Fauvette des jardins,2023,8,3
Fauvette grisette,2023,175,225
Fauvette pitchou,2023,1,1
Fou de Bassan,2024,34,39
Foulque macroule,2024,227,582
Fuligule milouin,2024,187,409
Fuligule milouinan,2021,7,18
Fuligule morillon,2023,98,318
Fuligule nyroca,2014,0,9
Fulmar boréal,2023,2,2
Gallinule poule-d'eau,2023,126,199
Garrot à oeil d'or,2021,9,104
Geai des chênes,2024,57,95
Gobemouche gris,2023,5,12
Gobemouche noir,2023,20,13
Goéland à ailes blanches,2018,0,2
Goéland argenté,2024,134,292
Goéland bourgmestre,2018,0,6
Goéland brun,2024,126,315
Goéland cendré,2024,221,457
Goéland d'Audouin,2012,0,2
Goéland leucophée,2023,43,104
Goéland marin,2024,151,295
Goéland railleur,2021,4,3
Gorgebleue à miroir,2021,3,9
Grand Cormoran,2024,166,237
Grande Aigrette,2023,5,1
Grand Gravelot,2024,93,242
Grand Labbe,2023,11,17
Gravelot à collier interrompu,2024,184,258
Grèbe à cou noir,2022,55,372
Grèbe castagneux,2023,274,584
Grèbe esclavon,2018,0,72
Grèbe huppé,2023,20,87
Grimpereau des jardins,2024,57,43
Grive draine,2024,42,80
Grive litorne,2023,3,3
Grive mauvis,2022,3,8
Grive musicienne,2024,22,60
Grosbec casse-noyaux,2021,3,3
Guêpier d'Europe,2016,0,3
Guifette leucoptère,2015,0,1
Guifette moustac,2021,3,11
Guifette noire,2022,35,141
Guillemot de Troïl,2024,6,37
Harelde boréale,2023,6,16
Harle huppé,2023,1,5
Héron cendré,2024,162,211
Héron garde-boeufs,2024,82,12
Héron pourpré,2017,0,2
Hibou des marais,2023,3,6
