frname,lastobs,newcount,oldcount
Accenteur alpin,2017,0,3
Accenteur mouchet,2023,25,20
Aigle royal,2022,3,7
Alouette des champs,2022,8,9
Alouette lulu,2023,19,14
Autour des palombes,2021,1,3
Bec-croisé des sapins,2023,17,18
Bergeronnette des ruisseaux,2023,10,15
Bergeronnette grise,2023,23,13
Bergeronnette printanière,2021,3,0
Bondrée apivore,2023,3,8
Bouvreuil pivoine,2022,6,13
Bruant des roseaux,2022,1,0
Bruant fou,2022,13,13
Bruant jaune,2022,4,2
Bruant ortolan,2014,0,3
Bruant zizi,2023,6,4
Busard cendré,2018,0,1
Busard des roseaux,2021,1,0
Busard Saint-Martin,2015,0,3
Buse variable,2023,31,44
Canard colvert,2022,3,3
Chardonneret élégant,2023,20,19
Chouette hulotte,2023,10,6
Cincle plongeur,2022,11,8
Circaète Jean-le-Blanc,2023,31,37
Corneille noire,2023,13,21
Coucou gris,2023,26,25
Engoulevent d'Europe,2016,0,3
Épervier d'Europe,2023,7,9
Étourneau sansonnet,2022,5,3
Faisan de Colchide,2022,1,3
Faucon crécerelle,2023,15,27
Faucon hobereau,2023,1,2
Faucon pèlerin,2023,3,5
Fauvette à tête noire,2023,49,46
Fauvette des jardins,2023,1,2
Fauvette grisette,2023,13,19
Fauvette mélanocéphale,2023,6,1
Fauvette passerinette,2023,6,11
Fauvette pitchou,2023,22,20
Geai des chênes,2023,36,24
Gobemouche noir,2023,9,22
Goéland leucophée,2022,2,12
Grand Corbeau,2023,33,35
Grand Cormoran,2023,7,12
Grèbe huppé,2014,0,2
Grimpereau des bois,2023,1,1
Grimpereau des jardins,2023,32,22
Grive draine,2023,32,34
Grive litorne,2022,2,5
Grive mauvis,2021,6,0
Grive musicienne,2023,11,14
Grosbec casse-noyaux,2023,15,6
Guêpier d'Europe,2022,6,5
Héron cendré,2023,2,13
Hibou moyen-duc,2023,1,0
Hirondelle de fenêtre,2022,7,4
Hirondelle de rochers,2021,7,23
Hirondelle rustique,2023,7,8
Huppe fasciée,2022,5,4
Hypolaïs polyglotte,2023,3,6
Linotte mélodieuse,2022,11,4
Loriot d'Europe,2023,10,2
Martinet à ventre blanc,2023,2,1
Martinet noir,2022,4,9
Martin-pêcheur d'Europe,2015,0,2
Merle noir,2023,50,57
Mésange à longue queue,2023,19,14
Mésange bleue,2023,43,33
Mésange charbonnière,2023,64,53
Mésange huppée,2023,39,32
Mésange noire,2023,41,42
Mésange nonnette,2023,2,4
Milan noir,2023,8,21
Milan royal,2023,7,4
Moineau domestique,2023,13,10
Moineau friquet,2018,0,3
Monticole bleu,2009,0,1
Monticole de roche,2011,0,2
Perdrix rouge,2023,12,4
Petit-duc scops,2023,1,0
Pic épeiche,2023,25,30
Pic épeichette,2019,1,5
Pic noir,2023,10,9
Pic vert,2023,22,19
Pie bavarde,2023,4,5
Pie-grièche à tête rousse,2019,1,0
Pie-grièche écorcheur,2023,3,4
Pigeon biset domestique,2013,0,1
Pigeon ramier,2023,31,27
Pinson des arbres,2023,145,101
Pinson du Nord,2022,19,2
Pipit des arbres,2023,24,25
Pipit farlouse,2023,29,2
Pouillot de Bonelli,2021,1,2
Pouillot fitis,2020,1,1
Pouillot véloce,2023,32,48
Roitelet à triple bandeau,2023,22,33
Roitelet huppé,2023,7,10
Rollier d'Europe,2021,3,0
Rossignol philomèle,2023,20,18
Rougegorge familier,2023,81,76
Rougequeue à front blanc,2023,9,15
Rougequeue noir,2023,30,27
Serin cini,2023,13,15
Sittelle torchepot,2023,24,29
Tarier des prés,2012,0,2
Tarier pâtre,2022,14,6
Tarin des aulnes,2022,26,13
Torcol fourmilier,2021,2,2
Tourterelle des bois,2014,0,1
Tourterelle turque,2023,4,1
Traquet motteux,2021,4,1
Troglodyte mignon,2023,43,31
Vanneau huppé,2011,0,1
Vautour fauve,2023,26,21
Vautour moine,2021,1,1
Venturon montagnard,2022,7,3
Verdier d'Europe,2023,6,5
