frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,118,16
Aigrette garzette,2024,4,4
Alouette des champs,2024,4,5
Alouette lulu,2019,0,2
Bécasse des bois,2022,3,3
Bécassine des marais,2023,5,2
Bergeronnette des ruisseaux,2023,17,9
Bergeronnette grise,2024,55,13
Bondrée apivore,2020,1,1
Bouscarle de Cetti,2019,1,0
Bouvreuil pivoine,2024,53,7
Bruant des roseaux,2022,1,1
Bruant jaune,2023,10,6
Bruant proyer,2022,1,0
Bruant zizi,2023,22,3
Buse variable,2024,96,18
Caille des blés,2023,3,0
Canard colvert,2024,63,5
Canard mandarin,2023,1,0
Canard pilet,2017,0,1
Canard siffleur,2022,7,0
Chardonneret élégant,2024,94,15
Chevalier culblanc,2022,11,5
Chevalier gambette,2022,1,0
Chevalier guignette,2023,3,1
Chevêche d'Athéna,2019,1,1
Choucas des tours,2024,92,17
Chouette hulotte,2024,11,7
Cigogne blanche,2022,5,0
Corbeau freux,2024,37,4
Corneille noire,2024,125,10
Coucou gris,2023,19,3
Cygne tuberculé,2018,0,2
Effraie des clochers,2024,26,4
Épervier d'Europe,2024,42,6
Étourneau sansonnet,2024,101,10
Faisan de Colchide,2024,29,5
Faucon crécerelle,2024,41,11
Faucon hobereau,2023,11,2
Faucon pèlerin,2017,0,1
Fauvette à tête noire,2024,88,7
Fauvette des jardins,2022,14,2
Fauvette grisette,2018,0,1
Foulque macroule,2022,7,4
Gallinule poule-d'eau,2024,68,6
Geai des chênes,2024,105,16
Gobemouche gris,2023,37,3
Gobemouche noir,2022,1,0
Goéland argenté,2022,4,3
Goéland brun,2020,1,0
Goéland cendré,2019,2,2
Grand Corbeau,2021,4,0
Grand Cormoran,2024,33,2
Grande Aigrette,2021,3,2
Grèbe castagneux,2022,2,5
Grimpereau des jardins,2024,58,7
Grive draine,2024,48,11
Grive litorne,2024,29,5
Grive mauvis,2024,35,7
Grive musicienne,2024,116,13
Grosbec casse-noyaux,2022,3,2
Héron cendré,2024,41,6
Héron garde-boeufs,2023,1,0
Hibou moyen-duc,2024,29,3
Hirondelle de fenêtre,2023,29,3
Hirondelle de rivage,2022,5,2
Hirondelle rustique,2024,84,9
Huppe fasciée,2019,1,0
Hypolaïs polyglotte,2020,5,2
Linotte mélodieuse,2024,43,7
Martinet noir,2023,50,3
Martin-pêcheur d'Europe,2023,36,5
Merle noir,2024,193,22
Mésange à longue queue,2024,58,8
Mésange bleue,2024,175,24
Mésange charbonnière,2024,136,22
Mésange huppée,2024,2,2
Mésange noire,2023,5,1
Mésange nonnette,2024,34,9
Moineau domestique,2024,124,21
Mouette mélanocéphale,2010,0,1
Mouette rieuse,2024,9,6
Phragmite des joncs,2020,1,0
Pic épeiche,2024,87,8
Pic épeichette,2021,5,1
Pic mar,2022,6,1
Pic noir,2021,4,1
Pic vert,2024,109,6
Pie bavarde,2024,76,14
Pigeon biset domestique,2024,36,3
Pigeon ramier,2024,158,18
Pinson des arbres,2024,193,19
Pinson du Nord,2022,9,1
Pipit farlouse,2023,13,3
Pipit spioncelle,2018,0,1
Pouillot fitis,2021,3,1
Pouillot véloce,2024,121,7
Râle d'eau,2018,0,1
Roitelet à triple bandeau,2024,30,7
Roitelet huppé,2024,14,5
Rougegorge familier,2024,193,18
Rougequeue à front blanc,2020,1,1
Rougequeue noir,2023,6,2
Rousserolle effarvatte,2020,1,0
Rousserolle verderolle,2023,2,2
Serin cini,2021,1,1
Sittelle torchepot,2024,40,5
Sizerin flammé,2018,0,1
Tarier pâtre,2023,5,3
Tarin des aulnes,2024,16,2
Torcol fourmilier,2022,1,0
Tourterelle des bois,2023,6,1
Tourterelle turque,2024,87,8
Troglodyte mignon,2024,132,12
Vanneau huppé,2024,6,4
Verdier d'Europe,2024,41,14
