frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,58,67
Aigle royal,2019,1,1
Aigrette garzette,2023,48,34
Alouette des champs,2024,64,70
Alouette lulu,2024,110,158
Autour des palombes,2023,7,10
Avocette élégante,2022,2,3
Barge à queue noire,2012,0,4
Bécasseau minute,2021,1,2
Bécasseau sanderling,2023,1,0
Bécasseau variable,2024,13,9
Bécasse des bois,2023,3,3
Bécassine des marais,2024,29,91
Bécassine sourde,2020,1,1
Bergeronnette des ruisseaux,2024,150,168
Bergeronnette grise,2024,1465,581
Bergeronnette printanière,2023,49,19
Bernache nonnette,2016,0,14
Bihoreau gris,2023,7,6
Blongios nain,2012,0,4
Bondrée apivore,2023,9,27
Bouscarle de Cetti,2024,632,24
Bouvreuil pivoine,2023,41,102
Bruant des roseaux,2024,243,207
Bruant fou,2024,2,15
Bruant jaune,2024,7,14
Bruant proyer,2023,23,26
Bruant zizi,2024,297,318
Busard cendré,2011,0,1
Busard des roseaux,2023,33,25
Busard Saint-Martin,2023,10,55
Buse variable,2024,407,404
Caille des blés,2021,2,26
Canard chipeau,2024,422,310
Canard colvert,2024,1933,1174
Canard mandarin,2019,2,16
Canard pilet,2024,24,35
Canard siffleur,2023,39,131
Canard souchet,2023,35,29
Cassenoix moucheté,2009,0,1
Chardonneret élégant,2024,705,162
Chevalier aboyeur,2023,6,15
Chevalier arlequin,2018,0,3
Chevalier culblanc,2023,48,45
Chevalier gambette,2023,11,7
Chevalier grivelé,2016,0,38
Chevalier guignette,2024,503,226
Chevalier sylvain,2021,2,7
Chevêche d'Athéna,2019,1,9
Chocard à bec jaune,2021,1,0
Choucas des tours,2024,13,11
Chouette hulotte,2023,10,67
Cigogne blanche,2024,10,9
Cigogne noire,2023,3,4
Cincle plongeur (C.c.cinclus),2024,13,8
Circaète Jean-le-Blanc,2023,25,23
Cisticole des joncs,2022,1,2
Combattant varié,2022,4,3
Corbeau freux,2022,4,13
Cormoran pygmée,2023,19,0
Corneille noire,2024,2437,588
Coucou gris,2023,199,190
Courlis cendré,2016,0,13
Crabier chevelu,2023,5,8
Cygne chanteur,2021,31,0
Cygne noir,2018,0,108
Cygne siffleur,2024,28,0
Cygne tuberculé,2024,2073,929
Échasse blanche,2023,3,1
Effraie des clochers,2021,1,2
Engoulevent d'Europe,2021,4,19
Épervier d'Europe,2024,103,95
Étourneau sansonnet,2024,611,143
Faisan de Colchide,2024,67,88
Faucon crécerelle,2024,102,107
Faucon émerillon,2023,1,3
Faucon hobereau,2023,41,69
Faucon kobez,2021,2,0
Faucon pèlerin,2023,27,25
Fauvette à tête noire,2024,1434,410
Fauvette babillarde,2021,2,0
Fauvette des jardins,2021,4,9
Fauvette grisette,2023,28,65
Foulque macroule,2024,882,988
Fuligule milouin,2024,179,510
Fuligule milouinan,2018,0,18
Fuligule morillon,2024,303,440
Fuligule nyroca,2022,2,14
Gallinule poule-d'eau,2024,265,226
Garrot à oeil d'or,2021,1,13
Geai des chênes,2024,496,319
Gobemouche gris,2023,24,12
Gobemouche noir,2023,136,37
Goéland argenté,2017,0,3
Goéland brun,2023,60,96
Goéland cendré,2023,21,38
Goéland leucophée,2024,1031,547
Gorgebleue à miroir,2018,0,2
Grand Corbeau,2024,94,127
Grand Cormoran,2024,1596,628
Grand-duc d'Europe,2024,4,22
Grande Aigrette,2024,255,469
Grand Gravelot,2023,5,3
Grèbe à cou noir,2022,2,19
Grèbe castagneux,2024,704,505
Grèbe huppé,2024,637,722
Grèbe jougris,2021,2,0
Grimpereau des jardins,2024,412,225
Grive draine,2024,111,96
Grive litorne,2023,21,50
Grive mauvis,2024,56,25
Grive musicienne,2024,378,205
Grosbec casse-noyaux,2024,187,230
Guêpier d'Europe,2023,18,21
Guifette moustac,2023,6,3
Guifette noire,2023,21,10
Harelde boréale,2011,0,2
Harle bièvre,2024,398,141
Harle huppé,2022,5,27
Harle piette,2017,0,31
Héron cendré,2024,992,678
Héron garde-boeufs,2024,9,9
Héron pourpré,2023,112,161
