frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,194,228
Aigrette garzette,2021,2,5
Alouette des champs,2023,97,155
Anser cygnoid,2010,0,1
Avocette élégante,2017,0,3
Barge à queue noire,2022,2,1
Bécasseau minute,2022,1,0
Bécasseau variable,2016,0,4
Bécasse des bois,2009,0,2
Bécassine des marais,2022,22,27
Bergeronnette des ruisseaux,2022,29,27
Bergeronnette flavéole (M.f.flavissima),2016,0,1
Bergeronnette grise,2023,101,93
Bergeronnette printanière,2023,42,87
Bernache du Canada,2015,0,1
Bernache nonnette,2016,0,1
Bihoreau gris,2017,0,1
Blongios nain,2021,2,10
Bondrée apivore,2021,1,4
Bouscarle de Cetti,2022,54,8
Bouvreuil pivoine,2022,27,35
Bruant des roseaux,2023,16,31
Bruant jaune,2023,63,139
Bruant proyer,2023,51,96
Bruant zizi,2011,0,3
Busard cendré,2022,2,6
Busard des roseaux,2023,50,48
Busard Saint-Martin,2023,43,102
Buse variable,2023,88,98
Caille des blés,2022,3,15
Canard carolin,2022,5,0
Canard chipeau,2019,1,4
Canard colvert,2023,56,80
Canard mandarin,2021,1,6
Canard pilet,2020,3,5
Canard siffleur,2022,8,2
Canard souchet,2022,25,24
Chardonneret élégant,2023,191,191
Chevalier aboyeur,2022,25,29
Chevalier arlequin,2021,8,1
Chevalier culblanc,2022,40,63
Chevalier gambette,2022,27,38
Chevalier guignette,2022,37,54
Chevalier sylvain,2022,6,4
Chevêche d'Athéna,2018,0,10
Choucas des tours,2023,64,40
Chouette hulotte,2022,8,32
Cigogne blanche,2021,4,9
Combattant varié,2022,14,14
Corbeau freux,2023,56,59
Corneille noire,2023,142,162
Coucou geai,2021,1,0
Coucou gris,2022,71,53
Courlis cendré,2013,0,1
Courlis corlieu,2019,2,2
Cygne noir,2016,0,1
Cygne tuberculé,2022,91,138
Échasse blanche,2022,35,43
Effraie des clochers,2019,3,12
Épervier d'Europe,2023,26,43
Étourneau sansonnet,2023,160,122
Faisan de Colchide,2023,141,80
Faisan vénéré,2022,4,8
Faucon crécerelle,2023,103,137
Faucon émerillon,2020,2,7
Faucon hobereau,2023,8,25
Faucon pèlerin,2021,1,3
Fauvette à tête noire,2023,194,100
Fauvette babillarde,2021,6,3
Fauvette des jardins,2022,12,11
Fauvette grisette,2023,79,75
Flamant rose,2008,0,1
Foulque macroule,2023,86,140
Fuligule milouin,2022,32,27
Fuligule morillon,2022,11,16
Gallinule poule-d'eau,2023,55,95
Geai des chênes,2023,78,58
Gobemouche gris,2022,16,25
Gobemouche noir,2020,2,0
Goéland argenté,2022,10,24
Goéland brun,2022,16,23
Goéland cendré,2021,1,0
Goéland marin,2022,1,0
Gorgebleue à miroir,2022,5,14
Grand Cormoran,2022,47,58
Grande Aigrette,2022,22,32
Grand Gravelot,2021,8,8
Grèbe à cou noir,2022,41,93
Grèbe castagneux,2022,67,102
Grèbe huppé,2023,40,95
Grimpereau des jardins,2022,36,27
Grive draine,2022,6,9
Grive litorne,2022,19,55
Grive mauvis,2022,15,9
Grive musicienne,2023,113,124
Grosbec casse-noyaux,2018,0,16
Guifette noire,2019,1,2
Harle bièvre,2012,0,4
Héron cendré,2023,116,124
Héron garde-boeufs,2021,1,0
Héron pourpré,2020,1,0
Hibou des marais,2018,0,8
Hibou moyen-duc,2022,8,34
Hirondelle de fenêtre,2022,46,42
Hirondelle de rivage,2022,24,6
Hirondelle rustique,2023,81,89
Huppe fasciée,2021,1,2
Hypolaïs polyglotte,2022,10,25
Labbe à longue queue,2012,0,1
Linotte mélodieuse,2023,119,66
Locustelle tachetée,2014,0,7
Loriot d'Europe,2022,8,7
Macareux moine,2020,1,0
Martinet noir,2022,48,54
Martin-pêcheur d'Europe,2023,50,57
Merle à plastron,2022,4,2
Merle noir,2023,376,364
Mésange à longue queue,2022,91,107
Mésange bleue,2023,234,291
Mésange boréale,2015,0,5
Mésange charbonnière,2023,236,333
Mésange huppée,2022,3,6
Mésange noire,2022,7,14
Mésange nonnette,2021,7,9
Milan noir,2021,4,2
Milan royal,2021,2,1
Moineau domestique,2023,281,223
Mouette mélanocéphale,2021,3,3
Mouette pygmée,2019,1,0
Mouette rieuse,2022,69,73
Oedicnème criard,2023,3,8
Oie cendrée,2022,6,15
Ouette d'Égypte,2022,5,8
Perdrix grise,2023,60,141
Perdrix rouge,2018,0,9
Perroquet jaco,2009,0,1
Perruche à collier,2022,1,0
Perruche ondulée,2013,0,1
Petit Gravelot,2022,21,39
Phragmite des joncs,2021,9,13
Pic épeiche,2022,149,96
Pic épeichette,2022,8,2
Pic mar,2013,0,1
Pic vert,2022,131,99
Pie bavarde,2023,74,58
Pie-grièche écorcheur,2021,1,0
Pigeon biset domestique,2022,19,7
Pigeon colombin,2018,0,4
Pigeon ramier,2023,316,240
Pinson des arbres,2023,328,388
Pinson du Nord,2022,14,15
Pipit des arbres,2021,2,7
Pipit farlouse,2023,32,68
Pipit spioncelle,2021,1,3
Pluvier doré,2022,10,65
Pluvier guignard,2021,1,0
Pouillot fitis,2022,16,24
Pouillot véloce,2023,156,109
Râle d'eau,2016,0,4
Roitelet à triple bandeau,2022,8,23
Roitelet huppé,2022,30,27
Rossignol philomèle,2022,53,43
Rougegorge familier,2023,271,278
Rougequeue à front blanc,2021,7,0
Rougequeue noir,2022,114,54
Rousserolle effarvatte,2022,16,14
Rousserolle verderolle,2022,12,8
Sarcelle d'été,2021,7,11
Sarcelle d'hiver,2023,11,17
Serin cini,2022,8,20
Sittelle torchepot,2022,23,19
Sizerin flammé,2018,0,1
Sterne pierregarin,2021,6,10
Tadorne de Belon,2022,78,115
Tarier des prés,2013,0,2
Tarier pâtre,2022,23,34
Tarin des aulnes,2022,11,26
Torcol fourmilier,2011,0,1
Tournepierre à collier,2019,2,0
Tourterelle des bois,2022,25,24
Tourterelle turque,2023,128,190
Traquet motteux,2023,9,17
Troglodyte mignon,2023,182,137
Vanneau huppé,2023,68,189
Verdier d'Europe,2023,184,209
