frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,7,14
Alouette des champs,2024,71,58
Alouette lulu,2024,17,23
Autour des palombes,2022,3,6
Bécasse des bois,2023,6,3
Bécassine des marais,2024,8,4
Bécassine sourde,2022,1,0
Bec-croisé des sapins,2013,0,1
Bergeronnette des ruisseaux,2021,2,7
Bergeronnette grise,2024,33,38
Bergeronnette printanière,2023,9,11
Bernache du Canada,2023,1,0
Bihoreau gris,2017,0,1
Bondrée apivore,2023,3,6
Bouvreuil pivoine,2024,4,6
Bruant des roseaux,2023,3,17
Bruant jaune,2024,45,49
Bruant proyer,2024,31,35
Bruant zizi,2023,1,0
Busard cendré,2018,0,3
Busard des roseaux,2023,4,3
Busard pâle,2018,0,1
Busard Saint-Martin,2024,1,4
Buse variable,2024,67,85
Caille des blés,2023,7,6
Canard chipeau,2024,1,2
Canard colvert,2024,23,48
Canard pilet,2012,0,2
Canard siffleur,2012,0,2
Canard souchet,2012,0,2
Chardonneret élégant,2024,40,45
Chevalier culblanc,2021,1,2
Chevalier gambette,2013,0,1
Chevalier guignette,2022,6,7
Chevêche d'Athéna,2024,38,31
Choucas des tours,2024,66,21
Chouette hulotte,2024,10,19
Cigogne blanche,2024,40,16
Cigogne noire,2023,18,15
Corbeau freux,2024,35,22
Corneille noire,2024,132,51
Coucou gris,2023,23,35
Courlis cendré,2024,52,61
Courlis corlieu,2020,1,1
Cygne tuberculé,2024,7,17
Effraie des clochers,2023,2,4
Engoulevent d'Europe,2013,0,3
Épervier d'Europe,2023,8,22
Étourneau sansonnet,2024,80,61
Faisan de Colchide,2013,0,2
Faucon crécerelle,2023,27,42
Faucon émerillon,2020,1,0
Faucon hobereau,2023,3,13
Faucon kobez,2017,0,1
Faucon pèlerin,2024,4,7
Fauvette à tête noire,2024,52,50
Fauvette babillarde,2023,13,30
Fauvette des jardins,2023,6,29
Fauvette grisette,2023,27,31
Foulque macroule,2024,10,22
Fuligule milouin,2019,1,6
Fuligule morillon,2017,0,5
Gallinule poule-d'eau,2024,6,13
Garrot à oeil d'or,2020,3,0
Geai des chênes,2024,27,30
Gobemouche à collier,2023,18,38
Gobemouche gris,2021,1,6
Gobemouche noir,2023,1,0
Grand Corbeau,2024,23,10
Grand Cormoran,2024,29,37
Grand-duc d'Europe,2010,0,2
Grande Aigrette,2024,23,38
Grèbe castagneux,2020,1,19
Grèbe huppé,2021,4,15
Grimpereau des bois,2024,4,17
Grimpereau des jardins,2023,23,28
Grive draine,2024,4,28
Grive litorne,2024,13,38
Grive mauvis,2024,2,8
Grive musicienne,2024,28,22
Grosbec casse-noyaux,2024,11,20
Guêpier d'Europe,2023,1,1
Guifette noire,2012,0,2
Harle bièvre,2024,1,3
Héron cendré,2024,29,46
Héron garde-boeufs,2023,1,0
Héron pourpré,2023,11,5
Hibou moyen-duc,2017,0,7
Hirondelle de fenêtre,2023,13,24
Hirondelle rustique,2023,24,40
Huppe fasciée,2023,7,8
Hypolaïs ictérine,2010,0,4
Hypolaïs polyglotte,2023,3,22
Linotte mélodieuse,2023,16,25
Loriot d'Europe,2023,9,20
Marouette ponctuée,2016,0,4
Martinet noir,2023,17,12
Martin-pêcheur d'Europe,2024,17,16
Merle à plastron,2013,0,1
Merle noir,2024,92,60
Mésange à longue queue,2024,14,16
Mésange bleue,2024,77,64
Mésange boréale,2021,1,8
Mésange charbonnière,2024,89,56
Mésange huppée,2023,2,9
Mésange noire,2018,0,7
Mésange nonnette,2023,5,18
Milan noir,2024,67,71
Milan royal,2024,124,104
Moineau domestique,2024,46,38
Moineau friquet,2023,4,20
Mouette rieuse,2018,0,2
Nette rousse,2012,0,2
Oie cendrée,2024,9,0
Ouette d'Égypte,2024,27,8
Phragmite des joncs,2021,3,0
Pic cendré,2024,8,9
Pic épeiche,2024,40,42
Pic épeichette,2021,6,11
Pic mar,2024,13,8
Pic noir,2024,14,22
Pic vert,2024,30,40
Pie bavarde,2024,53,40
Pie-grièche à tête rousse,2023,15,67
Pie-grièche écorcheur,2023,72,113
Pie-grièche grise,2024,3,0
Pigeon biset domestique,2024,35,6
Pigeon colombin,2024,13,12
Pigeon ramier,2024,71,41
Pinson des arbres,2024,115,86
Pinson du Nord,2019,1,4
Pipit des arbres,2021,1,13
Pipit farlouse,2024,10,7
Pipit spioncelle,2020,1,2
Pluvier doré,2018,0,1
Pouillot fitis,2023,8,18
Pouillot siffleur,2023,14,8
Pouillot véloce,2024,66,65
Râle d'eau,2013,0,1
Râle des genêts,2016,0,28
Roitelet à triple bandeau,2023,5,11
Roitelet huppé,2023,3,11
Rossignol philomèle,2023,40,42
Rougegorge familier,2024,39,42
Rougequeue à front blanc,2023,46,59
Rougequeue noir,2024,22,18
Rousserolle effarvatte,2023,10,18
Rousserolle verderolle,2021,3,10
Sarcelle d'hiver,2024,4,5
Serin cini,2023,10,14
Sittelle torchepot,2024,27,27
Tadorne casarca,2020,1,0
Tarier des prés,2023,4,8
Tarier pâtre,2024,61,73
Tarin des aulnes,2024,6,11
Torcol fourmilier,2023,41,38
Tourterelle des bois,2023,4,24
Tourterelle turque,2024,57,17
Traquet motteux,2021,3,5
Troglodyte mignon,2024,22,33
Vanneau huppé,2024,2,6
Verdier d'Europe,2024,32,26
