frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,93,59
Aigrette garzette,2023,6,8
Alouette des champs,2024,344,325
Alouette lulu,2024,10,6
Autour des palombes,2024,13,16
Avocette élégante,2018,0,2
Barge à queue noire,2016,0,4
Barge rousse,2015,0,3
Bécasseau de Temminck,2014,0,4
Bécasseau variable,2016,0,6
Bécasse des bois,2024,16,6
Bécassine des marais,2024,93,130
Bécassine sourde,2022,2,7
Bec-croisé des sapins,2024,35,39
Bergeronnette des ruisseaux,2024,122,103
Bergeronnette flavéole (M.f.flavissima),2008,0,1
Bergeronnette grise,2024,374,444
Bergeronnette printanière,2022,13,55
Bihoreau gris,2019,1,2
Blongios nain,2022,2,0
Bondrée apivore,2023,6,9
Bouvreuil pivoine,2024,204,239
Bruant des neiges,2021,1,0
Bruant des roseaux,2024,154,184
Bruant fou,2010,0,2
Bruant jaune,2024,22,101
Bruant lapon,2021,1,0
Bruant ortolan,2021,7,2
Bruant proyer,2023,15,14
Bruant zizi,2022,3,4
Busard cendré,2008,0,2
Busard des roseaux,2024,8,48
Busard pâle,2024,2,6
Busard Saint-Martin,2023,14,90
Buse pattue,2017,0,8
Buse variable,2024,559,574
Caille des blés,2023,30,40
Canard carolin,2010,0,2
Canard chipeau,2024,40,89
Canard colvert,2024,658,773
Canard mandarin,2024,18,47
Canard pilet,2024,18,11
Canard siffleur,2023,46,65
Canard souchet,2024,42,66
Cassenoix moucheté,2023,10,12
Chardonneret élégant,2024,335,206
Chevalier aboyeur,2023,3,39
Chevalier arlequin,2015,0,1
Chevalier culblanc,2024,19,42
Chevalier gambette,2024,4,11
Chevalier guignette,2023,17,56
Chevalier sylvain,2023,1,24
Chevêchette d'Europe,2024,71,2
Choucas des tours,2023,4,4
Chouette de Tengmalm,2012,0,2
Chouette hulotte,2024,58,14
Cigogne blanche,2024,288,311
Cigogne noire,2023,6,15
Cincle plongeur (C.c.cinclus),2024,99,173
Cisticole des joncs,2016,0,2
Combattant varié,2018,0,13
Corbeau freux,2024,22,4
Corneille mantelée,2008,0,2
Corneille noire,2024,617,572
Coucou gris,2023,28,22
Courlis cendré,2024,11,63
Courlis corlieu,2023,1,1
Crabier chevelu,2021,14,0
Cygne chanteur,2024,2,0
Cygne tuberculé,2024,316,674
Échasse blanche,2013,0,12
Effraie des clochers,2008,0,1
Épervier d'Europe,2024,51,56
Étourneau sansonnet,2024,387,316
Faisan de Colchide,2023,17,54
Faucon crécerelle,2024,427,408
Faucon d'Éléonore,2016,0,1
Faucon émerillon,2016,0,4
Faucon hobereau,2022,4,19
Faucon kobez,2022,19,44
Faucon pèlerin,2023,8,14
Fauvette à tête noire,2024,125,146
Fauvette babillarde,2023,10,23
Fauvette des jardins,2023,55,81
Fauvette grisette,2023,45,63
Foulque macroule,2024,797,1143
Fuligule milouin,2024,300,560
Fuligule milouinan,2019,16,0
Fuligule morillon,2024,397,652
Fuligule nyroca,2021,8,41
Gallinule poule-d'eau,2024,89,51
Garrot à oeil d'or,2024,5,21
Geai des chênes,2024,243,295
Gélinotte des bois,2021,1,1
Gobemouche gris,2023,2,11
Gobemouche noir,2023,12,7
Goéland brun,2021,6,10
Goéland cendré,2022,5,8
Goéland leucophée,2024,233,293
Goéland pontique,2012,0,4
Gorgebleue à miroir,2020,1,7
Grand Corbeau,2024,81,55
Grand Cormoran,2024,435,501
Grand-duc d'Europe,2023,3,37
Grande Aigrette,2024,501,546
Grand Gravelot,2013,0,4
