frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,41,42
Aigrette garzette,2024,249,410
Alouette des champs,2024,175,211
Alouette lulu,2023,4,0
Autour des palombes,2023,7,4
Avocette élégante,2024,20,17
Barge à queue noire,2023,18,11
Barge rousse,2021,4,0
Bécasseau cocorli,2024,6,4
Bécasseau de Baird,2010,0,1
Bécasseau de Bonaparte,2010,0,2
Bécasseau de Temminck,2017,0,2
Bécasseau maubèche,2024,9,7
Bécasseau minute,2022,8,19
Bécasseau sanderling,2017,0,13
Bécasseau tacheté,2007,0,1
Bécasseau variable,2024,97,96
Bécasse des bois,2021,2,0
Bécassine des marais,2024,239,387
Bécassine sourde,2022,2,5
Bec-croisé des sapins,2023,1,1
Bergeronnette des ruisseaux,2024,126,107
Bergeronnette flavéole (M.f.flavissima),2023,4,12
Bergeronnette grise,2024,267,318
Bergeronnette printanière,2024,208,297
Bernache du Canada,2023,4,0
Bernache nonnette,2022,8,0
Bihoreau gris,2024,23,44
Blongios nain,2020,2,0
Bondrée apivore,2023,26,42
Bouscarle de Cetti,2024,511,601
Bouvreuil pivoine,2023,5,12
Bruant des roseaux,2024,129,198
Bruant jaune,2024,81,45
Bruant proyer,2024,149,271
Bruant zizi,2024,130,64
Busard cendré,2023,91,313
Busard des roseaux,2024,67,79
Busard Saint-Martin,2024,156,202
Buse variable,2024,216,296
Butor étoilé,2012,0,2
Caille des blés,2024,25,24
Canard à collier noir,2015,0,1
Canard carolin,2021,2,1
Canard chipeau,2024,368,754
Canard colvert,2024,497,528
Canard pilet,2024,101,206
Canard siffleur,2024,348,212
Canard souchet,2024,559,864
Chardonneret élégant,2024,150,167
Chevalier aboyeur,2023,72,141
Chevalier arlequin,2024,47,19
Chevalier culblanc,2024,156,299
Chevalier gambette,2024,51,95
Chevalier guignette,2024,380,549
Chevalier sylvain,2024,18,79
Chevêche d'Athéna,2023,27,39
Choucas des tours,2024,7,23
Chouette hulotte,2022,5,23
Cigogne blanche,2023,15,9
Cigogne noire,2023,52,34
Circaète Jean-le-Blanc,2023,30,13
Cisticole des joncs,2024,55,3
Cochevis huppé,2023,15,36
Combattant varié,2024,84,122
Corbeau freux,2023,19,35
Corneille noire,2024,110,193
Coucou gris,2024,127,140
Courlis cendré,2024,32,28
Courlis corlieu,2022,4,4
Crabier chevelu,2020,2,0
Cygne tuberculé,2024,483,482
Échasse blanche,2023,24,5
Effraie des clochers,2022,7,32
Eider à duvet,2014,0,1
Élanion blanc,2023,10,0
Engoulevent d'Europe,2022,5,5
Épervier d'Europe,2024,68,101
Érismature rousse,2019,0,1
Étourneau sansonnet,2024,115,182
Faisan de Colchide,2024,25,34
Faucon crécerelle,2024,271,306
Faucon émerillon,2024,11,5
Faucon hobereau,2023,68,66
Faucon kobez,2020,1,0
Faucon pèlerin,2023,14,17
Fauvette à tête noire,2024,242,263
Fauvette des jardins,2023,10,36
Fauvette grisette,2024,114,157
Fauvette pitchou,2019,1,1
Foulque macroule,2024,596,615
Fuligule milouin,2024,695,1048
Fuligule morillon,2024,639,646
Fuligule nyroca,2021,13,3
Gallinule poule-d'eau,2024,164,200
Garrot à oeil d'or,2020,19,29
Geai des chênes,2024,82,86
Glaréole à collier,2008,0,1
Gobemouche gris,2022,22,18
Gobemouche noir,2023,33,5
Goéland argenté,2021,1,2
Goéland brun,2024,21,17
Goéland cendré,2022,14,4
Goéland leucophée,2024,308,436
Goéland pontique,2022,2,0
Gorgebleue à miroir,2023,20,8
Grand Cormoran,2024,378,598
Grande Aigrette,2024,582,1034
Grand Gravelot,2024,74,81
Gravelot à collier interrompu,2007,0,1
Grèbe à cou noir,2024,329,288
Grèbe castagneux,2024,542,779
Grèbe esclavon,2022,44,0
Grèbe huppé,2024,593,941
Grimpereau des jardins,2024,56,74
Grive draine,2024,29,57
Grive litorne,2023,12,31
Grive mauvis,2022,10,10
Grive musicienne,2024,76,75
Grosbec casse-noyaux,2024,12,14
Guêpier d'Europe,2021,1,1
Guifette leucoptère,2007,0,1
Guifette moustac,2023,156,108
Guifette noire,2023,37,81
Harle bièvre,2021,14,4
Héron cendré,2024,602,860
Héron garde-boeufs,2024,108,50
Héron pourpré,2023,57,68
Hibou des marais,2018,0,4
Hibou moyen-duc,2023,7,23
Hirondelle de fenêtre,2024,124,132
Hirondelle de rivage,2023,83,75
Hirondelle rustique,2024,277,283
Huppe fasciée,2022,8,7
Hypolaïs polyglotte,2023,39,62
Labbe pomarin,2007,0,3
Linotte mélodieuse,2024,47,69
Locustelle luscinioïde,2021,13,0
Locustelle tachetée,2022,2,10
Loriot d'Europe,2023,68,79
Macreuse noire,2021,2,0
Marouette ponctuée,2021,10,5
Martinet noir,2024,48,94
Martin-pêcheur d'Europe,2024,133,166
Merle à plastron,2017,0,5
Merle noir,2024,177,225
Mésange à longue queue,2024,98,131
Mésange bleue,2024,157,180
Mésange charbonnière,2024,148,196
Mésange huppée,2020,1,12
Mésange noire,2018,0,5
Mésange nonnette,2020,4,3
Milan noir,2024,78,32
Milan royal,2024,7,7
Moineau domestique,2024,159,150
Moineau friquet,2007,0,1
Mouette de Sabine,2007,0,2
Mouette mélanocéphale,2024,30,24
Mouette pygmée,2023,9,12
Mouette rieuse,2024,400,436
Mouette tridactyle,2022,5,1
Nette rousse,2023,36,68
Océanite culblanc,2023,3,0
Oedicnème criard,2023,72,81
Oie à tête barrée,2014,0,1
Oie cendrée,2024,26,50
Oie rieuse,2010,0,2
Ouette d'Égypte,2020,5,1
Outarde canepetière,2023,234,52
Perdrix grise,2023,16,32
Perdrix rouge,2023,8,14
Perruche à collier,2015,0,3
Petit-duc scops,2009,0,1
Petit Gravelot,2024,57,229
Phalarope à bec large,2014,0,2
Phragmite des joncs,2023,50,36
Pic épeiche,2024,111,127
Pic épeichette,2023,19,26
Pic mar,2023,8,6
Pic noir,2024,26,53
Pic vert,2024,72,131
Pie bavarde,2024,85,140
Pie-grièche à tête rousse,2022,1,0
Pie-grièche écorcheur,2023,21,10
Pigeon biset domestique,2024,6,9
Pigeon colombin,2024,18,38
Pigeon ramier,2024,147,197
Pinson des arbres,2024,270,292
Pinson du Nord,2023,46,30
Pipit des arbres,2023,22,65
Pipit farlouse,2024,76,100
Pipit spioncelle,2024,75,42
Pluvier argenté,2020,2,15
Pluvier doré,2024,42,98
Pluvier guignard,2022,2,1
Pouillot à grands sourcils,2022,1,0
Pouillot de Bonelli,2017,0,6
Pouillot fitis,2024,54,79
Pouillot siffleur,2022,5,4
Pouillot véloce,2024,249,291
Râle d'eau,2024,38,37
Roitelet à triple bandeau,2024,33,58
Roitelet huppé,2020,4,15
Rossignol philomèle,2024,133,197
Rougegorge familier,2024,212,187
Rougequeue à front blanc,2024,16,13
Rougequeue noir,2024,57,82
Rousserolle effarvatte,2023,181,185
Rousserolle turdoïde,2009,0,1
Sarcelle d'été,2024,94,213
Sarcelle d'hiver,2024,593,874
Serin cini,2022,4,6
Sittelle torchepot,2024,45,55
Spatule blanche,2023,22,29
Sterne caugek,2022,2,0
Sterne naine,2023,4,22
Sterne pierregarin,2023,103,284
Tadorne casarca,2023,2,0
Tadorne de Belon,2024,84,74
Tarier des prés,2023,16,37
Tarier pâtre,2024,135,127
Tarin des aulnes,2023,14,13
Torcol fourmilier,2024,2,0
Tournepierre à collier,2022,20,1
Tourterelle des bois,2023,128,75
Tourterelle turque,2024,68,109
Traquet motteux,2023,33,43
Troglodyte mignon,2024,67,129
Vanneau huppé,2024,336,418
Verdier d'Europe,2024,87,124
