frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,20,28
Aigrette garzette,2022,3,2
Alouette des champs,2024,17,5
Alouette lulu,2023,10,3
Barge rousse,2021,1,0
Bécasse des bois,2023,3,7
Bécassine des marais,2024,3,3
Bécassine sourde,2024,3,0
Bergeronnette des ruisseaux,2023,2,0
Bergeronnette grise,2024,35,8
Bondrée apivore,2022,1,2
Bouscarle de Cetti,2022,3,0
Bruant des roseaux,2022,1,0
Bruant jaune,2024,13,4
Bruant zizi,2024,13,3
Busard Saint-Martin,2023,11,6
Buse variable,2024,27,33
Canard chipeau,2016,0,1
Canard colvert,2024,9,10
Canard souchet,2016,0,1
Chardonneret élégant,2024,9,14
Chevalier culblanc,2024,5,2
Chevêche d'Athéna,2021,2,9
Choucas des tours,2023,2,19
Chouette hulotte,2024,11,6
Cigogne noire,2010,0,1
Cisticole des joncs,2023,1,0
Corbeau freux,2024,17,11
Corneille noire,2023,20,17
Coucou gris,2023,15,7
Cygne tuberculé,2024,1,0
Effraie des clochers,2024,7,6
Élanion blanc,2024,18,0
Épervier d'Europe,2024,8,8
Étourneau sansonnet,2024,33,27
Faisan de Colchide,2023,8,7
Faucon crécerelle,2024,27,28
Faucon hobereau,2022,2,3
Faucon pèlerin,2018,0,2
Fauvette à tête noire,2024,22,6
Fauvette des jardins,2023,12,1
Fauvette grisette,2021,1,0
Foulque macroule,2018,0,5
Fuligule milouin,2017,0,2
Fuligule morillon,2018,0,2
Gallinule poule-d'eau,2024,5,4
Geai des chênes,2024,13,20
Gobemouche gris,2022,3,1
Goéland argenté,2017,0,2
Grand Cormoran,2023,2,2
Grande Aigrette,2024,24,25
Grèbe huppé,2018,0,5
Grimpereau des jardins,2023,9,4
Grive draine,2023,5,9
Grive litorne,2024,5,2
Grive mauvis,2024,11,1
Grive musicienne,2024,49,20
Grosbec casse-noyaux,2024,16,6
Harle bièvre,2009,0,1
Héron cendré,2024,8,26
Héron garde-boeufs,2024,17,3
Hibou moyen-duc,2011,0,3
Hirondelle de fenêtre,2021,2,8
Hirondelle rustique,2023,10,14
Huppe fasciée,2023,8,7
Hypolaïs polyglotte,2023,4,2
Linotte mélodieuse,2024,12,1
Loriot d'Europe,2023,3,1
Martinet noir,2023,3,11
Martin-pêcheur d'Europe,2017,0,1
Merle noir,2024,64,50
Mésange à longue queue,2024,6,7
Mésange bleue,2024,62,58
Mésange charbonnière,2024,48,35
Mésange huppée,2024,1,1
Mésange noire,2017,0,2
Mésange nonnette,2024,6,2
Moineau domestique,2024,34,35
Moineau friquet,2013,0,1
Mouette rieuse,2024,3,10
Perdrix grise,2016,0,1
Perdrix rouge,2011,0,3
Pic épeiche,2024,17,13
Pic épeichette,2024,2,0
Pic mar,2022,4,0
Pic noir,2016,0,1
Pic vert,2024,21,11
Pie bavarde,2024,45,19
Pigeon biset domestique,2024,13,4
Pigeon colombin,2023,3,1
Pigeon ramier,2024,29,37
Pinson des arbres,2024,108,59
Pinson du Nord,2022,2,1
Pipit des arbres,2023,1,0
Pipit farlouse,2024,7,6
Pipit spioncelle,2023,2,0
Pluvier doré,2024,5,2
Pouillot fitis,2017,0,1
Pouillot siffleur,2022,1,0
Pouillot véloce,2023,24,12
Râle d'eau,2024,1,0
Roitelet à triple bandeau,2014,0,4
Roitelet huppé,2014,0,2
Rossignol philomèle,2023,2,0
Rougegorge familier,2024,62,32
Rougequeue noir,2023,7,11
Sarcelle d'hiver,2016,0,2
Serin cini,2024,7,0
Sittelle torchepot,2024,5,6
Tarier pâtre,2024,27,15
Tarin des aulnes,2024,9,1
Tourterelle des bois,2023,12,6
Tourterelle turque,2023,19,21
Traquet motteux,2024,2,0
Troglodyte mignon,2024,18,14
Vanneau huppé,2024,10,24
Vautour moine,2022,1,0
Verdier d'Europe,2024,13,18
