frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,8,41
Aigrette garzette,2023,39,24
Alouette des champs,2023,7,17
Barge à queue noire,2015,0,2
Bécasse des bois,2022,1,0
Bécassine des marais,2022,4,13
Bécassine sourde,2018,0,2
Bergeronnette des ruisseaux,2023,10,14
Bergeronnette grise,2023,21,66
Bergeronnette printanière,2022,6,21
Bernache du Canada,2023,5,0
Bernache nonnette,2012,0,2
Blongios nain,2021,3,2
Bondrée apivore,2023,9,9
Bouscarle de Cetti,2023,44,19
Bouvreuil pivoine,2023,4,22
Bruant des roseaux,2023,37,142
Bruant jaune,2023,15,57
Bruant ortolan,2009,0,1
Bruant proyer,2023,19,76
Busard cendré,2012,0,2
Busard des roseaux,2021,1,5
Busard Saint-Martin,2023,2,7
Buse variable,2023,32,78
Butor étoilé,2016,0,3
Caille des blés,2023,3,2
Canard chipeau,2023,26,36
Canard colvert,2023,115,92
Canard pilet,2023,19,20
Canard siffleur,2022,8,16
Canard souchet,2023,33,28
Chardonneret élégant,2023,21,62
Chevalier aboyeur,2012,0,4
Chevalier arlequin,2022,1,0
Chevalier culblanc,2022,5,14
Chevalier gambette,2021,2,2
Chevalier guignette,2021,6,11
Chevêche d'Athéna,2022,7,62
Choucas des tours,2023,17,7
Chouette hulotte,2022,3,11
Cigogne blanche,2023,30,50
Cigogne noire,2021,10,6
Cisticole des joncs,2022,2,0
Combattant varié,2022,3,1
Corbeau freux,2023,11,22
Corneille noire,2023,29,65
Coucou gris,2023,30,47
Courlis cendré,2023,30,63
Cygne noir,2015,0,4
Cygne siffleur,2015,0,3
Cygne tuberculé,2023,99,149
Effraie des clochers,2022,4,15
Épervier d'Europe,2023,7,15
Étourneau sansonnet,2023,38,70
Faisan de Colchide,2023,6,30
Faucon crécerelle,2023,16,39
Faucon émerillon,2021,2,0
Faucon hobereau,2023,5,9
Faucon pèlerin,2022,2,1
Fauvette à tête noire,2023,18,57
Fauvette babillarde,2021,1,17
Fauvette des jardins,2023,4,12
Fauvette grisette,2023,26,87
Foulque macroule,2023,182,150
Fuligule milouin,2023,13,44
Fuligule morillon,2023,55,114
Gallinule poule-d'eau,2023,35,49
Garrot à oeil d'or,2013,0,2
Geai des chênes,2023,24,42
Gobemouche gris,2021,3,4
Goéland argenté,2013,0,4
Goéland brun,2018,0,4
Goéland cendré,2013,0,3
Gorgebleue à miroir,2023,12,56
Grand Cormoran,2023,31,106
Grande Aigrette,2023,104,110
Grand Gravelot,2011,0,1
Grèbe à cou noir,2021,2,1
Grèbe castagneux,2021,6,38
Grèbe huppé,2023,74,136
Grimpereau des jardins,2021,3,23
Grive draine,2023,9,30
Grive litorne,2022,5,40
Grive mauvis,2022,2,13
Grive musicienne,2022,8,37
Grosbec casse-noyaux,2020,1,5
Guêpier d'Europe,2023,26,38
Guifette noire,2021,1,3
Harle bièvre,2018,0,7
Harle piette,2022,1,6
Héron cendré,2023,75,132
Héron garde-boeufs,2023,9,0
Hibou des marais,2017,0,3
Hibou moyen-duc,2022,2,3
Hirondelle de fenêtre,2023,19,31
Hirondelle de rivage,2023,8,17
Hirondelle rustique,2023,31,47
Hypolaïs polyglotte,2023,9,12
Ibis falcinelle,2023,11,0
Jaseur boréal,2009,0,1
Linotte mélodieuse,2023,6,33
Locustelle luscinioïde,2022,1,0
Locustelle tachetée,2023,14,43
Loriot d'Europe,2023,14,31
Marouette ponctuée,2016,0,3
Martinet noir,2023,25,19
Martin-pêcheur d'Europe,2023,26,38
Merle à plastron,2012,0,1
Merle noir,2023,58,123
Mésange à longue queue,2023,22,41
Mésange bleue,2023,30,79
Mésange boréale,2023,10,15
Mésange charbonnière,2023,40,104
Mésange huppée,2018,0,2
Mésange noire,2018,0,7
Mésange nonnette,2021,2,10
Milan noir,2023,7,1
Milan royal,2023,1,5
Moineau domestique,2023,42,64
Moineau friquet,2020,1,20
Mouette mélanocéphale,2019,1,3
Mouette pygmée,2009,0,1
Mouette rieuse,2023,46,102
Nette rousse,2009,0,1
Oie cendrée,2019,0,6
Oie rieuse,2013,0,1
Ouette d'Égypte,2023,19,25
Perdrix grise,2023,16,29
Perdrix rouge,2023,2,0
Petit Gravelot,2022,2,9
Phragmite des joncs,2023,14,59
Pic épeiche,2023,6,47
Pic épeichette,2022,6,7
Pic mar,2016,0,37
Pic noir,2014,0,8
Pic vert,2023,18,80
Pie bavarde,2023,22,36
Pie-grièche écorcheur,2023,74,151
Pie-grièche grise,2018,0,13
Pigeon biset domestique,2023,29,7
Pigeon colombin,2016,0,6
Pigeon ramier,2023,58,63
Pinson des arbres,2023,36,89
Pinson du Nord,2022,3,4
Pipit des arbres,2023,3,26
Pipit farlouse,2023,15,54
Pipit spioncelle,2022,4,12
Pluvier doré,2018,0,5
Pouillot fitis,2023,1,16
Pouillot véloce,2023,20,64
Râle d'eau,2018,0,5
Râle des genêts,2021,1,138
Roitelet à triple bandeau,2009,0,2
Roitelet huppé,2019,1,8
Rossignol philomèle,2023,16,24
Rougegorge familier,2023,36,58
Rougequeue à front blanc,2023,1,5
Rougequeue noir,2023,19,22
Rousserolle effarvatte,2022,8,18
Rousserolle turdoïde,2021,5,0
Rousserolle verderolle,2022,5,11
Sarcelle d'été,2023,18,10
Sarcelle d'hiver,2023,22,22
Serin cini,2016,0,3
Sittelle torchepot,2022,2,15
Sizerin flammé,2013,0,1
Spatule blanche,2022,4,0
Sterne pierregarin,2023,17,39
Tadorne casarca,2007,0,1
Tadorne de Belon,2023,55,14
Tarier des prés,2023,19,105
Tarier pâtre,2022,5,42
Tarin des aulnes,2023,3,16
Torcol fourmilier,2022,1,0
Tourterelle des bois,2022,3,17
Tourterelle turque,2023,35,38
Traquet motteux,2023,1,5
Troglodyte mignon,2023,18,56
Vanneau huppé,2023,54,91
Verdier d'Europe,2023,10,30
