frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,176,455
Aigrette garzette,2023,7,3
Alouette des champs,2024,182,156
Alouette lulu,2023,6,1
Autour des palombes,2023,2,0
Bécasse des bois,2022,1,1
Bécassine des marais,2024,17,15
Bergeronnette des ruisseaux,2024,71,52
Bergeronnette flavéole (M.f.flavissima),2014,0,1
Bergeronnette grise,2023,105,75
Bergeronnette printanière,2023,23,27
Bernache du Canada,2024,91,95
Bernache nonnette,2019,1,0
Bihoreau gris,2023,3,0
Bondrée apivore,2023,17,38
Bouscarle de Cetti,2024,32,3
Bouvreuil pivoine,2023,42,82
Bruant des roseaux,2024,38,49
Bruant jaune,2024,122,178
Bruant lapon,2018,0,1
Bruant proyer,2023,62,54
Bruant zizi,2024,70,42
Busard cendré,2012,0,1
Busard des roseaux,2023,14,45
Busard Saint-Martin,2024,164,231
Buse variable,2024,247,357
Butor étoilé,2017,0,6
Caille des blés,2023,19,13
Canard chipeau,2023,19,10
Canard colvert,2024,201,224
Canard mandarin,2017,0,2
Canard pilet,2022,11,6
Canard siffleur,2022,7,10
Canard souchet,2023,11,12
Chardonneret élégant,2024,75,330
Chevalier aboyeur,2019,1,0
Chevalier culblanc,2023,20,18
Chevalier gambette,2021,4,5
Chevalier guignette,2023,19,40
Chevêche d'Athéna,2024,74,14
Choucas des tours,2023,52,33
Chouette hulotte,2024,85,44
Cigogne blanche,2024,1,6
Circaète Jean-le-Blanc,2009,0,1
Corbeau freux,2023,25,50
Corneille noire,2024,321,228
Coucou gris,2023,72,115
Courlis cendré,2012,0,1
Courlis corlieu,2017,0,1
Cygne noir,2019,2,1
Cygne tuberculé,2024,117,157
Échasse blanche,2017,0,1
Effraie des clochers,2024,10,9
Épervier d'Europe,2023,43,55
Étourneau sansonnet,2024,162,129
Faisan de Colchide,2024,123,178
Faisan vénéré,2021,2,0
Faucon crécerelle,2024,182,298
Faucon émerillon,2017,0,3
Faucon hobereau,2023,27,68
Faucon pèlerin,2022,2,1
Fauvette à tête noire,2023,216,218
Fauvette babillarde,2023,11,4
Fauvette des jardins,2023,25,68
Fauvette grisette,2023,108,148
Foulque macroule,2024,195,275
Fuligule milouin,2024,47,77
Fuligule morillon,2023,4,18
Gallinule poule-d'eau,2024,171,254
Geai des chênes,2023,77,119
Gobemouche gris,2023,10,18
Goéland argenté,2024,4,2
Goéland brun,2018,0,8
Goéland cendré,2018,0,4
Goéland leucophée,2023,3,13
Goéland pontique,2024,1,0
Gorgebleue à miroir,2020,1,0
Grand Cormoran,2024,50,111
Grande Aigrette,2024,103,118
Grèbe castagneux,2024,132,150
Grèbe huppé,2024,154,218
Grimpereau des jardins,2024,78,118
Grive draine,2024,69,66
Grive litorne,2024,19,35
Grive mauvis,2024,27,20
Grive musicienne,2024,160,147
Grosbec casse-noyaux,2021,4,10
Guifette noire,2019,1,1
Héron cendré,2024,155,229
Héron pourpré,2018,0,3
Hibou moyen-duc,2022,1,4
Hirondelle de fenêtre,2023,85,121
Hirondelle de rivage,2023,10,9
Hirondelle rustique,2023,116,164
Huppe fasciée,2020,2,1
Hypolaïs polyglotte,2023,51,57
Léiothrix jaune,2023,10,15
Linotte mélodieuse,2023,77,140
Locustelle tachetée,2016,0,6
Loriot d'Europe,2023,27,35
Martinet noir,2023,28,39
Martin-pêcheur d'Europe,2024,105,116
Merle à plastron,2015,0,2
Merle noir,2024,403,536
Mésange à longue queue,2024,94,122
Mésange bleue,2024,322,585
Mésange charbonnière,2024,302,569
Mésange huppée,2024,22,38
Mésange noire,2017,0,7
Mésange nonnette,2024,86,206
Milan noir,2023,9,2
Milan royal,2010,0,1
Moineau domestique,2024,137,329
Moineau friquet,2014,0,2
Mouette mélanocéphale,2017,0,1
Mouette rieuse,2024,66,94
Oie cendrée,2023,5,2
Perdrix grise,2023,15,44
Perdrix rouge,2023,11,23
Perruche à collier,2024,11,0
Petit Gravelot,2019,5,0
Phragmite des joncs,2022,3,5
Pic épeiche,2024,262,229
Pic épeichette,2023,24,13
Pic mar,2023,32,22
Pic noir,2023,27,64
Pic vert,2024,170,240
Pie bavarde,2024,112,155
Pie-grièche écorcheur,2023,8,58
Pigeon biset domestique,2024,32,255
Pigeon colombin,2024,39,44
Pigeon ramier,2024,394,232
Pinson des arbres,2024,445,681
Pinson du Nord,2023,6,13
Pipit des arbres,2022,2,6
Pipit farlouse,2024,55,43
Pipit spioncelle,2020,5,10
Pluvier doré,2023,18,17
Pouillot à grands sourcils,2007,0,1
Pouillot fitis,2023,5,21
Pouillot siffleur,2023,10,12
Pouillot véloce,2024,225,263
Râle d'eau,2023,68,42
Roitelet à triple bandeau,2024,59,27
Roitelet huppé,2022,13,44
Rossignol philomèle,2023,68,87
Rougegorge familier,2024,361,518
Rougequeue à front blanc,2023,7,10
Rougequeue noir,2023,34,31
Rousserolle effarvatte,2023,30,41
Rousserolle verderolle,2023,8,10
Sarcelle d'été,2022,5,2
Sarcelle d'hiver,2022,19,24
Serin cini,2023,11,23
Sittelle torchepot,2024,121,257
Sizerin cabaret,2017,0,1
Sizerin flammé,2017,0,1
Spatule blanche,2019,2,0
Sterne pierregarin,2016,0,1
Tarier des prés,2023,5,7
Tarier pâtre,2023,24,34
Tarin des aulnes,2023,17,36
Tourterelle des bois,2023,79,68
Tourterelle turque,2024,109,110
Traquet motteux,2023,3,11
Troglodyte mignon,2024,286,290
Vanneau huppé,2023,22,38
Verdier d'Europe,2024,85,327
