frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,89,202
Aigle botté,2020,1,8
Aigle royal,2024,59,119
Aigrette garzette,2013,0,1
Alouette calandre,2021,1,2
Alouette calandrelle,2018,0,25
Alouette des champs,2024,1577,1610
Alouette lulu,2024,703,913
Autour des palombes,2024,8,17
Bécasse des bois,2023,11,5
Bécassine des marais,2020,4,2
Bec-croisé des sapins,2023,8,1
Bergeronnette des ruisseaux,2023,10,22
Bergeronnette grise,2024,141,318
Bergeronnette printanière,2023,37,158
Bihoreau gris,2021,3,5
Blongios nain,2023,1,0
Bondrée apivore,2023,60,99
Bouscarle de Cetti,2024,90,181
Bouvreuil pivoine,2022,4,3
Bruant des roseaux,2024,77,202
Bruant fou,2023,20,51
Bruant jaune,2024,25,13
Bruant lapon,2019,1,0
Bruant mélanocéphale,2023,94,3
Bruant ortolan,2023,484,662
Bruant proyer,2024,1195,1446
Bruant zizi,2024,472,780
Busard cendré,2023,346,687
Busard des roseaux,2024,84,252
Busard pâle,2023,2,1
Busard Saint-Martin,2024,77,337
Buse variable,2024,535,1609
Caille des blés,2024,515,664
Canard colvert,2023,44,36
Cassenoix moucheté,2019,1,0
Chardonneret élégant,2024,701,980
Chevalier arlequin,2018,0,1
Chevalier culblanc,2024,3,5
Chevalier guignette,2020,1,1
Chevalier sylvain,2018,0,3
Chevêche d'Athéna,2024,41,114
Choucas des tours,2024,290,560
Chouette hulotte,2022,8,26
Cigogne blanche,2024,1,3
Cigogne noire,2015,0,2
Cincle plongeur (C.c.cinclus),2015,0,3
Circaète Jean-le-Blanc,2023,187,570
Cisticole des joncs,2023,2,11
Cochevis huppé,2024,101,339
Combattant varié,2022,2,0
Corbeau freux,2021,1,1
Corneille mantelée,2019,0,112
Corneille noire,2024,1006,1559
Coucou geai,2024,1,1
Coucou gris,2023,63,95
Courlis cendré,2014,0,11
Courlis corlieu,2014,0,2
Crabier chevelu,2018,0,3
Crave à bec rouge,2024,322,299
Effraie des clochers,2018,0,1
Élanion blanc,2021,54,2
Engoulevent d'Europe,2023,61,84
Épervier d'Europe,2024,143,281
Étourneau roselin,2021,130,0
Étourneau sansonnet,2024,549,760
Étourneau unicolore,2009,0,1
Faisan de Colchide,2024,107,147
Faucon crécerelle,2024,675,1765
Faucon crécerellette,2023,86,484
Faucon d'Éléonore,2019,1,5
Faucon émerillon,2023,29,121
Faucon hobereau,2023,103,464
Faucon kobez,2023,149,213
Faucon pèlerin,2023,7,32
Fauvette à lunettes,2024,263,484
Fauvette à tête noire,2024,887,663
Fauvette des jardins,2020,2,2
Fauvette grisette,2021,5,17
Fauvette mélanocéphale,2024,70,235
Fauvette passerinette,2009,0,1
Fauvette pitchou,2024,53,63
Foulque macroule,2022,2,2
Gallinule poule-d'eau,2019,1,2
Geai des chênes,2024,604,574
Glaréole à collier,2019,4,0
Gobemouche gris,2021,3,10
Gobemouche noir,2023,11,117
Goéland brun,2013,0,1
Goéland leucophée,2023,60,179
Gorgebleue à miroir,2008,0,1
Grand Corbeau,2024,170,707
Grand Cormoran,2024,8,11
Grand-duc d'Europe,2021,1,1
Grande Aigrette,2023,3,7
Gravelot à collier interrompu,2009,0,2
Grèbe huppé,2015,0,1
Grimpereau des jardins,2024,262,444
Grive draine,2024,180,227
Grive litorne,2024,34,79
Grive mauvis,2024,40,44
Grive musicienne,2024,386,693
Grosbec casse-noyaux,2022,53,197
Guêpier d'Europe,2023,84,107
Héron cendré,2024,34,121
Héron pourpré,2012,0,1
Hibou des marais,2021,2,3
Hibou moyen-duc,2024,20,91
Hirondelle de fenêtre,2023,36,69
Hirondelle de rochers,2023,1,7
Hirondelle rustique,2024,377,488
Huppe fasciée,2024,313,505
Hypolaïs polyglotte,2023,231,269
Ibis falcinelle,2023,1,0
Linotte mélodieuse,2024,578,808
Loriot d'Europe,2023,187,166
Martinet à ventre blanc,2023,17,31
Martinet noir,2023,113,123
Martin-pêcheur d'Europe,2021,8,10
Merle noir,2024,953,607
Mésange à longue queue,2024,134,271
Mésange bleue,2024,623,622
Mésange charbonnière,2024,913,766
Mésange huppée,2022,8,36
Mésange noire,2022,177,47
Mésange nonnette,2009,0,2
Milan noir,2024,367,617
Milan royal,2024,13,19
Moineau domestique,2024,497,485
Moineau friquet,2019,1,12
Moineau soulcie,2024,211,334
Niverolle alpine,2013,0,3
Oedicnème criard,2024,390,885
Oie cendrée,2011,0,2
Outarde canepetière,2023,260,866
Perdrix grise,2023,7,12
Perdrix rouge,2024,435,785
Petit-duc scops,2024,359,474
Petit Gravelot,2023,10,10
Pic épeiche,2024,269,300
Pic épeichette,2024,14,6
Pic noir,2022,2,4
Pic vert,2024,270,429
Pie bavarde,2024,635,896
Pie-grièche à tête rousse,2023,56,58
Pie-grièche écorcheur,2023,89,197
Pie-grièche grise,2020,3,11
Pie-grièche méridionale,2024,70,474
Pigeon biset domestique,2024,90,30
Pigeon colombin,2024,19,33
Pigeon ramier,2024,778,896
Pinson des arbres,2024,1021,1044
Pinson du Nord,2021,21,112
Pipit des arbres,2024,86,332
Pipit farlouse,2024,264,515
Pipit rousseline,2023,715,952
Pipit spioncelle,2011,0,1
Pluvier doré,2024,12,52
Pluvier guignard,2023,14,25
Pouillot de Bonelli,2024,210,321
Pouillot fitis,2023,8,18
Pouillot siffleur,2013,0,2
Pouillot véloce,2024,126,236
Râle d'eau,2020,2,14
Roitelet à triple bandeau,2024,88,131
Roitelet huppé,2024,27,66
Rollier d'Europe,2023,380,391
Rossignol philomèle,2023,446,550
Rougegorge familier,2024,894,747
Rougequeue à front blanc,2023,7,21
Rougequeue noir,2024,225,533
Rousserolle effarvatte,2021,3,8
Rousserolle turdoïde,2021,4,1
Serin cini,2024,495,516
Sittelle torchepot,2024,126,362
Tarier des prés,2023,51,216
Tarier pâtre,2024,162,247
Tarin des aulnes,2024,242,222
Torcol fourmilier,2023,5,5
Tourterelle des bois,2023,287,523
