frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,18,36
Alouette des champs,2023,80,83
Alouette lulu,2023,9,2
Autour des palombes,2015,0,1
Bécasse des bois,2021,4,23
Bécassine des marais,2019,1,0
Bec-croisé des sapins,2008,0,2
Bergeronnette des ruisseaux,2021,4,2
Bergeronnette grise,2023,20,22
Bergeronnette printanière,2023,10,20
Bondrée apivore,2023,4,12
Bouvreuil pivoine,2023,9,26
Bruant jaune,2023,19,36
Bruant proyer,2023,6,7
Bruant zizi,2023,21,12
Busard cendré,2023,2,1
Busard des roseaux,2017,0,1
Busard Saint-Martin,2023,8,15
Buse variable,2023,82,47
Caille des blés,2018,0,2
Canard chipeau,2019,1,0
Canard colvert,2023,71,22
Canard souchet,2022,4,0
Chardonneret élégant,2023,19,15
Chevalier guignette,2021,3,5
Chevêche d'Athéna,2016,0,1
Choucas des tours,2013,0,2
Chouette hulotte,2022,10,22
Cigogne noire,2020,1,2
Corbeau freux,2021,4,7
Corneille noire,2023,106,78
Coucou gris,2023,31,40
Effraie des clochers,2023,1,6
Engoulevent d'Europe,2022,6,28
Épervier d'Europe,2023,5,7
Étourneau sansonnet,2023,53,41
Faisan de Colchide,2023,6,18
Faisan vénéré,2019,1,3
Faucon crécerelle,2023,32,13
Faucon pèlerin,2023,6,1
Fauvette à tête noire,2023,124,97
Fauvette des jardins,2023,5,13
Fauvette grisette,2023,17,53
Foulque macroule,2024,53,8
Gallinule poule-d'eau,2023,26,23
Geai des chênes,2023,74,36
Gobemouche gris,2023,1,3
Grand Cormoran,2024,15,0
Grande Aigrette,2024,8,2
Grèbe castagneux,2020,1,0
Grèbe huppé,2021,6,0
Grimpereau des jardins,2023,80,49
Grive draine,2023,19,22
Grive litorne,2021,3,5
Grive mauvis,2023,5,1
Grive musicienne,2024,67,51
Grosbec casse-noyaux,2023,19,22
Héron cendré,2023,34,11
Hibou moyen-duc,2019,1,5
Hirondelle de fenêtre,2023,19,10
Hirondelle rustique,2023,27,40
Hypolaïs polyglotte,2023,9,12
Linotte mélodieuse,2023,18,31
Locustelle tachetée,2019,2,25
Loriot d'Europe,2023,6,5
Martin-pêcheur d'Europe,2021,21,1
Merle noir,2023,186,114
Mésange à longue queue,2023,29,26
Mésange bleue,2023,218,56
Mésange boréale,2023,1,7
Mésange charbonnière,2023,150,95
Mésange huppée,2023,6,11
Mésange noire,2014,0,6
Mésange nonnette,2023,25,26
Milan noir,2023,2,4
Milan royal,2023,2,1
Moineau domestique,2023,60,44
Mouette rieuse,2016,0,2
Perdrix grise,2019,1,3
Perdrix rouge,2010,0,2
Pic épeiche,2023,64,41
Pic épeichette,2021,6,4
Pic mar,2023,19,10
Pic noir,2023,8,9
Pic vert,2024,27,30
Pie bavarde,2023,17,22
Pie-grièche écorcheur,2023,4,5
Pigeon biset domestique,2023,3,14
Pigeon colombin,2023,11,4
Pigeon ramier,2023,217,94
Pinson des arbres,2023,293,130
Pinson du Nord,2022,1,4
Pipit des arbres,2023,17,24
Pipit farlouse,2023,3,9
Pouillot fitis,2023,8,35
Pouillot siffleur,2023,5,3
Pouillot véloce,2023,170,92
Roitelet à triple bandeau,2023,35,22
Roitelet huppé,2021,6,8
Rossignol philomèle,2023,21,18
Rougegorge familier,2023,210,69
Rougequeue à front blanc,2023,5,6
Rougequeue noir,2023,11,25
Sarcelle d'hiver,2022,1,0
Serin cini,2023,4,6
Sittelle torchepot,2023,95,47
Tarier des prés,2023,1,1
Tarier pâtre,2023,13,14
Tarin des aulnes,2023,24,2
Torcol fourmilier,2009,0,3
Tourterelle des bois,2023,10,21
Tourterelle turque,2023,47,52
Traquet motteux,2023,1,1
Troglodyte mignon,2023,158,92
Verdier d'Europe,2023,44,37
