frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,150,14
Aigrette garzette,2019,1,2
Alouette des champs,2021,1,0
Autour des palombes,2018,0,2
Bécasse des bois,2023,8,2
Bécassine des marais,2024,2,6
Bergeronnette des ruisseaux,2024,59,12
Bergeronnette grise,2024,49,6
Bergeronnette printanière,2022,1,0
Bondrée apivore,2021,3,0
Bouscarle de Cetti,2024,11,0
Bouvreuil pivoine,2024,15,11
Bruant des roseaux,2024,5,5
Bruant jaune,2023,1,0
Bruant zizi,2019,1,1
Busard Saint-Martin,2019,1,0
Buse variable,2024,81,19
Caille des blés,2022,1,4
Canard colvert,2024,33,12
Canard souchet,2024,2,2
Chardonneret élégant,2024,36,18
Chevalier culblanc,2015,0,1
Chevalier guignette,2020,1,2
Chevêche d'Athéna,2023,1,8
Choucas des tours,2024,108,19
Chouette hulotte,2023,15,4
Cigogne blanche,2021,5,2
Cigogne noire,2023,3,0
Cisticole des joncs,2024,15,0
Corbeau freux,2022,6,4
Corneille noire,2024,173,33
Coucou gris,2020,2,1
Courlis cendré,2019,0,1
Effraie des clochers,2024,11,7
Élanion blanc,2024,4,0
Épervier d'Europe,2024,11,11
Étourneau sansonnet,2024,122,13
Faisan de Colchide,2023,1,0
Faucon crécerelle,2024,46,18
Faucon hobereau,2021,1,1
Faucon pèlerin,2024,82,91
Fauvette à tête noire,2023,63,14
Fauvette des jardins,2020,2,5
Fauvette grisette,2020,1,0
Foulque macroule,2024,20,2
Fuligule milouin,2022,1,1
Gallinule poule-d'eau,2024,43,12
Geai des chênes,2024,113,11
Gobemouche gris,2020,7,4
Goéland argenté,2024,76,24
Goéland brun,2023,17,7
Goéland cendré,2019,1,0
Goéland leucophée,2024,7,1
Grand Cormoran,2023,18,1
Grande Aigrette,2024,38,2
Grèbe castagneux,2017,0,11
Grèbe huppé,2024,4,1
Grimpereau des jardins,2024,38,8
Grive draine,2024,5,4
Grive litorne,2020,1,2
Grive mauvis,2023,39,2
Grive musicienne,2024,99,18
Grosbec casse-noyaux,2024,9,4
Héron cendré,2024,27,8
Héron garde-boeufs,2023,13,1
Hibou moyen-duc,2020,3,3
Hirondelle de fenêtre,2023,20,4
Hirondelle de rivage,2023,1,0
Hirondelle rustique,2023,24,4
Huppe fasciée,2020,1,1
Hypolaïs polyglotte,2023,5,5
Linotte mélodieuse,2023,3,9
Loriot d'Europe,2014,0,1
Martinet à ventre blanc,2013,0,1
Martinet noir,2023,37,15
Martin-pêcheur d'Europe,2023,7,7
Merle noir,2024,405,43
Mésange à longue queue,2024,90,13
Mésange bleue,2024,248,28
Mésange charbonnière,2024,272,24
Mésange huppée,2023,1,0
Mésange noire,2021,1,0
Mésange nonnette,2024,6,0
Moineau domestique,2024,174,14
Moineau friquet,2009,0,1
Mouette mélanocéphale,2022,1,0
Mouette rieuse,2024,97,14
Oie cendrée,2014,0,2
Perdrix grise,2020,1,0
Perruche à collier,2023,2,0
Pic épeiche,2024,68,12
Pic épeichette,2021,1,0
Pic mar,2023,8,0
Pic noir,2024,2,3
Pic vert,2024,62,10
Pie bavarde,2024,172,14
Pigeon biset domestique,2024,70,15
Pigeon ramier,2024,259,40
Pinson des arbres,2024,257,39
Pinson du Nord,2024,8,3
Pipit farlouse,2024,2,0
Pouillot fitis,2019,2,0
Pouillot véloce,2024,138,17
Râle d'eau,2022,3,0
Roitelet à triple bandeau,2024,34,5
Roitelet huppé,2024,11,5
Rossignol philomèle,2023,3,1
Rougegorge familier,2024,428,40
Rougequeue noir,2023,41,14
Rousserolle turdoïde,2014,0,1
Sarcelle d'hiver,2022,1,0
Serin cini,2023,14,6
Sittelle torchepot,2023,18,4
Sizerin boréal (C.f.flammea),2018,0,2
Sizerin cabaret,2018,0,4
Sizerin flammé,2018,0,6
Spatule blanche,2021,1,1
Tadorne de Belon,2015,0,1
Tarier des prés,2015,0,2
Tarier pâtre,2024,3,5
Tarin des aulnes,2024,19,9
Torcol fourmilier,2019,1,0
Tourterelle des bois,2020,1,6
Tourterelle turque,2024,74,9
Traquet motteux,2017,0,2
Troglodyte mignon,2024,229,25
Vanneau huppé,2024,11,2
Verdier d'Europe,2024,41,14
