frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,7,22
Aigle botté,2014,0,3
Aigrette garzette,2021,5,0
Alouette des champs,2023,66,27
Alouette lulu,2023,36,6
Autour des palombes,2015,0,1
Bécasse des bois,2014,0,3
Bécassine des marais,2012,0,2
Bergeronnette des ruisseaux,2023,12,4
Bergeronnette grise,2023,18,18
Bergeronnette printanière,2023,11,1
Bondrée apivore,2014,0,2
Bouscarle de Cetti,2022,5,0
Bouvreuil pivoine,2009,0,1
Bruant des roseaux,2022,1,10
Bruant jaune,2022,9,8
Bruant proyer,2023,27,5
Bruant zizi,2023,42,24
Busard cendré,2022,12,13
Busard des roseaux,2021,1,1
Busard Saint-Martin,2023,25,71
Buse variable,2023,80,104
Caille des blés,2022,17,3
Canard chipeau,2020,1,4
Canard colvert,2023,22,73
Canard pilet,2016,0,1
Canard siffleur,2013,0,2
Canard souchet,2009,0,1
Chardonneret élégant,2023,28,40
Chevalier culblanc,2023,1,6
Chevalier guignette,2022,3,1
Chevêche d'Athéna,2023,9,42
Choucas des tours,2016,0,7
Chouette hulotte,2021,4,18
Cigogne blanche,2023,3,8
Cigogne noire,2023,5,0
Circaète Jean-le-Blanc,2022,5,1
Cisticole des joncs,2022,2,1
Cochevis huppé,2022,2,6
Corbeau freux,2022,10,10
Corneille noire,2022,22,25
Coucou gris,2022,19,7
Courlis cendré,2014,0,2
Cygne tuberculé,2022,9,26
Effraie des clochers,2022,11,36
Élanion blanc,2023,4,0
Engoulevent d'Europe,2022,2,3
Épervier d'Europe,2021,4,11
Étourneau sansonnet,2023,36,26
Faisan de Colchide,2022,10,5
Faucon crécerelle,2023,53,106
Faucon émerillon,2023,1,2
Faucon hobereau,2023,3,3
Faucon pèlerin,2019,1,0
Fauvette à tête noire,2023,36,17
Fauvette des jardins,2022,1,3
Fauvette grisette,2022,28,7
Fauvette pitchou,2009,0,1
Foulque macroule,2023,2,52
Fuligule milouin,2020,1,36
Fuligule morillon,2015,0,3
Gallinule poule-d'eau,2022,8,29
Geai des chênes,2023,16,29
Gobemouche gris,2013,0,4
Gobemouche noir,2022,1,0
Grand Cormoran,2023,12,43
Grande Aigrette,2023,36,52
Grèbe à cou noir,2010,0,1
Grèbe castagneux,2020,1,25
Grèbe huppé,2018,0,17
Grimpereau des jardins,2023,16,10
Grive draine,2023,10,20
Grive litorne,2023,7,11
Grive mauvis,2019,0,3
Grive musicienne,2022,19,15
Grosbec casse-noyaux,2022,1,11
Guêpier d'Europe,2022,1,1
Héron cendré,2023,20,68
Héron garde-boeufs,2023,9,1
Héron pourpré,2019,1,9
Hibou des marais,2009,0,2
Hibou moyen-duc,2017,0,14
Hirondelle de fenêtre,2023,8,15
Hirondelle de rivage,2015,0,2
Hirondelle rustique,2023,34,25
Huppe fasciée,2023,3,7
Hypolaïs polyglotte,2022,6,3
Linotte mélodieuse,2022,21,12
Locustelle tachetée,2009,0,1
Loriot d'Europe,2022,25,9
Martinet noir,2023,2,2
Martin-pêcheur d'Europe,2023,10,10
Merle à plastron,2010,0,1
Merle noir,2022,32,46
Mésange à longue queue,2022,17,14
Mésange bleue,2022,19,35
Mésange charbonnière,2023,41,43
Mésange huppée,2011,0,2
Mésange nonnette,2022,3,1
Milan noir,2023,10,7
Milan royal,2018,0,4
Moineau domestique,2023,22,46
Mouette rieuse,2015,0,2
Oedicnème criard,2022,27,30
Oie cendrée,2016,0,2
Perdrix grise,2020,3,2
Perdrix rouge,2021,4,9
Petit-duc scops,2020,2,3
Pic épeiche,2023,33,24
Pic épeichette,2023,5,7
Pic mar,2021,2,2
Pic noir,2022,9,4
Pic vert,2023,24,27
Pie bavarde,2023,25,34
Pie-grièche à tête rousse,2009,0,1
Pie-grièche écorcheur,2023,25,4
Pigeon biset domestique,2022,1,1
Pigeon colombin,2021,2,3
Pigeon ramier,2023,52,42
Pinson des arbres,2023,46,64
Pinson du Nord,2022,1,11
Pipit des arbres,2022,17,4
Pipit farlouse,2023,25,11
Pipit rousseline,2021,1,1
Pipit spioncelle,2016,0,4
Pluvier doré,2023,7,24
Pouillot de Bonelli,2023,7,4
Pouillot siffleur,2022,2,1
Pouillot véloce,2023,41,22
Râle d'eau,2014,0,3
Roitelet à triple bandeau,2023,3,4
Roitelet huppé,2022,2,3
Rossignol philomèle,2023,27,12
Rougegorge familier,2023,40,34
Rougequeue à front blanc,2021,2,1
Rougequeue noir,2023,17,7
Rousserolle effarvatte,2014,0,5
Sarcelle d'hiver,2015,0,11
Serin cini,2022,4,4
Sittelle torchepot,2023,12,13
Tarier des prés,2021,1,0
Tarier pâtre,2023,44,11
Tarin des aulnes,2023,1,0
Torcol fourmilier,2022,1,0
Tourterelle des bois,2022,23,13
Tourterelle turque,2022,9,25
Traquet motteux,2023,4,1
Troglodyte mignon,2023,25,16
Vanneau huppé,2023,10,73
Verdier d'Europe,2022,20,27
