frname,lastobs,newcount,oldcount
Accenteur alpin,2016,0,2
Accenteur mouchet,2023,15,8
Aigle botté,2021,3,4
Aigle royal,2023,8,4
Aigrette garzette,2023,1,1
Alouette des champs,2019,2,12
Alouette lulu,2023,84,96
Autour des palombes,2022,3,5
Bécasseau variable,2017,0,1
Bécasse des bois,2012,0,3
Bec-croisé des sapins,2022,1,1
Bergeronnette des ruisseaux,2024,14,16
Bergeronnette grise,2023,38,50
Bergeronnette printanière,2023,2,0
Bondrée apivore,2019,2,3
Bouscarle de Cetti,2023,9,1
Bruant des roseaux,2021,3,2
Bruant fou,2022,6,4
Bruant jaune,2019,1,0
Bruant ortolan,2023,8,5
Bruant proyer,2023,7,15
Bruant zizi,2024,131,102
Busard des roseaux,2021,2,1
Busard Saint-Martin,2022,4,6
Buse variable,2024,66,84
Caille des blés,2012,0,2
Canard colvert,2024,31,5
Chardonneret élégant,2023,79,102
Chevalier culblanc,2023,3,0
Chevalier guignette,2021,2,0
Chevalier sylvain,2023,4,0
Chevêche d'Athéna,2024,10,35
Choucas des tours,2024,60,73
Chouette hulotte,2023,9,6
Cigogne blanche,2013,0,2
Circaète Jean-le-Blanc,2023,32,23
Cisticole des joncs,2021,1,6
Cochevis huppé,2023,10,15
Corbeau freux,2022,1,1
Corneille noire,2024,81,101
Coucou gris,2023,15,8
Crabier chevelu,2021,3,0
Crave à bec rouge,2018,0,3
Échasse blanche,2021,4,0
Engoulevent d'Europe,2023,7,5
Épervier d'Europe,2024,13,21
Étourneau sansonnet,2023,59,42
Faisan de Colchide,2024,17,12
Faucon crécerelle,2024,31,62
Faucon hobereau,2023,2,0
Faucon pèlerin,2023,11,5
Fauvette à tête noire,2024,246,148
Fauvette mélanocéphale,2024,115,76
Fauvette orphée,2023,20,3
Fauvette passerinette,2009,0,1
Fauvette pitchou,2023,30,16
Gallinule poule-d'eau,2023,17,0
Geai des chênes,2023,120,137
Gobemouche noir,2019,1,3
Goéland leucophée,2023,10,11
Grand Corbeau,2024,40,33
Grand Cormoran,2013,0,3
Grand-duc d'Europe,2024,4,5
Grande Aigrette,2024,14,0
Grèbe castagneux,2021,3,0
Grimpereau des jardins,2024,146,64
Grive draine,2023,57,34
Grive litorne,2023,4,6
Grive mauvis,2023,2,2
Grive musicienne,2024,32,31
Grosbec casse-noyaux,2022,3,0
Guêpier d'Europe,2022,7,6
Héron cendré,2024,19,9
Héron garde-boeufs,2024,11,3
Hirondelle de fenêtre,2023,10,13
Hirondelle de rivage,2021,1,0
Hirondelle de rochers,2023,18,21
Hirondelle rousseline,2023,26,45
Hirondelle rustique,2023,21,40
Huppe fasciée,2023,11,25
Hypolaïs polyglotte,2023,8,10
Linotte mélodieuse,2023,12,22
Loriot d'Europe,2023,43,46
Martinet à ventre blanc,2022,5,1
Martinet noir,2023,59,60
Martin-pêcheur d'Europe,2016,0,1
Merle noir,2023,179,93
Mésange à longue queue,2024,61,42
Mésange bleue,2024,181,103
Mésange charbonnière,2024,239,119
Mésange huppée,2024,61,42
Mésange noire,2022,12,0
Milan noir,2024,37,24
Milan royal,2017,0,3
Moineau domestique,2024,49,92
Moineau friquet,2009,0,2
Monticole bleu,2009,0,1
Monticole de roche,2023,5,0
Oedicnème criard,2023,1,6
Outarde canepetière,2023,4,15
Perdrix rouge,2023,12,15
Perruche à collier,2021,1,1
Petit-duc scops,2023,11,6
Pic épeiche,2024,36,28
Pic épeichette,2023,6,8
Pic noir,2022,1,7
Pic vert,2023,70,95
Pie bavarde,2024,167,203
Pie-grièche écorcheur,2023,1,3
Pie-grièche méridionale,2013,0,1
Pigeon biset domestique,2024,23,44
Pigeon ramier,2024,269,204
Pinson des arbres,2024,216,146
Pinson du Nord,2021,1,1
Pipit des arbres,2021,3,2
Pipit farlouse,2024,21,23
Pipit rousseline,2022,4,3
Pipit spioncelle,2013,0,2
Pouillot de Bonelli,2023,212,32
Pouillot fitis,2023,1,2
Pouillot véloce,2023,57,31
Roitelet à triple bandeau,2024,35,12
Roitelet huppé,2024,5,3
Rollier d'Europe,2023,43,81
Rossignol philomèle,2023,202,83
Rougegorge familier,2024,276,143
Rougequeue à front blanc,2023,13,2
Rougequeue noir,2023,36,28
Rousserolle effarvatte,2022,1,0
Sarcelle d'hiver,2022,8,1
Serin cini,2024,250,150
Sittelle torchepot,2024,80,70
Tarier des prés,2022,2,1
Tarier pâtre,2023,8,28
Tarin des aulnes,2024,31,3
Tichodrome échelette,2022,4,2
Tourterelle des bois,2023,64,68
Tourterelle turque,2024,84,86
Traquet motteux,2022,6,5
Troglodyte mignon,2023,22,20
Vanneau huppé,2023,2,0
Vautour fauve,2023,6,1
Verdier d'Europe,2024,52,32
