frname,lastobs,newcount,oldcount
Accenteur alpin,2024,5,0
Accenteur mouchet,2024,20,48
Alouette des champs,2023,10,33
Alouette lulu,2024,13,16
Autour des palombes,2022,5,9
Bécasse des bois,2022,3,4
Bécassine des marais,2019,1,0
Bécassine sourde,2024,1,0
Bec-croisé des sapins,2023,2,11
Bergeronnette des ruisseaux,2024,48,83
Bergeronnette grise,2024,107,152
Bergeronnette printanière,2020,4,13
Bihoreau gris,2019,1,2
Bondrée apivore,2023,13,25
Bouvreuil pivoine,2024,27,60
Bruant des roseaux,2023,1,5
Bruant fou,2021,1,15
Bruant jaune,2024,53,140
Bruant zizi,2023,43,44
Busard cendré,2016,0,5
Busard des roseaux,2023,2,15
Busard pâle,2015,0,1
Busard Saint-Martin,2023,9,31
Buse variable,2024,248,664
Caille des blés,2011,0,3
Canard colvert,2024,88,234
Cassenoix moucheté,2015,0,1
Chardonneret élégant,2024,67,79
Chevalier culblanc,2009,0,1
Chevalier guignette,2023,9,9
Choucas des tours,2024,45,118
Chouette hulotte,2024,38,45
Cigogne blanche,2021,12,20
Cigogne noire,2022,4,11
Cincle plongeur (C.c.cinclus),2024,46,148
Corbeau freux,2023,3,29
Corneille noire,2024,175,291
Coucou gris,2024,52,38
Effraie des clochers,2023,5,43
Engoulevent d'Europe,2018,0,3
Épervier d'Europe,2024,44,82
Étourneau sansonnet,2024,83,97
Faisan de Colchide,2022,12,33
Faucon crécerelle,2024,105,194
Faucon émerillon,2014,0,2
Faucon hobereau,2021,7,5
Faucon kobez,2020,1,2
Faucon pèlerin,2024,103,161
Fauvette à tête noire,2024,286,191
Fauvette babillarde,2021,2,13
Fauvette des jardins,2021,5,22
Fauvette grisette,2020,1,9
Foulque macroule,2021,2,13
Fuligule milouin,2021,1,0
Gallinule poule-d'eau,2022,4,29
Geai des chênes,2024,148,268
Gobemouche gris,2016,0,5
Gobemouche noir,2023,5,12
Goéland brun,2012,0,1
Goéland cendré,2012,0,1
Goéland leucophée,2024,13,11
Grand Corbeau,2024,124,207
Grand Cormoran,2024,18,99
Grand-duc d'Europe,2024,65,33
Grande Aigrette,2024,48,16
Grèbe castagneux,2024,25,37
Grèbe huppé,2023,1,1
Grimpereau des bois,2023,12,10
Grimpereau des jardins,2024,54,65
Grive draine,2024,143,146
Grive litorne,2023,24,64
Grive mauvis,2022,4,8
Grive musicienne,2024,209,141
Grosbec casse-noyaux,2024,56,70
Guêpier d'Europe,2023,5,1
Harle bièvre,2024,74,79
Héron cendré,2024,131,288
Hibou moyen-duc,2021,5,28
Hirondelle de fenêtre,2023,49,89
Hirondelle de rivage,2023,3,1
Hirondelle de rochers,2024,55,87
Hirondelle rustique,2024,98,119
Huppe fasciée,2021,5,20
Hypolaïs polyglotte,2021,1,0
Jaseur boréal,2013,0,3
Linotte mélodieuse,2024,16,18
Locustelle tachetée,2017,0,3
Loriot d'Europe,2023,5,11
Martinet à ventre blanc,2023,4,6
Martinet noir,2023,57,76
Martin-pêcheur d'Europe,2024,50,67
Merle à plastron,2013,0,1
Merle noir,2024,462,384
Mésange à longue queue,2024,47,86
Mésange bleue,2024,279,261
Mésange boréale,2019,1,17
Mésange charbonnière,2024,389,407
Mésange huppée,2024,8,32
Mésange noire,2023,15,78
Mésange nonnette,2024,79,171
Milan noir,2024,48,72
Milan royal,2024,266,375
Moineau domestique,2024,210,195
Moineau friquet,2024,23,51
Mouette rieuse,2023,5,2
Oie cendrée,2010,0,2
Ouette d'Égypte,2018,0,1
Perdrix rouge,2023,1,1
Pic cendré,2022,1,2
Pic épeiche,2024,171,196
Pic épeichette,2024,13,10
Pic mar,2024,17,19
Pic noir,2024,45,51
Pic vert,2024,193,215
Pie bavarde,2024,151,222
Pie-grièche écorcheur,2023,63,102
Pie-grièche grise,2023,3,43
Pigeon biset domestique,2017,0,14
Pigeon colombin,2020,2,3
Pigeon ramier,2024,179,155
Pinson des arbres,2024,300,321
Pinson du Nord,2022,13,21
Pipit des arbres,2023,13,56
Pipit farlouse,2020,2,4
Pipit spioncelle,2022,2,5
Pouillot de Bonelli,2023,28,11
Pouillot fitis,2024,44,87
Pouillot siffleur,2023,10,19
Pouillot véloce,2024,239,204
Râle d'eau,2022,1,2
Roitelet à triple bandeau,2024,21,20
Roitelet huppé,2024,27,45
Rossignol philomèle,2017,0,3
Rougegorge familier,2024,331,264
Rougequeue à front blanc,2023,38,96
Rougequeue noir,2024,154,151
Rousserolle verderolle,2011,0,4
Sarcelle d'été,2022,1,0
Sarcelle d'hiver,2009,0,1
Serin cini,2024,30,50
Sittelle torchepot,2024,113,201
Tarier des prés,2021,7,11
Tarier pâtre,2024,42,35
Tarin des aulnes,2024,24,15
Tichodrome échelette,2024,40,39
Torcol fourmilier,2024,20,39
Tourterelle des bois,2014,0,3
Tourterelle turque,2024,82,154
Traquet motteux,2023,9,7
Troglodyte mignon,2024,183,189
Vanneau huppé,2021,6,2
Vautour fauve,2020,1,2
Verdier d'Europe,2024,57,90
