frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,25,2
Aigrette garzette,2024,25,2
Alouette des champs,2024,27,2
Alouette lulu,2024,1,0
Bécasseau maubèche,2023,1,0
Bécasseau variable,2023,6,0
Bergeronnette des ruisseaux,2022,1,0
Bergeronnette flavéole (M.f.flavissima),2022,5,1
Bergeronnette grise,2024,46,9
Bergeronnette printanière,2023,17,4
Bernache cravant,2023,5,0
Bondrée apivore,2022,3,1
Bouscarle de Cetti,2023,3,0
Bouvreuil pivoine,2020,1,1
Bruant des roseaux,2022,1,0
Bruant jaune,2023,7,2
Bruant proyer,2023,6,2
Busard des roseaux,2022,2,1
Busard Saint-Martin,2009,0,2
Buse variable,2024,15,2
Caille des blés,2021,1,0
Canard colvert,2023,2,1
Canard siffleur,2021,1,0
Chardonneret élégant,2024,83,2
Chevalier aboyeur,2017,0,1
Chevalier gambette,2023,4,0
Chevalier guignette,2023,9,0
Chevêche d'Athéna,2023,2,1
Choucas des tours,2024,26,2
Chouette hulotte,2024,8,2
Cisticole des joncs,2023,15,0
Corbeau freux,2024,4,2
Cormoran huppé,2024,20,3
Corneille noire,2024,56,3
Courlis cendré,2023,2,1
Courlis corlieu,2023,3,0
Cygne chanteur,2009,0,1
Cygne tuberculé,2022,1,0
Effraie des clochers,2009,0,1
Épervier d'Europe,2024,14,2
Étourneau sansonnet,2024,129,6
Faisan de Colchide,2024,11,2
Faucon crécerelle,2024,36,6
Faucon hobereau,2022,3,1
Faucon pèlerin,2023,33,7
Fauvette à tête noire,2023,27,2
Fauvette babillarde,2021,1,0
Fauvette des jardins,2023,2,1
Fauvette grisette,2023,20,1
Fou de Bassan,2024,52,14
Fulmar boréal,2024,68,9
Gallinule poule-d'eau,2009,0,1
Geai des chênes,2024,26,2
Gobemouche gris,2023,10,2
Goéland argenté,2024,111,8
Goéland brun,2024,20,7
Goéland cendré,2023,6,1
Goéland leucophée,2023,3,1
Goéland marin,2024,69,6
Grand Corbeau,2021,2,0
Grand Cormoran,2024,64,7
Grand-duc d'Europe,2023,2,0
Grande Aigrette,2020,1,0
Grand Gravelot,2022,1,0
Grand Labbe,2021,2,1
Grèbe huppé,2023,15,4
Grimpereau des jardins,2024,7,2
Grive draine,2024,1,1
Grive mauvis,2024,8,1
Grive musicienne,2024,76,2
Grosbec casse-noyaux,2022,2,1
Guifette noire,2021,1,0
Guillemot de Troïl,2024,16,1
Harle bièvre,2022,2,0
Héron cendré,2024,11,0
Héron garde-boeufs,2022,1,0
Hibou moyen-duc,2009,0,1
Hirondelle de fenêtre,2023,23,5
Hirondelle de rivage,2022,2,2
Hirondelle rustique,2023,30,2
Huîtrier pie,2023,6,1
Hypolaïs polyglotte,2023,2,1
Labbe parasite,2021,1,0
Labbe pomarin,2021,1,0
Linotte mélodieuse,2024,34,4
Loriot d'Europe,2021,1,1
Macareux moine,2008,0,1
Macreuse brune,2009,0,1
Macreuse noire,2023,2,0
Martinet noir,2023,41,4
Merle noir,2024,300,6
Mésange à longue queue,2024,5,2
Mésange bleue,2024,213,3
Mésange charbonnière,2024,169,6
Mésange huppée,2009,0,2
Mésange noire,2024,55,2
Mésange nonnette,2022,8,2
Milan royal,2022,1,0
Moineau domestique,2024,261,10
Moineau friquet,2015,0,2
Mouette mélanocéphale,2023,21,1
Mouette pygmée,2021,1,1
Mouette rieuse,2024,46,6
Mouette tridactyle,2023,12,3
Océanite tempête,2008,0,1
Oedicnème criard,2022,1,0
Perdrix grise,2022,1,2
Perruche à collier,2019,1,0
Pic épeiche,2024,35,4
Pic vert,2024,80,2
Pie bavarde,2024,31,3
Pigeon biset domestique,2023,10,1
Pigeon biset (origine naturelle),2009,0,1
Pigeon colombin,2021,1,1
Pigeon ramier,2024,186,2
Pingouin torda,2024,19,4
Pinson des arbres,2024,233,4
Pipit des arbres,2009,0,1
Pipit farlouse,2023,19,4
Pipit maritime,2023,11,1
Plongeon arctique,2024,2,1
Plongeon catmarin,2024,7,1
Pluvier doré,2022,1,0
Pouillot fitis,2022,1,0
Pouillot véloce,2024,38,1
Puffin des Anglais,2008,0,1
Puffin des Baléares,2008,0,1
Puffin fuligineux,2008,0,1
Roitelet à triple bandeau,2024,7,1
Roitelet huppé,2024,5,2
Rougegorge familier,2024,219,4
Rougequeue noir,2023,24,6
Rousserolle verderolle,2022,1,0
Serin cini,2022,1,1
Sittelle torchepot,2020,12,2
Spatule blanche,2018,0,1
Sterne caugek,2024,10,1
Sterne naine,2022,1,0
Sterne pierregarin,2022,2,1
Tadorne de Belon,2024,4,0
Tarier des prés,2023,1,1
Tarier pâtre,2023,10,2
Tournepierre à collier,2023,4,0
Tourterelle des bois,2009,0,1
Tourterelle turque,2024,157,5
Traquet motteux,2023,3,1
Troglodyte mignon,2024,65,3
Vanneau huppé,2009,0,1
Verdier d'Europe,2024,25,3
