frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,6,7
Aigle botté,2023,20,1
Aigrette garzette,2023,10,7
Alouette des champs,2023,12,21
Alouette lulu,2023,15,11
Autour des palombes,2023,2,10
Bécasse des bois,2023,5,5
Bécassine des marais,2023,10,6
Bergeronnette des ruisseaux,2023,7,0
Bergeronnette grise,2024,12,27
Bergeronnette printanière,2023,6,18
Bernache nonnette,2023,1,0
Bondrée apivore,2023,8,3
Bouscarle de Cetti,2023,10,0
Bouvreuil pivoine,2022,4,12
Bruant des roseaux,2023,10,11
Bruant jaune,2023,3,8
Bruant proyer,2023,9,12
Bruant zizi,2023,10,7
Busard cendré,2023,1,15
Busard des roseaux,2022,2,3
Busard Saint-Martin,2023,33,26
Buse variable,2024,39,31
Caille des blés,2023,4,4
Canard carolin,2021,1,0
Canard chipeau,2024,27,21
Canard colvert,2024,41,48
Canard pilet,2023,4,0
Canard siffleur,2023,3,5
Canard souchet,2022,9,15
Chardonneret élégant,2023,13,13
Chevalier aboyeur,2023,1,3
Chevalier culblanc,2023,14,10
Chevalier gambette,2017,0,2
Chevalier guignette,2023,18,9
Chevalier sylvain,2022,1,1
Chevêche d'Athéna,2022,1,3
Choucas des tours,2022,2,0
Chouette hulotte,2020,2,3
Cigogne blanche,2022,3,2
Cigogne noire,2023,21,26
Circaète Jean-le-Blanc,2023,12,6
Cisticole des joncs,2007,0,2
Combattant varié,2021,1,0
Corbeau freux,2023,4,3
Corneille noire,2023,8,10
Coucou gris,2023,18,12
Courlis cendré,2009,0,1
Cygne tuberculé,2024,40,22
Effraie des clochers,2023,2,9
Élanion blanc,2024,56,0
Engoulevent d'Europe,2023,3,4
Épervier d'Europe,2023,12,16
Étourneau sansonnet,2023,18,15
Faisan de Colchide,2023,11,6
Faucon crécerelle,2024,35,19
Faucon émerillon,2023,2,4
Faucon hobereau,2023,7,5
Faucon pèlerin,2023,4,1
Fauvette à tête noire,2023,38,22
Fauvette des jardins,2023,9,6
Fauvette grisette,2023,13,11
Fauvette pitchou,2023,9,0
Foulque macroule,2024,28,22
Fuligule milouin,2024,49,55
Fuligule morillon,2023,14,17
Gallinule poule-d'eau,2023,9,4
Garrot à oeil d'or,2007,0,1
Geai des chênes,2024,26,25
Gobemouche gris,2023,6,6
Gobemouche noir,2023,7,0
Goéland brun,2008,0,1
Goéland leucophée,2022,1,0
Grand Corbeau,2023,1,0
Grand Cormoran,2023,44,24
Grande Aigrette,2024,74,47
Grèbe à cou noir,2022,5,3
Grèbe castagneux,2023,28,16
Grèbe huppé,2024,41,35
Grimpereau des jardins,2024,22,29
Grive draine,2023,21,10
Grive litorne,2023,5,3
Grive mauvis,2023,5,2
Grive musicienne,2024,24,12
Grosbec casse-noyaux,2023,19,15
Guêpier d'Europe,2022,2,2
Guifette moustac,2007,0,2
Harle bièvre,2019,5,0
Héron cendré,2023,52,42
Héron garde-boeufs,2023,16,1
Héron pourpré,2023,8,4
Hibou des marais,2015,0,1
Hibou moyen-duc,2019,1,0
Hirondelle de fenêtre,2023,8,4
Hirondelle de rivage,2023,5,1
Hirondelle rustique,2023,21,25
Huppe fasciée,2023,8,17
Hypolaïs polyglotte,2023,7,9
Linotte mélodieuse,2023,7,12
Locustelle tachetée,2023,4,7
Loriot d'Europe,2023,16,15
Martinet noir,2022,3,0
Martin-pêcheur d'Europe,2023,25,17
Merle noir,2024,34,33
Mésange à longue queue,2024,14,23
Mésange bleue,2023,27,30
Mésange charbonnière,2024,39,40
Mésange huppée,2023,2,13
Mésange noire,2020,1,2
Mésange nonnette,2023,10,14
Milan noir,2024,24,11
Milan royal,2023,17,6
Moineau domestique,2023,20,19
Moineau friquet,2015,0,1
Mouette rieuse,2023,12,11
Mouette tridactyle,2022,6,0
Nette rousse,2023,15,4
Oedicnème criard,2021,3,0
Perdrix grise,2022,2,0
Perdrix rouge,2023,1,5
Petit Gravelot,2009,0,4
Phalarope à bec large,2013,0,6
Phragmite des joncs,2023,2,0
Pic cendré,2024,33,10
Pic épeiche,2024,39,26
Pic épeichette,2023,12,11
Pic mar,2023,14,38
Pic noir,2023,19,19
Pic vert,2023,20,12
Pie bavarde,2023,3,7
Pie-grièche à tête rousse,2023,8,10
Pie-grièche écorcheur,2023,13,11
Pie-grièche grise,2009,0,1
Pigeon biset (origine naturelle),2023,1,0
Pigeon colombin,2023,4,6
Pigeon ramier,2024,36,28
Pinson des arbres,2024,61,48
Pinson du Nord,2023,13,0
Pipit des arbres,2023,19,17
Pipit farlouse,2023,4,10
Pipit spioncelle,2023,6,3
Pluvier doré,2023,9,6
Pouillot de Bonelli,2023,10,7
Pouillot fitis,2021,4,10
Pouillot siffleur,2023,10,6
Pouillot véloce,2024,58,39
Râle d'eau,2023,1,3
