frname,lastobs,newcount,oldcount
Accenteur alpin,2010,0,2
Accenteur mouchet,2023,4,58
Aigle botté,2023,47,111
Aigrette garzette,2023,4,2
Alouette des champs,2022,25,179
Alouette lulu,2023,54,289
Autour des palombes,2022,4,3
Bécasseau variable,2008,0,1
Bécasse des bois,2021,2,16
Bécassine des marais,2023,4,33
Bec-croisé des sapins,2020,1,2
Bergeronnette des ruisseaux,2023,16,37
Bergeronnette flavéole (M.f.flavissima),2015,0,1
Bergeronnette grise,2023,34,134
Bergeronnette printanière,2022,3,50
Bernache cravant,2009,0,2
Blongios nain,2017,0,1
Bondrée apivore,2023,21,78
Bouvreuil pivoine,2017,0,8
Bruant des roseaux,2022,11,104
Bruant fou,2020,3,13
Bruant jaune,2021,1,19
Bruant ortolan,2018,0,3
Bruant proyer,2023,70,332
Bruant zizi,2023,55,239
Busard cendré,2021,1,3
Busard des roseaux,2021,3,24
Busard Saint-Martin,2022,2,41
Buse variable,2023,209,747
Caille des blés,2022,11,26
Canard chipeau,2012,0,1
Canard colvert,2023,36,152
Canard siffleur,2022,3,0
Canard souchet,2015,0,2
Chardonneret élégant,2023,161,348
Chevalier aboyeur,2015,0,4
Chevalier arlequin,2008,0,1
Chevalier culblanc,2023,6,75
Chevalier guignette,2014,0,12
Chevalier sylvain,2008,0,2
Chevêche d'Athéna,2023,29,53
Choucas des tours,2023,47,148
Chouette hulotte,2023,9,42
Cigogne blanche,2023,4,7
Cigogne noire,2022,1,20
Cincle plongeur (C.c.cinclus),2017,0,7
Circaète Jean-le-Blanc,2023,15,88
Cisticole des joncs,2023,10,9
Combattant varié,2016,0,1
Corbeau freux,2009,0,2
Corneille noire,2023,172,392
Coucou gris,2023,36,123
Courlis cendré,2015,0,1
Crabier chevelu,2010,0,1
Crave à bec rouge,2011,0,1
Échasse blanche,2008,0,2
Effraie des clochers,2022,2,16
Élanion blanc,2023,50,1
Engoulevent d'Europe,2022,8,32
Épervier d'Europe,2023,35,111
Étourneau roselin,2018,0,1
Étourneau sansonnet,2023,104,450
Faisan de Colchide,2023,8,28
Faucon crécerelle,2023,138,490
Faucon crécerellette,2009,0,1
Faucon émerillon,2012,0,8
Faucon hobereau,2023,7,46
Faucon kobez,2014,0,6
