frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,6,8
Aigrette garzette,2023,13,0
Alouette des champs,2023,24,2
Autour des palombes,2024,5,1
Bécasse des bois,2022,2,2
Bécassine des marais,2023,14,1
Bergeronnette des ruisseaux,2023,3,1
Bergeronnette grise,2024,26,2
Bergeronnette printanière,2023,3,1
Bernache du Canada,2024,27,0
Bihoreau gris,2023,5,0
Bondrée apivore,2022,5,0
Bouvreuil pivoine,2023,3,1
Bruant des roseaux,2024,4,1
Bruant jaune,2023,11,2
Bruant proyer,2024,1,0
Bruant zizi,2023,7,5
Busard des roseaux,2024,5,0
Busard Saint-Martin,2024,17,1
Buse variable,2024,42,3
Caille des blés,2021,1,1
Canard chipeau,2024,21,1
Canard colvert,2024,39,3
Canard pilet,2022,2,0
Canard siffleur,2022,6,0
Canard souchet,2023,33,1
Chardonneret élégant,2024,17,3
Chevalier aboyeur,2021,1,0
Chevalier culblanc,2023,5,0
Chevalier gambette,2023,4,0
Chevalier guignette,2023,12,0
Chevalier sylvain,2020,1,0
Chevêche d'Athéna,2022,3,1
Choucas des tours,2020,1,1
Chouette hulotte,2023,9,1
Cigogne blanche,2023,1,0
Cigogne noire,2024,3,0
Combattant varié,2021,1,0
Corbeau freux,2009,0,2
Corneille noire,2024,38,2
Coucou gris,2024,11,1
Courlis cendré,2018,0,1
Cygne tuberculé,2024,30,4
Effraie des clochers,2023,11,1
Élanion blanc,2021,1,0
Épervier d'Europe,2024,5,1
Étourneau sansonnet,2024,19,3
Faisan de Colchide,2024,46,3
Faisan vénéré,2019,1,0
Faucon crécerelle,2024,21,2
Faucon hobereau,2023,4,1
Fauvette à tête noire,2024,38,1
Fauvette babillarde,2009,0,1
Fauvette des jardins,2023,8,1
Fauvette grisette,2023,12,1
Foulque macroule,2024,43,3
Fuligule milouin,2024,45,4
Fuligule morillon,2024,44,4
Gallinule poule-d'eau,2024,11,3
Garrot à oeil d'or,2021,2,0
Geai des chênes,2024,28,2
Gobemouche gris,2023,2,1
Gobemouche noir,2021,1,0
Goéland leucophée,2023,1,0
Grand Cormoran,2024,40,2
Grande Aigrette,2024,52,3
Grèbe à cou noir,2023,6,0
Grèbe castagneux,2024,20,1
Grèbe huppé,2024,50,3
Grimpereau des bois,2009,0,1
Grimpereau des jardins,2024,16,3
Grive draine,2024,18,2
Grive litorne,2023,3,1
Grive mauvis,2022,1,1
Grive musicienne,2024,19,3
Grosbec casse-noyaux,2023,7,1
Guifette moustac,2023,4,0
Harle bièvre,2009,0,1
Héron cendré,2024,34,2
Héron garde-boeufs,2024,4,0
Hibou moyen-duc,2021,1,2
Hirondelle de fenêtre,2023,7,1
Hirondelle de rivage,2024,5,0
Hirondelle rustique,2024,27,2
Huppe fasciée,2021,3,1
Hypolaïs polyglotte,2023,6,1
Linotte mélodieuse,2023,14,1
Locustelle tachetée,2009,0,1
Loriot d'Europe,2023,6,1
Martinet noir,2019,1,1
Martin-pêcheur d'Europe,2024,22,1
Merle noir,2024,60,9
Mésange à longue queue,2024,13,2
Mésange bleue,2024,39,8
Mésange charbonnière,2024,47,9
Mésange huppée,2023,7,2
Mésange nonnette,2024,23,4
Milan noir,2023,4,0
Moineau domestique,2024,29,8
Moineau friquet,2018,0,6
Mouette mélanocéphale,2024,9,0
Mouette rieuse,2024,33,2
Oedicnème criard,2021,1,0
Oie à tête barrée,2023,7,0
Oie cendrée,2023,5,1
Oie des moissons,2023,1,0
Perdrix grise,2022,3,3
Perdrix rouge,2023,2,1
Phragmite des joncs,2023,1,0
Pic épeiche,2024,16,2
Pic épeichette,2024,4,1
Pic mar,2023,6,1
Pic noir,2024,6,2
Pic vert,2024,20,2
Pie bavarde,2024,19,3
Pie-grièche écorcheur,2023,2,1
Pigeon biset domestique,2023,6,0
Pigeon biset (origine naturelle),2023,1,0
Pigeon colombin,2023,7,1
Pigeon ramier,2024,58,2
Pinson des arbres,2024,66,8
Pinson du Nord,2023,2,1
Pipit des arbres,2024,17,1
Pipit farlouse,2023,5,2
Pluvier doré,2022,5,2
Pouillot de Bonelli,2021,1,0
Pouillot fitis,2023,11,1
Pouillot siffleur,2023,9,1
Pouillot véloce,2024,37,1
Râle d'eau,2024,11,0
Roitelet à triple bandeau,2024,13,2
Roitelet huppé,2023,3,2
Rossignol philomèle,2021,2,1
Rougegorge familier,2024,42,8
Rougequeue à front blanc,2023,11,1
Rougequeue noir,2024,13,2
Rousserolle effarvatte,2022,3,1
Sarcelle d'été,2021,2,1
Sarcelle d'hiver,2024,18,0
Serin cini,2009,0,1
Sittelle torchepot,2024,24,5
Spatule blanche,2023,2,0
Sterne pierregarin,2023,1,0
Tadorne casarca,2023,4,0
Tadorne de Belon,2021,2,0
Tarier des prés,2023,1,0
Tarier pâtre,2024,4,1
Tarin des aulnes,2022,1,1
Torcol fourmilier,2023,1,0
Tourterelle des bois,2023,2,1
Tourterelle turque,2023,26,7
Traquet motteux,2022,1,0
Troglodyte mignon,2024,23,2
Vanneau huppé,2023,19,3
Verdier d'Europe,2024,14,2
