frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,84,67
Aigrette garzette,2023,45,44
Alouette des champs,2023,23,31
Alouette lulu,2024,14,7
Autour des palombes,2019,1,0
Bécasse des bois,2024,1,0
Bécassine des marais,2023,14,9
Bergeronnette des ruisseaux,2024,74,61
Bergeronnette grise,2024,139,64
Bergeronnette printanière,2021,1,2
Bernache du Canada,2013,0,1
Bihoreau gris,2022,12,9
Bondrée apivore,2021,4,4
Bouscarle de Cetti,2024,119,55
Bouvreuil pivoine,2024,6,0
Bruant des roseaux,2024,9,2
Bruant jaune,2021,11,24
Bruant zizi,2024,90,49
Busard cendré,2020,1,0
Busard Saint-Martin,2023,32,60
Buse variable,2024,340,259
Caille des blés,2020,1,0
Canard colvert,2024,177,123
Canard mandarin,2021,1,0
Canard souchet,2017,0,3
Chardonneret élégant,2024,95,81
Chevalier culblanc,2024,116,45
Chevalier guignette,2022,5,25
Chevêche d'Athéna,2024,7,36
Choucas des tours,2024,120,57
Chouette hulotte,2024,53,41
Cigogne blanche,2022,2,2
Circaète Jean-le-Blanc,2014,0,1
Cisticole des joncs,2024,33,0
Corbeau freux,2024,16,41
Corneille noire,2024,131,78
Coucou gris,2023,55,34
Cygne tuberculé,2023,4,9
Effraie des clochers,2024,42,119
Élanion blanc,2024,24,0
Épervier d'Europe,2024,22,17
Étourneau sansonnet,2024,127,75
Faisan de Colchide,2024,66,64
Faisan vénéré,2020,3,2
Faucon crécerelle,2024,138,151
Faucon hobereau,2021,1,5
Faucon pèlerin,2015,0,1
Fauvette à tête noire,2024,138,90
Fauvette des jardins,2023,3,4
Fauvette grisette,2023,17,24
Foulque macroule,2024,103,65
Fuligule milouin,2021,2,2
Fuligule morillon,2024,48,12
Gallinule poule-d'eau,2024,117,135
Geai des chênes,2024,133,169
Gobemouche gris,2023,34,30
Gobemouche noir,2023,20,5
Goéland argenté,2022,3,2
Goéland brun,2023,11,9
Goéland leucophée,2023,3,8
Grand Cormoran,2024,56,60
Grande Aigrette,2024,161,85
Grèbe castagneux,2024,86,51
Grèbe huppé,2020,3,3
Grimpereau des jardins,2024,121,84
Grive draine,2024,38,57
Grive litorne,2023,13,14
Grive mauvis,2024,26,25
Grive musicienne,2024,150,85
Grosbec casse-noyaux,2024,14,16
Héron cendré,2024,263,205
Héron garde-boeufs,2024,110,61
Héron pourpré,2015,0,7
Hibou moyen-duc,2022,4,13
Hirondelle de fenêtre,2023,46,20
Hirondelle de rivage,2013,0,2
Hirondelle rustique,2023,95,109
Huppe fasciée,2023,36,22
Hypolaïs polyglotte,2023,50,27
Linotte mélodieuse,2023,20,10
Loriot d'Europe,2023,40,11
Martinet noir,2023,28,28
Martin-pêcheur d'Europe,2024,63,104
Merle noir,2024,244,235
Mésange à longue queue,2024,68,99
Mésange bleue,2024,206,215
Mésange charbonnière,2024,247,233
Mésange huppée,2024,17,5
Mésange noire,2021,4,11
Mésange nonnette,2024,41,39
Milan noir,2023,20,13
Milan royal,2021,3,0
Moineau domestique,2024,129,66
Mouette rieuse,2024,75,116
Oedicnème criard,2021,2,8
Oie cendrée,2020,1,0
Perdrix grise,2016,0,4
Perdrix rouge,2021,6,22
Petit Gravelot,2020,3,0
Phragmite des joncs,2020,1,0
Pic épeiche,2024,133,80
Pic épeichette,2024,16,12
Pic mar,2024,14,4
Pic noir,2024,24,20
Pic vert,2024,193,113
Pie bavarde,2024,87,92
Pie-grièche écorcheur,2023,13,9
Pigeon biset domestique,2024,53,21
Pigeon colombin,2024,76,11
Pigeon ramier,2024,216,158
Pinson des arbres,2024,267,239
Pinson du Nord,2022,12,4
Pipit des arbres,2017,0,4
Pipit farlouse,2024,75,22
Pipit spioncelle,2021,3,3
Pluvier doré,2017,0,5
Pouillot fitis,2023,14,10
Pouillot véloce,2024,152,98
Râle d'eau,2022,1,0
Roitelet à triple bandeau,2024,73,46
Roitelet huppé,2024,17,26
Rossignol philomèle,2023,15,28
Rougegorge familier,2024,273,213
Rougequeue à front blanc,2023,1,0
Rougequeue noir,2024,102,35
Rousserolle effarvatte,2022,2,1
Sarcelle d'hiver,2021,8,7
Serin cini,2023,19,23
Sittelle torchepot,2024,128,65
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,1
Spatule blanche,2020,3,0
Sterne pierregarin,2021,6,13
Tarier des prés,2022,4,6
Tarier pâtre,2024,118,91
Tarin des aulnes,2024,27,22
Torcol fourmilier,2023,1,0
Tourterelle des bois,2023,42,27
Tourterelle turque,2024,59,52
Traquet motteux,2023,10,5
Troglodyte mignon,2024,178,136
Vanneau huppé,2024,19,72
Verdier d'Europe,2023,32,51
