frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,22,79
Aigrette garzette,2023,6,1
Alouette des champs,2009,0,1
Alouette lulu,2021,2,3
Autour des palombes,2023,3,1
Bec-croisé des sapins,2009,0,1
Bergeronnette des ruisseaux,2021,2,1
Bergeronnette grise,2023,8,9
Bergeronnette printanière,2023,2,0
Bernache du Canada,2022,4,1
Bihoreau gris,2023,20,6
Bondrée apivore,2017,0,3
Bouvreuil pivoine,2021,4,9
Bruant jaune,2023,1,1
Bruant zizi,2023,4,5
Busard des roseaux,2021,1,0
Busard Saint-Martin,2009,0,1
Buse variable,2023,16,11
Canard colvert,2023,24,2
Canard pilet,2024,2,0
Chardonneret élégant,2024,31,20
Chevalier culblanc,2022,2,0
Choucas des tours,2024,17,6
Chouette hulotte,2021,3,7
Cigogne blanche,2023,3,0
Circaète Jean-le-Blanc,2023,1,6
Corbeau freux,2022,1,1
Corneille noire,2024,35,40
Coucou gris,2023,9,5
Effraie des clochers,2024,1,0
Engoulevent d'Europe,2009,0,1
Épervier d'Europe,2024,5,7
Étourneau sansonnet,2024,36,74
Faisan de Colchide,2023,7,3
Faisan vénéré,2009,0,1
Faucon crécerelle,2023,9,4
Faucon hobereau,2021,1,1
Fauvette à tête noire,2023,44,19
Fauvette des jardins,2019,4,1
Fauvette grisette,2023,5,1
Foulque macroule,2024,3,1
Fuligule milouin,2015,0,1
Fuligule morillon,2015,0,1
Gallinule poule-d'eau,2024,11,1
Geai des chênes,2023,21,6
Gobemouche gris,2009,0,1
Goéland leucophée,2009,0,1
Grand Cormoran,2022,7,1
Grande Aigrette,2024,7,2
Grèbe castagneux,2024,8,0
Grèbe huppé,2022,2,1
Grimpereau des jardins,2024,29,64
Grive draine,2023,12,1
Grive mauvis,2022,2,1
Grive musicienne,2024,14,12
Grosbec casse-noyaux,2023,16,11
Héron cendré,2024,19,6
Héron garde-boeufs,2023,10,0
Héron pourpré,2018,0,1
Hibou moyen-duc,2012,0,2
Hirondelle de fenêtre,2023,8,4
Hirondelle rustique,2023,17,11
Huppe fasciée,2023,4,0
Hypolaïs polyglotte,2009,0,1
Linotte mélodieuse,2023,3,3
Locustelle tachetée,2009,0,1
Loriot d'Europe,2022,2,1
Martinet noir,2023,4,3
Martin-pêcheur d'Europe,2024,8,2
Merle noir,2024,79,144
Mésange à longue queue,2024,15,57
Mésange bleue,2024,69,159
Mésange charbonnière,2024,75,154
Mésange huppée,2022,14,22
Mésange noire,2022,4,7
Mésange nonnette,2024,27,100
Milan noir,2020,1,0
Moineau domestique,2024,62,174
Moineau friquet,2016,0,2
Mouette rieuse,2022,9,1
Perdrix rouge,2023,2,1
Petit Gravelot,2023,4,0
Pic épeiche,2024,31,57
Pic épeichette,2024,1,1
Pic mar,2023,22,97
Pic noir,2024,9,2
Pic vert,2023,21,16
Pie bavarde,2024,23,11
Pie-grièche écorcheur,2021,1,0
Pigeon biset domestique,2024,11,7
Pigeon biset (origine naturelle),2023,1,0
Pigeon colombin,2021,1,1
Pigeon ramier,2024,84,123
Pinson des arbres,2024,120,167
Pinson du Nord,2023,10,6
Pipit des arbres,2021,1,1
Pouillot de Bonelli,2021,3,1
Pouillot fitis,2021,2,1
Pouillot siffleur,2021,3,1
Pouillot véloce,2023,38,5
Roitelet à triple bandeau,2023,19,2
Roitelet huppé,2022,6,2
Rossignol philomèle,2023,8,1
Rougegorge familier,2024,77,168
Rougequeue à front blanc,2023,16,1
Rougequeue noir,2024,33,9
Rousserolle effarvatte,2009,0,1
Sarcelle d'été,2022,2,0
Sarcelle d'hiver,2023,3,0
Serin cini,2024,14,10
Sittelle torchepot,2024,54,145
Tarier pâtre,2023,5,1
Tarin des aulnes,2024,4,8
Tourterelle des bois,2021,3,1
Tourterelle turque,2024,54,123
Traquet motteux,2023,2,2
Troglodyte mignon,2023,21,19
Vanneau huppé,2021,2,3
Verdier d'Europe,2024,18,10
