frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,648,256
Aigrette garzette,2024,1241,1086
Alouette des champs,2024,647,444
Alouette lulu,2024,29,12
Avocette élégante,2023,27,7
Barge à queue noire,2024,1089,822
Barge rousse,2024,246,249
Bécasseau à cou roux,2023,26,0
Bécasseau cocorli,2023,159,112
Bécasseau de Temminck,2023,19,6
Bécasseau maubèche,2023,54,56
Bécasseau minute,2023,205,122
Bécasseau sanderling,2024,622,684
Bécasseau tacheté,2022,7,17
Bécasseau variable,2024,884,719
Bécasseau violet,2024,158,173
Bécasse des bois,2024,23,2
Bécassine des marais,2024,828,421
Bécassine sourde,2024,19,10
Bec-croisé des sapins,2023,9,15
Bergeronnette des ruisseaux,2024,193,119
Bergeronnette flavéole (M.f.flavissima),2022,11,5
Bergeronnette grise,2024,901,461
Bergeronnette printanière,2023,39,20
Bernache cravant,2024,703,647
Bernache du Canada,2007,0,8
Bernache nonnette,2022,225,265
Bihoreau gris,2022,2,2
Bondrée apivore,2023,6,5
Bouscarle de Cetti,2024,879,512
Bouvreuil pivoine,2024,87,79
Bruant des neiges,2023,54,42
Bruant des roseaux,2024,259,225
Bruant jaune,2024,35,30
Bruant lapon,2024,11,9
Bruant proyer,2023,16,52
Bruant zizi,2024,253,85
Busard cendré,2008,0,1
Busard des roseaux,2024,571,383
Busard Saint-Martin,2024,25,3
Buse variable,2024,390,261
Butor étoilé,2024,14,34
Caille des blés,2024,6,2
Canard à front blanc,2017,0,58
Canard chipeau,2024,186,196
Canard colvert,2024,1394,1102
Canard des Bahamas,2022,1,0
Canard mandarin,2021,1,0
Canard pilet,2023,106,70
Canard siffleur,2024,387,445
Canard souchet,2024,423,169
Chardonneret élégant,2024,402,186
Chevalier aboyeur,2024,1468,954
Chevalier à pattes jaunes,2016,0,7
Chevalier arlequin,2024,1211,701
Chevalier culblanc,2024,350,229
Chevalier gambette,2024,1164,928
Chevalier guignette,2024,519,312
Chevalier sylvain,2023,170,46
Chevêche d'Athéna,2024,11,0
Choucas des tours,2024,575,235
Chouette hulotte,2024,25,6
Cigogne blanche,2019,1,0
Cigogne noire,2023,4,0
Cisticole des joncs,2024,698,368
Combattant varié,2024,305,215
Corbeau freux,2024,79,54
Cormoran huppé,2024,196,171
Corneille mantelée,2018,0,1
Corneille noire,2024,834,558
