frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,84,103
Alouette des champs,2024,169,243
Alouette lulu,2024,12,11
Autour des palombes,2023,1,0
Bécasseau de Temminck,2018,0,1
Bécasseau sanderling,2021,1,0
Bécasse des bois,2019,1,11
Bécassine des marais,2018,0,6
Bec-croisé des sapins,2013,0,2
Bergeronnette des ruisseaux,2024,28,93
Bergeronnette grise,2024,173,186
Bergeronnette printanière,2024,69,120
Bernache du Canada,2022,1,0
Bondrée apivore,2023,9,23
Bouvreuil pivoine,2023,6,53
Bruant des neiges,2021,2,0
Bruant des roseaux,2024,335,182
Bruant jaune,2024,36,154
Bruant ortolan,2023,1,0
Bruant proyer,2024,126,138
Bruant zizi,2024,46,132
Busard cendré,2023,95,140
Busard des roseaux,2023,53,107
Busard Saint-Martin,2024,432,464
Buse pattue,2011,0,18
Buse variable,2024,497,509
Caille des blés,2023,97,91
Canard chipeau,2018,0,2
Canard colvert,2024,132,223
Canard de Barbarie,2024,31,12
Canard souchet,2018,0,2
Chardonneret élégant,2024,116,261
Chevalier aboyeur,2021,1,26
Chevalier arlequin,2021,1,0
Chevalier culblanc,2023,7,9
Chevalier gambette,2018,0,7
Chevalier guignette,2018,0,28
Chevalier sylvain,2021,3,9
Chevêche d'Athéna,2023,6,1
Choucas des tours,2024,64,98
Chouette hulotte,2024,16,40
Cigogne blanche,2022,8,16
Cigogne noire,2023,4,6
Cincle plongeur (C.c.cinclus),2011,0,2
Circaète Jean-le-Blanc,2023,17,1
Cochevis huppé,2024,73,267
Combattant varié,2018,0,4
Corbeau freux,2024,138,168
Corneille noire,2024,373,464
Coucou gris,2023,17,19
Courlis cendré,2023,3,3
Courlis corlieu,2024,2,3
Cygne tuberculé,2022,2,6
Effraie des clochers,2023,5,48
Engoulevent d'Europe,2023,15,37
Épervier d'Europe,2024,180,245
Étourneau sansonnet,2024,201,316
Faisan de Colchide,2024,29,35
Faucon crécerelle,2024,509,547
Faucon émerillon,2024,17,36
Faucon hobereau,2023,35,97
Faucon kobez,2016,0,1
Faucon pèlerin,2024,303,184
Fauvette à tête noire,2024,134,211
Fauvette babillarde,2023,3,6
Fauvette des jardins,2023,20,49
Fauvette grisette,2023,73,99
Foulque macroule,2024,20,21
Gallinule poule-d'eau,2024,38,61
Geai des chênes,2024,84,142
Gobemouche gris,2023,22,54
Gobemouche noir,2023,12,20
Goéland brun,2023,17,22
Goéland leucophée,2024,47,90
Grand Corbeau,2020,1,0
Grand Cormoran,2024,19,37
Grande Aigrette,2024,18,18
Grand Gravelot,2018,0,5
Grèbe castagneux,2023,4,3
Grèbe huppé,2022,3,6
Grimpereau des jardins,2024,62,110
Grive draine,2024,90,123
Grive litorne,2024,67,97
Grive mauvis,2022,13,37
Grive musicienne,2024,129,176
Grosbec casse-noyaux,2023,46,70
Guêpier d'Europe,2023,6,1
Héron cendré,2024,120,172
Héron pourpré,2015,0,1
Hibou des marais,2024,1,11
Hibou moyen-duc,2024,14,45
Hirondelle de fenêtre,2024,33,97
Hirondelle de rivage,2023,14,23
Hirondelle rustique,2024,115,147
Huppe fasciée,2023,14,15
Hypolaïs polyglotte,2023,34,67
Linotte mélodieuse,2024,155,202
Locustelle tachetée,2011,0,4
Loriot d'Europe,2023,31,27
Martinet noir,2023,58,85
Martin-pêcheur d'Europe,2024,19,37
Merle à plastron,2023,4,2
Merle noir,2024,355,686
Mésange à longue queue,2024,49,100
Mésange bleue,2024,132,327
Mésange boréale,2019,1,18
Mésange charbonnière,2024,216,419
Mésange huppée,2015,0,10
Mésange noire,2021,1,20
Mésange nonnette,2023,7,44
Milan noir,2024,145,103
Milan royal,2024,105,181
Moineau domestique,2024,242,449
Moineau friquet,2016,0,10
Mouette mélanocéphale,2013,0,1
Mouette pygmée,2018,0,1
Mouette rieuse,2023,80,67
Oedicnème criard,2023,42,49
Oie à tête barrée,2009,0,1
Oie cendrée,2021,4,4
Ouette d'Égypte,2023,2,0
Outarde canepetière,2014,0,1
Perdrix grise,2024,193,256
Perdrix rouge,2024,9,9
Perruche à collier,2018,0,1
Petit-duc scops,2017,0,57
Petit Gravelot,2021,4,26
Phragmite des joncs,2017,0,3
Pic épeiche,2024,112,152
Pic épeichette,2024,8,26
Pic mar,2021,3,12
Pic noir,2024,17,45
Pic vert,2024,50,66
Pie bavarde,2024,515,403
Pie-grièche à tête rousse,2020,1,0
Pie-grièche écorcheur,2023,41,45
Pie-grièche grise,2011,0,2
Pigeon biset domestique,2024,96,139
Pigeon colombin,2024,16,24
Pigeon ramier,2024,461,539
Pinson des arbres,2024,200,490
Pinson du Nord,2024,41,101
Pipit des arbres,2023,10,14
Pipit farlouse,2024,99,105
Pipit rousseline,2020,2,4
Pipit spioncelle,2021,1,1
Pluvier doré,2024,107,112
Pluvier guignard,2012,0,2
Pouillot fitis,2024,17,63
Pouillot siffleur,2011,0,3
Pouillot véloce,2024,196,259
Râle d'eau,2022,4,35
Râle des genêts,2016,0,3
Rémiz penduline,2020,1,0
Roitelet à triple bandeau,2024,25,54
Roitelet huppé,2021,12,37
Rossignol philomèle,2024,45,83
Rougegorge familier,2024,226,379
Rougequeue à front blanc,2023,47,74
Rougequeue noir,2024,167,311
Rousserolle effarvatte,2022,2,14
Rousserolle turdoïde,2013,0,4
Sarcelle d'été,2018,0,2
Sarcelle d'hiver,2024,3,8
Serin cini,2024,35,78
Sittelle torchepot,2024,31,99
Sizerin cabaret,2024,2,0
Sizerin flammé,2024,3,2
Sterne pierregarin,2017,0,9
