frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,233,84
Aigrette garzette,2024,473,529
Alouette des champs,2024,172,192
Alouette lulu,2022,4,6
Avocette élégante,2024,24,53
Barge à queue noire,2024,126,197
Barge rousse,2024,90,155
Bécasseau cocorli,2023,22,35
Bécasseau maubèche,2024,71,152
Bécasseau minute,2023,31,26
Bécasseau sanderling,2024,62,163
Bécasseau tacheté,2023,1,1
Bécasseau variable,2024,235,296
Bécasseau violet,2014,0,1
Bécasse des bois,2024,2,6
Bécassine des marais,2024,128,92
Bécassine sourde,2023,9,5
Bergeronnette des ruisseaux,2024,90,112
Bergeronnette flavéole (M.f.flavissima),2023,9,37
Bergeronnette grise,2024,222,294
Bergeronnette printanière,2023,89,145
Bernache cravant,2024,443,523
Bernache du Canada,2023,26,48
Bernache nonnette,2023,56,58
Bihoreau gris,2020,6,2
Bondrée apivore,2023,13,7
Bouscarle de Cetti,2024,106,69
Bouvreuil pivoine,2024,20,29
Bruant des neiges,2021,5,1
Bruant des roseaux,2024,96,127
Bruant jaune,2023,7,6
Bruant lapon,2020,1,7
Bruant proyer,2023,27,71
Bruant zizi,2024,208,205
Busard des roseaux,2024,57,29
Busard pâle,2017,0,2
Busard Saint-Martin,2024,27,26
Buse variable,2024,196,139
Caille des blés,2022,1,3
Calopsitte élégante,2019,1,1
Canard à collier noir,2022,1,0
Canard carolin,2022,3,0
Canard chipeau,2022,35,117
Canard colvert,2024,603,581
Canard de Barbarie,2022,3,4
Canard mandarin,2022,3,0
Canard pilet,2024,258,379
Canard siffleur,2024,324,444
Canard souchet,2024,100,177
Chardonneret élégant,2024,215,86
Chevalier aboyeur,2024,248,422
Chevalier arlequin,2024,157,194
Chevalier culblanc,2024,193,168
Chevalier gambette,2024,324,507
Chevalier guignette,2024,275,322
Chevalier stagnatile,2011,0,3
Chevalier sylvain,2023,39,14
Choucas des tours,2024,133,62
Chouette hulotte,2024,32,38
Cigogne blanche,2023,13,4
Cigogne noire,2023,8,16
Circaète Jean-le-Blanc,2014,0,1
Cisticole des joncs,2024,153,154
Combattant varié,2023,42,66
Corbeau freux,2015,0,1
Cormoran huppé,2023,6,2
Corneille noire,2024,326,95
Coucou gris,2023,31,50
Courlis cendré,2024,533,356
Courlis corlieu,2024,181,274
Cygne noir,2017,0,3
Cygne tuberculé,2022,2,111
Dendrocygne fauve,2012,0,1
Échasse blanche,2023,13,6
Effraie des clochers,2024,36,26
Eider à duvet,2023,4,1
Élanion blanc,2020,5,0
Épervier d'Europe,2024,78,106
Étourneau sansonnet,2024,173,82
Faisan de Colchide,2023,18,14
Faucon crécerelle,2024,120,109
Faucon émerillon,2024,16,13
Faucon hobereau,2023,12,24
Faucon pèlerin,2024,146,191
Fauvette à tête noire,2024,176,102
Fauvette babillarde,2020,3,6
Fauvette des jardins,2023,39,29
Fauvette grisette,2023,20,31
Fauvette pitchou,2023,4,2
Fou de Bassan,2023,13,16
Foulque macroule,2024,109,124
Fuligule milouin,2024,5,11
Fuligule milouinan,2024,24,10
Fuligule morillon,2023,7,20
Fulmar boréal,2020,1,0
Gallinule poule-d'eau,2024,161,177
Garrot à oeil d'or,2009,0,1
Geai des chênes,2023,52,27
Gobemouche gris,2022,6,5
Goéland à ailes blanches,2017,0,2
Goéland à bec cerclé,2017,0,3
Goéland argenté,2024,320,127
Goéland brun,2024,133,117
Goéland cendré,2024,208,100
Goéland leucophée,2023,16,16
Goéland marin,2024,127,99
Goéland pontique,2023,6,0
Gorgebleue à miroir,2023,1,0
Grand Corbeau,2023,13,8
Grand Cormoran,2024,267,251
Grande Aigrette,2023,51,44
Grand Gravelot,2024,147,193
Grand Labbe,2022,1,4
