frname,lastobs,newcount,oldcount
Accenteur mouchet,2023,20,17
Aigle botté,2019,1,0
Alouette des champs,2021,5,11
Alouette lulu,2023,29,17
Autour des palombes,2024,6,2
Bécasseau variable,2015,0,1
Bec-croisé des sapins,2023,19,25
Bergeronnette des ruisseaux,2023,40,26
Bergeronnette grise,2023,110,56
Bondrée apivore,2023,17,11
Bouvreuil pivoine,2023,37,39
Bruant des roseaux,2021,1,0
Bruant fou,2019,0,1
Bruant jaune,2024,39,23
Bruant zizi,2021,2,8
Busard des roseaux,2017,0,1
Buse variable,2024,186,100
Canard chipeau,2019,4,5
Canard colvert,2023,85,75
Canard pilet,2013,0,1
Canard souchet,2020,3,3
Chardonneret élégant,2023,53,35
Chevalier culblanc,2017,0,2
Chevalier guignette,2023,8,10
Chevêche d'Athéna,2024,2,0
Chevêchette d'Europe,2016,0,1
Choucas des tours,2021,4,2
Chouette hulotte,2024,39,12
Cigogne blanche,2021,2,1
Cincle plongeur (C.c.cinclus),2023,29,29
Circaète Jean-le-Blanc,2023,20,15
Corneille noire,2024,256,93
Coucou gris,2023,50,14
Engoulevent d'Europe,2022,3,0
Épervier d'Europe,2023,10,5
Étourneau sansonnet,2024,103,30
Faisan de Colchide,2023,4,3
Faucon crécerelle,2023,48,47
Faucon émerillon,2017,0,1
Faucon hobereau,2022,7,6
Faucon kobez,2017,0,1
Faucon pèlerin,2024,16,1
Fauvette à tête noire,2023,192,55
Fauvette des jardins,2023,25,9
Fauvette grisette,2021,13,15
Foulque macroule,2021,1,0
Fuligule milouin,2021,2,1
Gallinule poule-d'eau,2020,3,0
Geai des chênes,2024,109,73
Gobemouche gris,2020,1,0
Gobemouche noir,2023,4,4
Goéland brun,2023,14,3
Goéland cendré,2011,0,2
Goéland leucophée,2024,74,76
Grand Corbeau,2024,65,35
Grand Cormoran,2023,71,47
Grand-duc d'Europe,2022,9,9
Grande Aigrette,2023,2,1
Grèbe castagneux,2023,3,3
Grèbe huppé,2024,88,73
Grimpereau des bois,2023,6,2
Grimpereau des jardins,2023,59,32
Grive draine,2024,119,52
Grive litorne,2024,9,6
Grive mauvis,2017,0,1
Grive musicienne,2023,63,31
Grosbec casse-noyaux,2020,2,2
Guêpier d'Europe,2021,3,0
Guifette noire,2012,0,1
Harle bièvre,2019,2,0
Harle huppé,2019,1,0
Héron cendré,2024,35,37
Héron garde-boeufs,2023,1,0
Héron pourpré,2020,1,0
Hibou des marais,2020,1,0
Hibou moyen-duc,2023,8,0
Hirondelle de fenêtre,2023,34,28
Hirondelle de rochers,2024,31,15
Hirondelle rustique,2023,44,29
Huppe fasciée,2022,2,8
Linotte mélodieuse,2023,13,7
Macreuse brune,2019,5,0
Martinet à ventre blanc,2018,0,8
Martinet noir,2023,29,37
Martin-pêcheur d'Europe,2023,10,5
Merle noir,2024,447,129
Mésange à longue queue,2024,53,33
Mésange bleue,2024,278,97
Mésange boréale,2012,0,2
Mésange charbonnière,2024,268,122
Mésange huppée,2024,79,48
Mésange noire,2024,196,75
Mésange nonnette,2024,93,58
Milan noir,2023,84,42
Milan royal,2024,249,132
Moineau domestique,2024,229,39
Moineau friquet,2019,0,3
Moineau soulcie,2022,1,3
Mouette rieuse,2023,6,7
Mouette tridactyle,2022,2,0
Nette rousse,2018,0,4
Petit-duc scops,2021,1,0
Petit Gravelot,2023,2,3
Pic épeiche,2024,65,52
Pic épeichette,2021,1,0
Pic noir,2024,53,27
Pic vert,2024,94,53
Pie bavarde,2024,110,54
Pie-grièche écorcheur,2023,24,14
Pie-grièche grise,2020,1,9
Pigeon biset domestique,2023,33,16
Pigeon colombin,2023,10,8
Pigeon ramier,2024,126,40
Pinson des arbres,2024,466,130
Pinson du Nord,2023,16,12
Pipit des arbres,2020,4,11
Pipit farlouse,2023,2,2
Pouillot fitis,2020,5,2
Pouillot siffleur,2020,1,1
Pouillot véloce,2023,271,62
Roitelet à triple bandeau,2022,15,27
Roitelet huppé,2023,135,57
Rollier d'Europe,2022,1,0
Rossignol philomèle,2021,1,0
Rougegorge familier,2024,422,83
Rougequeue à front blanc,2022,15,14
Rougequeue noir,2023,155,51
Sarcelle d'été,2021,1,0
Sarcelle d'hiver,2019,1,4
Serin cini,2023,88,29
Sittelle torchepot,2024,55,45
Sizerin cabaret,2020,1,0
Sizerin flammé,2020,1,1
Tadorne de Belon,2021,4,4
Tarier des prés,2020,1,1
Tarier pâtre,2023,32,21
Tarin des aulnes,2023,7,14
Tichodrome échelette,2024,22,1
Tourterelle des bois,2021,2,0
Tourterelle turque,2023,163,41
Troglodyte mignon,2023,151,65
Vanneau huppé,2019,1,3
Vautour fauve,2022,1,3
Verdier d'Europe,2023,96,28
