frname,lastobs,newcount,oldcount
Accenteur mouchet,2022,2,6
Aigle botté,2022,1,1
Aigrette garzette,2023,11,26
Alouette des champs,2019,0,1
Bécasseau variable,2016,0,3
Bécassine des marais,2018,0,2
Bergeronnette des ruisseaux,2022,2,8
Bergeronnette grise,2022,21,27
Bouscarle de Cetti,2022,4,0
Bruant des roseaux,2022,2,12
Bruant jaune,2021,1,6
Bruant proyer,2012,0,2
Bruant zizi,2021,7,13
Busard cendré,2019,1,0
Busard Saint-Martin,2017,0,6
Buse variable,2023,22,33
Canard chipeau,2019,0,7
Canard colvert,2023,22,50
Canard mandarin,2016,0,1
Canard pilet,2023,1,0
Canard siffleur,2023,1,9
Canard souchet,2021,3,5
Chardonneret élégant,2023,24,25
Chevalier aboyeur,2018,0,3
Chevalier culblanc,2020,1,6
Chevalier gambette,2022,1,0
Chevalier guignette,2023,4,5
Chevêche d'Athéna,2017,0,3
Choucas des tours,2012,0,2
Chouette hulotte,2022,31,2
Cigogne noire,2016,0,1
Cisticole des joncs,2022,5,1
Corneille noire,2023,121,53
Coucou gris,2022,2,13
Effraie des clochers,2023,13,6
Élanion blanc,2022,16,21
Engoulevent d'Europe,2009,0,2
Épervier d'Europe,2019,3,6
Étourneau sansonnet,2023,24,30
Faisan de Colchide,2023,3,11
Faucon crécerelle,2022,11,12
Faucon hobereau,2017,0,3
Faucon pèlerin,2015,0,1
Fauvette à tête noire,2023,62,34
Fauvette des jardins,2018,0,1
Fauvette grisette,2021,2,8
Foulque macroule,2023,16,44
Fuligule milouin,2022,2,12
Fuligule morillon,2019,2,0
Gallinule poule-d'eau,2023,8,11
Geai des chênes,2023,18,25
Gobemouche gris,2012,0,3
Gobemouche noir,2020,1,2
Goéland leucophée,2019,0,1
Grand Cormoran,2023,15,29
Grande Aigrette,2023,13,25
Grèbe castagneux,2020,5,7
Grèbe huppé,2023,19,44
Grimpereau des jardins,2022,9,14
Grive draine,2019,1,2
Grive litorne,2012,0,4
Grive musicienne,2021,6,12
Grosbec casse-noyaux,2022,2,0
Héron cendré,2023,17,38
Héron garde-boeufs,2023,20,18
Hibou moyen-duc,2021,2,1
Hirondelle de fenêtre,2013,0,3
Hirondelle rustique,2022,20,24
Huppe fasciée,2023,7,0
Hypolaïs polyglotte,2012,0,2
Léiothrix jaune,2023,5,2
Linotte mélodieuse,2012,0,6
Loriot d'Europe,2022,3,11
Martinet noir,2021,4,1
Martin-pêcheur d'Europe,2022,1,13
Merle noir,2023,112,47
Mésange à longue queue,2023,14,23
Mésange bleue,2023,25,21
Mésange charbonnière,2023,49,30
Mésange nonnette,2022,4,6
Milan noir,2023,24,12
Milan royal,2022,7,2
Moineau domestique,2023,64,29
Oie cendrée,2023,1,0
Perdrix rouge,2018,0,4
Pic épeiche,2022,20,29
Pic épeichette,2012,0,2
Pic mar,2018,0,1
Pic noir,2023,1,7
Pic vert,2023,6,32
Pie bavarde,2023,38,30
Pie-grièche écorcheur,2021,1,5
Pigeon biset domestique,2023,11,3
Pigeon ramier,2022,15,16
Pinson des arbres,2023,51,40
Pinson du Nord,2022,2,6
Pipit farlouse,2023,2,1
Pipit spioncelle,2020,1,4
Pluvier doré,2023,1,0
Pouillot de Bonelli,2021,3,0
Pouillot fitis,2020,2,0
Pouillot véloce,2022,32,32
Râle d'eau,2010,0,1
Roitelet à triple bandeau,2022,9,11
Roitelet huppé,2015,0,1
Rossignol philomèle,2022,2,2
Rougegorge familier,2023,89,41
Rougequeue noir,2023,33,11
Sarcelle d'été,2018,0,1
Sarcelle d'hiver,2023,10,22
Serin cini,2023,22,10
Sittelle torchepot,2023,10,17
Spatule blanche,2022,1,0
Tarier des prés,2011,0,3
Tarier pâtre,2022,15,17
Tarin des aulnes,2012,0,2
Tourterelle des bois,2022,7,13
Tourterelle turque,2023,52,26
Traquet motteux,2018,0,1
Troglodyte mignon,2022,29,25
Vanneau huppé,2023,3,20
Verdier d'Europe,2022,16,12
