frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,103,65
Aigle botté,2021,1,0
Aigle royal,2023,16,11
Aigrette garzette,2023,32,30
Alouette des champs,2024,129,45
Alouette lulu,2023,35,33
Autour des palombes,2023,12,5
Bécasseau variable,2013,0,1
Bécasse des bois,2022,5,4
Bécassine des marais,2022,2,1
Bec-croisé des sapins,2021,1,0
Bergeronnette des ruisseaux,2024,153,116
Bergeronnette grise,2023,153,138
Bergeronnette printanière,2023,22,1
Bihoreau gris,2022,5,12
Blongios nain,2017,0,8
Bondrée apivore,2023,14,14
Bouscarle de Cetti,2023,382,341
Bouvreuil pivoine,2022,15,17
Bruant des roseaux,2023,88,50
Bruant fou,2022,5,25
Bruant jaune,2022,9,8
Bruant ortolan,2018,0,1
Bruant proyer,2024,90,9
Bruant zizi,2024,133,71
Busard cendré,2023,1,0
Busard des roseaux,2023,27,10
Busard Saint-Martin,2024,13,8
Buse variable,2024,404,408
Butor étoilé,2021,1,0
Caille des blés,2023,4,2
Canard chipeau,2021,1,14
Canard colvert,2024,500,587
Canard de Barbarie,2024,3,0
Canard mandarin,2023,2,7
Canard pilet,2023,4,3
Canard siffleur,2023,10,4
Canard souchet,2023,2,5
Chardonneret élégant,2024,191,176
Chevalier aboyeur,2012,0,1
Chevalier culblanc,2023,8,5
Chevalier gambette,2022,1,0
Chevalier guignette,2023,49,57
Chevêche d'Athéna,2022,19,7
Choucas des tours,2023,12,9
Chouette hulotte,2023,10,10
Cigogne blanche,2023,9,6
Cigogne noire,2023,7,0
Cincle plongeur (C.c.cinclus),2024,22,35
Circaète Jean-le-Blanc,2023,26,13
Cisticole des joncs,2023,50,0
Corbeau freux,2021,18,22
Corneille mantelée,2022,1,0
Corneille noire,2024,559,523
Coucou gris,2023,44,83
Crabier chevelu,2021,1,0
Cygne tuberculé,2024,236,322
Échasse blanche,2015,0,1
Effraie des clochers,2024,6,5
Épervier d'Europe,2024,84,63
Étourneau sansonnet,2023,240,126
Faisan de Colchide,2024,14,31
Faucon crécerelle,2024,133,99
Faucon émerillon,2023,4,4
Faucon hobereau,2023,26,13
Faucon kobez,2020,1,0
Faucon pèlerin,2023,26,19
Fauvette à tête noire,2024,635,583
Fauvette des jardins,2023,4,0
Fauvette grisette,2023,5,7
Fauvette mélanocéphale,2023,3,0
Fauvette pitchou,2015,0,2
Foulque macroule,2024,294,435
Fuligule milouin,2023,41,162
Fuligule morillon,2024,358,338
Fuligule nyroca,2015,0,5
Gallinule poule-d'eau,2024,176,219
Geai des chênes,2024,236,198
Gobemouche gris,2023,41,22
Gobemouche noir,2023,28,9
Goéland brun,2023,10,1
Goéland cendré,2021,1,11
Goéland leucophée,2024,165,239
Grand Corbeau,2024,61,23
Grand Cormoran,2024,250,254
Grand-duc d'Europe,2024,80,3
Grande Aigrette,2024,66,46
Grèbe castagneux,2024,187,243
Grèbe huppé,2024,233,273
Grimpereau des jardins,2023,221,175
Grive draine,2023,22,8
Grive litorne,2024,8,9
Grive mauvis,2023,29,3
Grive musicienne,2024,248,188
Grosbec casse-noyaux,2023,21,41
Guêpier d'Europe,2023,44,27
Guifette moustac,2021,1,0
Harle bièvre,2024,84,25
Harle huppé,2021,1,0
Harle piette,2012,0,4
Héron cendré,2024,205,259
Héron garde-boeufs,2024,59,6
Héron pourpré,2022,17,20
Hibou moyen-duc,2022,1,2
Hirondelle de fenêtre,2023,72,66
Hirondelle de rivage,2023,7,2
Hirondelle de rochers,2024,40,15
Hirondelle rustique,2023,137,73
Huppe fasciée,2023,18,11
Hypolaïs polyglotte,2023,116,89
Linotte mélodieuse,2023,48,24
Locustelle luscinioïde,2017,0,2
Locustelle tachetée,2021,10,19
Loriot d'Europe,2023,70,71
Marouette ponctuée,2022,1,0
Martinet à ventre blanc,2023,27,14
Martinet noir,2023,72,62
Martin-pêcheur d'Europe,2024,145,133
Merle à plastron,2022,2,0
Merle noir,2024,802,678
Mésange à longue queue,2024,124,127
Mésange bleue,2024,319,388
