frname,lastobs,newcount,oldcount
Accenteur mouchet,2024,9,26
Alouette des champs,2023,62,116
Alouette lulu,2022,3,13
Autour des palombes,2023,2,8
Bécasse des bois,2016,0,2
Bécassine des marais,2022,1,1
Bec-croisé des sapins,2018,0,1
Bergeronnette des ruisseaux,2022,2,6
Bergeronnette flavéole (M.f.flavissima),2015,0,2
Bergeronnette grise,2024,46,56
Bergeronnette printanière,2022,27,58
Bondrée apivore,2022,11,31
Bouvreuil pivoine,2022,3,9
Bruant des roseaux,2023,18,16
Bruant fou,2016,0,1
Bruant jaune,2023,12,25
Bruant lapon,2016,0,1
Bruant proyer,2023,54,89
Bruant zizi,2024,90,36
Busard cendré,2023,59,125
Busard des roseaux,2023,44,45
Busard Saint-Martin,2024,179,235
Buse pattue,2021,1,11
Buse variable,2024,151,212
Caille des blés,2023,18,34
Canard colvert,2022,4,6
Chardonneret élégant,2023,20,29
Chevalier aboyeur,2007,0,1
Chevalier culblanc,2012,0,3
Chevalier gambette,2016,0,1
Chevêche d'Athéna,2011,0,2
Choucas des tours,2024,28,74
Chouette hulotte,2023,5,12
Cigogne blanche,2018,0,4
Cigogne noire,2007,0,1
Circaète Jean-le-Blanc,2022,1,0
Cochevis huppé,2022,24,62
Combattant varié,2022,1,2
Corbeau freux,2024,55,171
Corneille noire,2024,154,347
Courlis cendré,2016,0,3
Courlis corlieu,2011,0,3
Cygne tuberculé,2021,1,0
Effraie des clochers,2022,7,20
Élanion blanc,2019,1,0
Épervier d'Europe,2024,57,58
Étourneau sansonnet,2024,50,113
Faisan de Colchide,2024,5,17
Faucon crécerelle,2024,225,189
Faucon émerillon,2023,9,53
Faucon hobereau,2023,10,33
Faucon kobez,2015,0,1
Faucon pèlerin,2023,7,19
Fauvette à tête noire,2023,35,83
Fauvette babillarde,2022,4,12
Fauvette des jardins,2023,5,12
Fauvette grisette,2023,15,30
Gallinule poule-d'eau,2022,5,4
Geai des chênes,2022,9,20
Gobemouche gris,2022,12,29
Gobemouche noir,2023,5,10
Goéland brun,2018,0,4
Goéland leucophée,2016,0,4
Gorgebleue à miroir,2013,0,3
Grand Cormoran,2023,10,25
Grande Aigrette,2023,18,3
Grimpereau des jardins,2023,5,7
Grive draine,2022,4,11
Grive litorne,2024,21,31
Grive mauvis,2024,18,10
Grive musicienne,2024,20,41
Grosbec casse-noyaux,2023,9,9
Héron cendré,2022,4,4
Hibou des marais,2024,18,18
Hibou moyen-duc,2023,15,34
Hirondelle de fenêtre,2023,13,15
Hirondelle de rivage,2023,12,22
Hirondelle rustique,2022,25,46
Huppe fasciée,2023,1,1
Hypolaïs ictérine,2023,1,0
Hypolaïs polyglotte,2023,15,32
Jaseur boréal,2013,0,3
Linotte mélodieuse,2024,47,96
Locustelle tachetée,2013,0,1
Loriot d'Europe,2022,5,7
Martinet noir,2023,7,8
Martin-pêcheur d'Europe,2016,0,1
Merle à plastron,2023,2,4
Merle noir,2024,53,87
Mésange à longue queue,2023,3,10
Mésange bleue,2023,14,28
Mésange charbonnière,2023,18,40
Mésange huppée,2012,0,2
Mésange noire,2021,4,9
Mésange nonnette,2012,0,2
Milan noir,2023,30,26
Milan royal,2022,20,27
Moineau domestique,2023,18,52
Mouette rieuse,2023,22,16
Oedicnème criard,2023,32,77
Perdrix grise,2024,47,69
Petit Gravelot,2019,5,37
Pic épeiche,2024,7,9
Pic épeichette,2022,4,2
Pic mar,2021,1,1
Pic noir,2022,4,7
Pic vert,2023,8,2
Pie bavarde,2024,59,52
Pie-grièche écorcheur,2023,7,4
Pie-grièche grise,2021,2,0
Pigeon biset domestique,2020,8,26
Pigeon colombin,2024,61,16
Pigeon ramier,2024,91,172
Pinson des arbres,2024,33,127
Pinson du Nord,2022,27,21
Pipit des arbres,2022,16,25
Pipit farlouse,2023,29,50
Pipit rousseline,2023,2,7
Pipit spioncelle,2023,1,2
Pluvier argenté,2019,1,1
Pluvier doré,2024,32,21
Pluvier guignard,2020,1,3
Pouillot à grands sourcils,2019,1,0
Pouillot fitis,2022,7,22
Pouillot véloce,2023,32,71
Roitelet à triple bandeau,2021,2,9
Roitelet huppé,2024,4,8
Rossignol philomèle,2022,13,18
Rougegorge familier,2024,15,36
Rougequeue à front blanc,2023,14,28
Rougequeue noir,2024,26,40
Rousserolle effarvatte,2018,0,1
Rousserolle verderolle,2017,0,2
Serin cini,2023,20,27
Sittelle torchepot,2016,0,1
Sizerin boréal (C.f.flammea),2017,0,1
Sizerin cabaret,2018,0,1
Sizerin flammé,2018,0,3
Sterne pierregarin,2013,0,1
Tadorne casarca,2011,0,2
Tadorne de Belon,2023,6,2
Tarier des prés,2022,6,20
Tarier pâtre,2023,15,27
Tarin des aulnes,2023,28,13
Torcol fourmilier,2020,1,1
Tourterelle des bois,2023,16,33
Tourterelle turque,2024,20,49
Traquet motteux,2022,18,35
Troglodyte mignon,2024,13,30
Vanneau huppé,2024,72,69
Verdier d'Europe,2024,15,29
